from	to	corP
OTU6688	OTU7882	0.8117582
OTU6688	OTU8538	0.8716926
OTU6749	OTU6769	0.9123947
OTU6749	OTU7947	0.8194549
OTU6753	OTU6849	-0.8208538
OTU6780	OTU6841	0.8651958
OTU6780	OTU8085	0.8595118
OTU6780	OTU8804	0.8095668
OTU6816	OTU7083	0.8467655
OTU6816	OTU8085	0.8168832
OTU6816	OTU8876	0.9012191
OTU6841	OTU7092	0.8479823
OTU6841	OTU7449	0.8088087
OTU6841	OTU791	0.8769391
OTU6841	OTU8085	0.8702377
OTU6841	OTU8195	0.8265192
OTU6841	OTU8318	0.8560885
OTU6841	OTU8804	0.8673189
OTU6858	OTU8080	0.8215379
OTU6870	OTU8804	0.8599552
OTU6898	OTU7092	0.8449984
OTU6898	OTU791	0.8670679
OTU6898	OTU8318	0.8778575
OTU7083	OTU7092	0.9151572
OTU7083	OTU7449	0.8695064
OTU7083	OTU7644	0.8713157
OTU7083	OTU791	0.8524016
OTU7083	OTU8195	0.903261
OTU7083	OTU8275	0.8741597
OTU7083	OTU8318	0.8359506
OTU7083	OTU8657	0.9444244
OTU7083	OTU8678	0.8911549
OTU7083	OTU8804	0.930524
OTU7083	OTU8876	0.9691338
OTU7083	OTU896	0.8099475
OTU7092	OTU7424	0.8385747
OTU7092	OTU7440	0.837514
OTU7092	OTU7644	0.8251628
OTU7092	OTU8275	0.8743757
OTU7092	OTU8657	0.9496655
OTU7092	OTU8678	0.831297
OTU7092	OTU8876	0.9207336
OTU7424	OTU7440	0.8398956
OTU7424	OTU8055	0.8143431
OTU7424	OTU8195	0.8273934
OTU7424	OTU8804	0.8244778
OTU7440	OTU7644	0.8265186
OTU7440	OTU8055	0.8702835
OTU7440	OTU8195	0.8570545
OTU7440	OTU8678	0.8262207
OTU7449	OTU8657	0.8697426
OTU7449	OTU8876	0.8212609
OTU7471	OTU7976	0.8140842
OTU7644	OTU8195	0.8096105
OTU7644	OTU8531	0.8209324
OTU7644	OTU8657	0.8433653
OTU7644	OTU8658	0.8334252
OTU7644	OTU8678	0.8434738
OTU7644	OTU8876	0.9145241
OTU7744	OTU7907	0.8318968
OTU7744	OTU8907	0.8371019
OTU7831	OTU8055	0.8257129
OTU7831	OTU8285	0.8541235
OTU7882	OTU8085	0.8097419
OTU791	OTU8085	0.8208228
OTU791	OTU8657	0.8308862
OTU791	OTU8678	0.8231655
OTU791	OTU8876	0.8337012
OTU7921	OTU8080	0.8176915
OTU7976	OTU8055	0.8265986
OTU7976	OTU8700	0.8313764
OTU8080	OTU8289	-0.8388977
OTU8085	OTU8318	0.8173787
OTU8085	OTU8538	0.8898771
OTU8085	OTU8804	0.8635898
OTU8195	OTU8275	0.834389
OTU8195	OTU8657	0.9527886
OTU8195	OTU8678	0.8504551
OTU8195	OTU8876	0.9005526
OTU8275	OTU8531	0.8398832
OTU8275	OTU8657	0.8414536
OTU8275	OTU8658	0.8234036
OTU8275	OTU8678	0.8117114
OTU8275	OTU8804	0.845612
OTU8275	OTU8876	0.8939051
OTU8318	OTU8657	0.8258676
OTU8318	OTU8678	0.8265199
OTU8318	OTU8876	0.8216465
OTU8342	OTU8876	0.808973
OTU8531	OTU8657	0.8226292
OTU8657	OTU8658	0.8173337
OTU8657	OTU8678	0.851883
OTU8657	OTU8804	0.9444145
OTU8657	OTU8876	0.9261802
OTU8678	OTU8876	0.9186395
OTU8751	OTU8976	0.8930931
OTU8804	OTU8876	0.8927321
OTU8876	OTU896	0.8251753
