from	to	corP
OTU3992	OTU8195	0.9204698
OTU3992	OTU8275	0.8441128
OTU3992	OTU8657	0.8635158
OTU3992	OTU8658	0.8190629
OTU3992	OTU8678	0.8982564
OTU3992	OTU8700	0.889512
OTU3992	OTU8876	0.8431476
OTU3992	OTU896	0.8841805
OTU3992	OTU994	0.8203606
OTU4132	OTU4412	0.860799
OTU4132	OTU442	0.9654381
OTU4132	OTU455	0.9573177
OTU4132	OTU4649	0.8314911
OTU4132	OTU4815	0.9082422
OTU4132	OTU4838	0.8751912
OTU4132	OTU5092	0.872384
OTU4132	OTU5128	0.8922788
OTU4132	OTU5146	0.8288464
OTU4132	OTU530	0.8306342
OTU4132	OTU5340	0.8090591
OTU4132	OTU5429	0.8361751
OTU4132	OTU5465	0.9196618
OTU4132	OTU5570	0.8513282
OTU4132	OTU5576	0.8826767
OTU4132	OTU5653	0.8654579
OTU4132	OTU5783	0.9260177
OTU4132	OTU6403	0.9246434
OTU4132	OTU6841	0.84215
OTU4132	OTU7083	0.8749197
OTU4132	OTU7087	0.8350178
OTU4132	OTU7092	0.8361087
OTU4132	OTU7440	0.9628858
OTU4132	OTU7471	0.8084085
OTU4132	OTU7527	0.9071939
OTU4132	OTU7549	0.8431893
OTU4132	OTU7644	0.8987392
OTU4132	OTU7744	0.8924562
OTU4132	OTU7907	0.8290005
OTU4132	OTU791	0
OTU4132	OTU7976	0.8838158
OTU4132	OTU8055	0.8092932
OTU4132	OTU8195	0.9251321
OTU4132	OTU8275	0.8316353
OTU4132	OTU8657	0.9092788
OTU4132	OTU8658	0.8575228
OTU4132	OTU8678	0.8931766
OTU4132	OTU8700	0.9145223
OTU4132	OTU8876	0.8707272
OTU4132	OTU896	0.873855
OTU4132	OTU994	0
OTU4176	OTU4690	0.8468917
OTU4176	OTU5128	0.834832
OTU4176	OTU5146	0.8186796
OTU4176	OTU6195	0
OTU4176	OTU6403	0.8258151
OTU4176	OTU7527	0.8822013
OTU4176	OTU7764	0.8095109
OTU4176	OTU7976	0.8622711
OTU4176	OTU8557	0
OTU4176	OTU8678	0
OTU4176	OTU8729	0.8495117
OTU419	OTU5026	-0.8136232
OTU4231	OTU7761	0
OTU4331	OTU6254	0.87031
OTU4331	OTU6841	0.8460336
OTU4331	OTU7549	0.8469095
OTU4331	OTU8804	0.9071029
OTU438	OTU6254	0.8954895
OTU438	OTU7471	0
OTU4387	OTU5092	0.8121229
OTU4387	OTU5653	0.8251843
OTU4387	OTU8700	0.8254285
OTU4387	OTU8876	0.8157323
OTU44	OTU8218	0.8273879
OTU4412	OTU442	0.9092944
OTU4412	OTU455	0.873713
OTU4412	OTU4838	0.8168183
OTU4412	OTU5092	0.862366
OTU4412	OTU530	0.8609586
OTU4412	OTU5465	0.8653992
OTU4412	OTU5576	0.875217
OTU4412	OTU5653	0.8153208
OTU4412	OTU5783	0.8501908
OTU4412	OTU6403	0.8174892
OTU4412	OTU6841	0.8169057
OTU4412	OTU7087	0.8326347
OTU4412	OTU7527	0.8137181
OTU4412	OTU7644	0.8399189
OTU4412	OTU8195	0.8856216
OTU4412	OTU8446	0.8434589
OTU4412	OTU8678	0.8275432
OTU4412	OTU8700	0.8489573
OTU4412	OTU8876	0.8378698
OTU4412	OTU8881	0.8105695
OTU4412	OTU896	0.8393504
OTU442	OTU455	0.9513581
OTU442	OTU4649	0.8393164
OTU442	OTU4815	0.8983786
OTU442	OTU4838	0.9124868
OTU442	OTU5042	0.8123544
OTU442	OTU5092	0.888583
OTU442	OTU5128	0.8760691
OTU442	OTU5146	0.815486
OTU442	OTU530	0.8955538
OTU442	OTU5340	0.838222
OTU442	OTU5429	0.8291602
OTU442	OTU5455	0.8412151
OTU442	OTU5465	0.9243717
OTU442	OTU5570	0.8306388
OTU442	OTU5576	0.9190775
OTU442	OTU5649	0.8506012
OTU442	OTU5653	0.8935125
OTU442	OTU5783	0.9419391
OTU442	OTU6403	0.9236381
OTU442	OTU6841	0.8956356
OTU442	OTU6847	0.8208131
OTU442	OTU6854	0
OTU442	OTU7083	0.8918163
OTU442	OTU7087	0.8631499
OTU442	OTU7092	0.8105171
OTU442	OTU718	0.8193424
OTU442	OTU7440	0.9498557
OTU442	OTU7471	0.8428308
OTU442	OTU7527	0.9087398
OTU442	OTU7549	0.8564641
OTU442	OTU7644	0.9239947
OTU442	OTU7744	0.8864955
OTU442	OTU7907	0.8609214
OTU442	OTU791	0
OTU442	OTU7976	0.8489983
OTU442	OTU8055	0.8300537
OTU442	OTU8195	0.9433726
OTU442	OTU8275	0.8209197
OTU442	OTU8446	0
OTU442	OTU8657	0.9013942
OTU442	OTU8658	0.8449942
OTU442	OTU8678	0.9168141
OTU442	OTU8700	0.9184325
OTU442	OTU8876	0.8935512
OTU442	OTU8881	0.8529694
OTU442	OTU896	0
OTU4503	OTU5976	0
OTU452	OTU6546	-0.8416538
OTU455	OTU4649	0.8722784
OTU455	OTU4665	0.8194704
OTU455	OTU4815	0.8743613
OTU455	OTU4838	0.9292128
OTU455	OTU5092	0.8687561
OTU455	OTU5128	0.8502726
OTU455	OTU530	0.8477622
OTU455	OTU5340	0.8970032
OTU455	OTU5455	0.8518785
OTU455	OTU5465	0.9682317
OTU455	OTU5570	0.8101205
OTU455	OTU5576	0.893698
OTU455	OTU5649	0.8671891
OTU455	OTU5653	0.8923438
OTU455	OTU5783	0.9257792
OTU455	OTU6403	0.9202826
OTU455	OTU6841	0.8741059
OTU455	OTU7083	0.8547255
OTU455	OTU7087	0.8881362
OTU455	OTU7092	0.8502225
OTU455	OTU7424	0.8174563
OTU455	OTU7440	0.9200418
OTU455	OTU7471	0.8339398
OTU455	OTU7527	0.8597907
OTU455	OTU7549	0.848322
OTU455	OTU7644	0.9076677
OTU455	OTU7744	0.9108234
OTU455	OTU7907	0.8413446
OTU455	OTU791	0.8379479
OTU455	OTU8055	0.8555255
OTU455	OTU8195	0.9418453
OTU455	OTU8275	0.8852579
OTU455	OTU8490	0.8231211
OTU455	OTU8657	0.9144698
OTU455	OTU8658	0.8214108
OTU455	OTU8678	0.911837
OTU455	OTU8700	0.9501276
OTU455	OTU8876	0.9033695
OTU455	OTU8881	0.8426223
OTU455	OTU896	0.8784245
OTU4649	OTU4665	0
OTU4649	OTU4838	0.8248157
OTU4649	OTU4883	0.8352539
OTU4649	OTU5340	0.8417622
OTU4649	OTU5465	0.8943579
OTU4649	OTU5576	0.8696531
OTU4649	OTU7087	0.8476602
OTU4649	OTU7423	0.839009
OTU4649	OTU7440	0.8542605
OTU4649	OTU7644	0.8832072
OTU4649	OTU7744	0.9272032
OTU4649	OTU7907	0.8854612
OTU4649	OTU791	0.8102924
OTU4649	OTU8678	0.8209642
OTU4649	OTU8700	0.8224316
OTU4665	OTU4778	0.8136192
OTU4665	OTU4803	0.8887857
OTU4665	OTU5340	0.8667828
OTU4665	OTU5465	0.8916121
OTU4665	OTU673	0.8818699
OTU4665	OTU7423	0.8814049
OTU4665	OTU7644	0
OTU4665	OTU7744	0.8234856
OTU4665	OTU7782	0.8320938
OTU4665	OTU8275	0.8721805
OTU4665	OTU8490	0.8220183
OTU4665	OTU8881	0
OTU4690	OTU5128	0.8715476
OTU4690	OTU5570	0.8337992
OTU4690	OTU5765	0
OTU4690	OTU6403	0.8745808
OTU4690	OTU7527	0.8477863
OTU4690	OTU7976	0.8578823
OTU4690	OTU8751	0.812162
OTU4762	OTU5783	0
OTU4762	OTU6254	0.9279944
OTU4762	OTU6841	0.8486264
OTU4762	OTU7083	0.8288
OTU4762	OTU7549	0.8243934
OTU4762	OTU8804	0.8746874
OTU4803	OTU5340	0.8321065
OTU4815	OTU5042	0
OTU4815	OTU5128	0.9236467
OTU4815	OTU5146	0
OTU4815	OTU5465	0.8311585
OTU4815	OTU5570	0.9120703
OTU4815	OTU5653	0.8521736
OTU4815	OTU5765	0.9038777
OTU4815	OTU5783	0.8568849
OTU4815	OTU6403	0.8716614
OTU4815	OTU6602	0
OTU4815	OTU6841	0
OTU4815	OTU7083	0.8367189
OTU4815	OTU7440	0.8857082
OTU4815	OTU7471	0.8504377
OTU4815	OTU7527	0.8568159
OTU4815	OTU7549	0.8962086
OTU4815	OTU7644	0.8113233
OTU4815	OTU7800	0
OTU4815	OTU7976	0.887846
OTU4815	OTU8195	0.8841288
OTU4815	OTU8275	0.8168461
OTU4815	OTU8318	0
OTU4815	OTU8646	0.8269638
OTU4815	OTU8657	0
OTU4815	OTU8658	0.8451353
OTU4815	OTU8876	0.8221034
OTU4815	OTU994	0
OTU4838	OTU5075	0.8216474
OTU4838	OTU5092	0.8429105
OTU4838	OTU530	0.8698386
OTU4838	OTU5340	0.8573944
OTU4838	OTU5455	0.8237579
OTU4838	OTU5465	0.8989614
OTU4838	OTU5576	0.8330075
OTU4838	OTU5649	0
OTU4838	OTU5653	0.8246742
OTU4838	OTU5783	0.9274146
OTU4838	OTU6044	-0.8138975
OTU4838	OTU6403	0.8448001
OTU4838	OTU6841	0.8790717
OTU4838	OTU6847	0
OTU4838	OTU6854	0.8090463
OTU4838	OTU7041	0.8203512
OTU4838	OTU7083	0.8473488
OTU4838	OTU7092	0.8339224
OTU4838	OTU718	0.8151418
OTU4838	OTU7424	0.8375138
OTU4838	OTU7440	0.8616908
OTU4838	OTU7471	0.8192906
OTU4838	OTU7527	0.8189317
OTU4838	OTU7644	0.8959544
OTU4838	OTU7744	0.834409
OTU4838	OTU7907	0.8203204
OTU4838	OTU8195	0.9271152
OTU4838	OTU8275	0.81376
OTU4838	OTU8657	0
OTU4838	OTU8658	0
OTU4838	OTU8678	0.9251026
OTU4838	OTU8700	0.9172025
OTU4838	OTU8876	0.8717597
OTU4838	OTU8881	0
OTU4838	OTU896	0.9197
OTU486	OTU5732	0.8084921
OTU4883	OTU4931	0.8246325
OTU4883	OTU673	0.8348856
OTU4883	OTU7423	0.8513281
OTU4883	OTU7744	0.859585
OTU4883	OTU7881	0.8237038
OTU4883	OTU8055	0.8271133
OTU4923	OTU5195	0
OTU4923	OTU8055	0.8345742
OTU5042	OTU5319	0.8140852
OTU5042	OTU5783	0.8533585
OTU5042	OTU6254	0.8648081
OTU5042	OTU6841	0.865427
OTU5042	OTU7083	0.8131376
OTU5042	OTU7092	0
OTU5042	OTU7471	0.862034
OTU5042	OTU7549	0.9133038
OTU5042	OTU8195	0
OTU5042	OTU8657	0.8434442
OTU5042	OTU8658	0.8200333
OTU5042	OTU8804	0.8974871
OTU5049	OTU6841	0.8184115
OTU5075	OTU5783	0.8221049
OTU5075	OTU6841	0
OTU5092	OTU5653	0.8270829
OTU5092	OTU5783	0.8595762
OTU5092	OTU6403	0.8116814
OTU5092	OTU6841	0.8110698
OTU5092	OTU6854	0.8471876
OTU5092	OTU7083	0.8207518
OTU5092	OTU7087	0.8291236
OTU5092	OTU7092	0.8248738
OTU5092	OTU718	0.8266254
OTU5092	OTU8195	0.8401843
OTU5092	OTU8657	0.8726736
OTU5092	OTU8658	0.896222
OTU5092	OTU8678	0.8543451
OTU5092	OTU8700	0.8937478
OTU5092	OTU8876	0.862299
OTU5092	OTU896	0.8283886
OTU5119	OTU530	0.8136848
OTU5119	OTU5783	0
OTU5119	OTU6254	0.8474751
OTU5119	OTU6841	0.902099
OTU5119	OTU7549	0
OTU5119	OTU8804	0.864229
OTU5128	OTU5146	0.8487351
OTU5128	OTU5570	0.9160842
OTU5128	OTU5765	0.9361926
OTU5128	OTU5783	0.8299677
OTU5128	OTU6403	0.9308129
OTU5128	OTU6854	0.811702
OTU5128	OTU7440	0.8923752
OTU5128	OTU7503	0
OTU5128	OTU7527	0.9272915
OTU5128	OTU7566	0.8769759
OTU5128	OTU7644	0.8141113
OTU5128	OTU7800	0.8712161
OTU5128	OTU7976	0.9318351
OTU5128	OTU8174	0
OTU5128	OTU8195	0.8338377
OTU5128	OTU8557	0.8096801
OTU5128	OTU8646	0
OTU5128	OTU8658	0.8706056
OTU5128	OTU8678	0.8466951
OTU5128	OTU8700	0
OTU5128	OTU8729	0.8533784
OTU5128	OTU896	0.8099077
OTU5128	OTU994	0.8345861
OTU5146	OTU5570	0.8245479
OTU5146	OTU5783	0.8408737
OTU5146	OTU6403	0.8441426
OTU5146	OTU7173	0
OTU5146	OTU7440	0.8463441
OTU5146	OTU7527	0.8342967
OTU5146	OTU7549	0.8201179
OTU5146	OTU7566	0
OTU5146	OTU7976	0.8535066
OTU5146	OTU8195	0.8092949
OTU5146	OTU8235	0.8457576
OTU5151	OTU6254	0.9160895
OTU5151	OTU6841	0.8758805
OTU5151	OTU7471	0
OTU5151	OTU7549	0.8557802
OTU5151	OTU8804	0.8662408
OTU5195	OTU6254	0.8656541
OTU5195	OTU6841	0.8922665
OTU5195	OTU7549	0.8360838
OTU5195	OTU8711	0.9274211
OTU5195	OTU8804	0.8467005
OTU5198	OTU7716	0.8571139
OTU524	OTU6254	0
OTU524	OTU7549	0.8242422
OTU524	OTU8804	0
OTU5246	OTU6656	0
OTU5246	OTU8226	-0.8239414
OTU5286	OTU6108	-0.8108941
OTU5286	OTU7549	0.8132233
OTU5286	OTU8490	0.8410533
OTU530	OTU5429	0.8554896
OTU530	OTU5455	0.8154628
OTU530	OTU5465	0.8443466
OTU530	OTU5653	0.8814647
OTU530	OTU5783	0.8812267
OTU530	OTU5974	0.8522227
OTU530	OTU6841	0.9026357
OTU530	OTU6847	0.8528071
OTU530	OTU7083	0.8720145
OTU530	OTU7092	0.8304413
OTU530	OTU7173	0.8788202
OTU530	OTU718	0
OTU530	OTU8053	0
OTU530	OTU8195	0.9195555
OTU530	OTU8218	0.8345793
OTU530	OTU8318	0.818167
OTU530	OTU8532	0.8269743
OTU530	OTU8657	0.8101111
OTU530	OTU8700	0.8245169
OTU530	OTU8876	0.8848886
OTU530	OTU8881	0.8514729
OTU530	OTU896	0.8297892
OTU5323	OTU7390	0.8447644
OTU5340	OTU5465	0.941982
OTU5340	OTU5576	0.8860553
OTU5340	OTU5649	0
OTU5340	OTU5783	0
OTU5340	OTU6403	0.8566578
OTU5340	OTU673	0
OTU5340	OTU7249	0.8942263
OTU5340	OTU7423	0.8365662
OTU5340	OTU7440	0.8308723
OTU5340	OTU7644	0.8693585
OTU5340	OTU7744	0.9101072
OTU5340	OTU7907	0.8129611
OTU5340	OTU8055	0.8341115
OTU5340	OTU8195	0.8624262
OTU5340	OTU8275	0.8348337
OTU5340	OTU8490	0.835423
OTU5340	OTU8678	0.8696254
OTU5340	OTU8881	0.819713
OTU5340	OTU896	0.8407108
OTU5360	OTU8370	0.8513962
OTU5429	OTU5783	0.8094878
OTU5429	OTU7083	0
OTU5429	OTU7092	0.8185273
OTU5429	OTU718	0.8161822
OTU5429	OTU7440	0
OTU5429	OTU8195	0.8625613
OTU5429	OTU8657	0
OTU5429	OTU896	0.8422405
OTU5444	OTU5783	0.8607365
OTU5444	OTU6254	0.8138901
OTU5444	OTU6841	0.9088092
OTU5444	OTU7083	0.8148895
OTU5444	OTU7092	0.8687921
OTU5444	OTU7471	0
OTU5444	OTU7549	0.8482413
OTU5444	OTU8195	0.8138342
OTU5444	OTU8657	0.8297219
OTU5444	OTU8804	0.9362335
OTU5455	OTU5465	0.8302062
OTU5455	OTU5649	0
OTU5455	OTU5653	0.9009208
OTU5455	OTU6044	-0.8479872
OTU5455	OTU7087	0.8766068
OTU5455	OTU791	0.8095644
OTU5455	OTU8195	0.8200653
OTU5455	OTU8678	0
OTU5455	OTU8700	0.8680589
OTU5455	OTU8876	0.8902183
OTU5455	OTU8881	0.8151646
OTU5465	OTU5576	0.924167
OTU5465	OTU5649	0.863209
OTU5465	OTU5653	0.8672685
OTU5465	OTU5783	0.8805423
OTU5465	OTU6403	0.9034186
OTU5465	OTU6622	0.8314809
OTU5465	OTU673	0
OTU5465	OTU6841	0.8196273
OTU5465	OTU7083	0
OTU5465	OTU7087	0.8608324
OTU5465	OTU7092	0.8083411
OTU5465	OTU7249	0.829374
OTU5465	OTU7423	0.808615
OTU5465	OTU7424	0.8278894
OTU5465	OTU7440	0.9078605
OTU5465	OTU7471	0
OTU5465	OTU7527	0.8291648
OTU5465	OTU7549	0.8101141
OTU5465	OTU7644	0.9179637
OTU5465	OTU7744	0.9431285
OTU5465	OTU7907	0.8275468
OTU5465	OTU791	0.8266676
OTU5465	OTU8055	0.8397607
OTU5465	OTU8195	0.9324129
OTU5465	OTU8275	0.8949117
OTU5465	OTU8490	0.8631897
OTU5465	OTU8657	0.8622731
OTU5465	OTU8678	0.8841735
OTU5465	OTU8700	0.9187466
OTU5465	OTU8876	0.8653689
OTU5465	OTU8881	0.8657612
OTU5465	OTU896	0.8779246
OTU5500	OTU6254	0.8679933
OTU5500	OTU7549	0.831262
OTU5570	OTU5653	0.8277625
OTU5570	OTU5765	0.8693764
OTU5570	OTU5783	0.8347915
OTU5570	OTU6403	0.8415194
OTU5570	OTU6602	0.8491268
OTU5570	OTU7440	0.8278752
OTU5570	OTU7503	0.860703
OTU5570	OTU7527	0
OTU5570	OTU7549	0.8399156
OTU5570	OTU7566	0.8255359
OTU5570	OTU7800	0.8823364
OTU5570	OTU7976	0.9002233
OTU5570	OTU8174	0.8091096
OTU5570	OTU8195	0.850474
OTU5570	OTU8318	0.8255913
OTU5570	OTU8646	0
OTU5570	OTU8658	0.8842365
OTU5576	OTU5783	0.8375204
OTU5576	OTU6403	0.8966693
OTU5576	OTU673	0.8082288
OTU5576	OTU7087	0.8288509
OTU5576	OTU7249	0.8571526
OTU5576	OTU7440	0.8793545
OTU5576	OTU7527	0.8515077
OTU5576	OTU7644	0.9084474
OTU5576	OTU7744	0.9128641
OTU5576	OTU7907	0.8594198
OTU5576	OTU8055	0.8625157
OTU5576	OTU8195	0.8681233
OTU5576	OTU8490	0.8524139
OTU5576	OTU8678	0.8713625
OTU5576	OTU8700	0.8677545
OTU5576	OTU8881	0.8400882
OTU5576	OTU896	0.8790231
OTU5638	OTU6254	0.8654842
OTU5638	OTU6841	0.8263634
OTU5638	OTU8804	0.8895287
OTU5649	OTU5653	0.8098936
OTU5649	OTU5783	0.8162319
OTU5649	OTU6257	0.8690281
OTU5649	OTU6403	0.8545561
OTU5649	OTU6841	0.8106054
OTU5649	OTU7087	0.8087704
OTU5649	OTU7440	0.819082
OTU5649	OTU7471	0.841232
OTU5649	OTU7549	0.8119619
OTU5649	OTU7744	0.8400041
OTU5649	OTU8195	0.8081103
OTU5649	OTU8700	0.8183533
OTU5649	OTU8751	0.8271765
OTU5653	OTU5783	0.8610203
OTU5653	OTU5974	0
OTU5653	OTU6841	0.8472049
OTU5653	OTU6847	0.8160794
OTU5653	OTU6999	0.8152249
OTU5653	OTU7083	0.8842302
OTU5653	OTU7087	0
OTU5653	OTU7092	0.8302246
OTU5653	OTU7173	0.8146503
OTU5653	OTU7440	0
OTU5653	OTU7471	0.866668
OTU5653	OTU7549	0.892986
OTU5653	OTU7644	0
OTU5653	OTU8195	0.8941235
OTU5653	OTU8275	0.8459235
OTU5653	OTU8318	0.8253916
OTU5653	OTU8657	0.8652816
OTU5653	OTU8658	0.8261118
OTU5653	OTU8700	0.8840368
OTU5653	OTU8876	0.9551989
OTU5653	OTU8881	0.8618987
OTU5707	OTU7520	0
OTU5733	OTU5783	0
OTU5733	OTU8658	0
OTU5744	OTU8751	0.8660457
OTU5765	OTU6403	0.8296673
OTU5765	OTU6602	0
OTU5765	OTU7440	0.813342
OTU5765	OTU7527	0.8532706
OTU5765	OTU7800	0
OTU5765	OTU7976	0.8784307
OTU5783	OTU5974	0.8689774
OTU5783	OTU6403	0.8585878
OTU5783	OTU6841	0.9417892
OTU5783	OTU6847	0.8859828
OTU5783	OTU6854	0.841755
OTU5783	OTU7083	0.9357606
OTU5783	OTU7087	0
OTU5783	OTU7092	0.8807436
OTU5783	OTU7173	0.8526121
OTU5783	OTU718	0.8681445
OTU5783	OTU7424	0.8406963
OTU5783	OTU7440	0.8990887
OTU5783	OTU7471	0.877847
OTU5783	OTU7527	0.8423762
OTU5783	OTU7549	0.863791
OTU5783	OTU7644	0.8271915
OTU5783	OTU7744	0.8483185
OTU5783	OTU7831	0.8256913
OTU5783	OTU7907	0.8412879
OTU5783	OTU8053	0
OTU5783	OTU8195	0.9340143
OTU5783	OTU8218	0.8110566
OTU5783	OTU8235	0.8302104
OTU5783	OTU8318	0
OTU5783	OTU8657	0.9244995
OTU5783	OTU8658	0.8777681
OTU5783	OTU8678	0.8613975
OTU5783	OTU8700	0.8809067
OTU5783	OTU8757	0
OTU5783	OTU8804	0.8722471
OTU5783	OTU8876	0.9037857
OTU5783	OTU8907	0.8178976
OTU5783	OTU896	0.8645569
OTU5789	OTU6254	0.8485442
OTU5789	OTU6841	0.8496108
OTU5789	OTU8804	0.8512315
OTU596	OTU7173	0.8191495
OTU5974	OTU6254	0.8760836
OTU5974	OTU6841	0.9264953
OTU5974	OTU7083	0.8708165
OTU5974	OTU7092	0.8132054
OTU5974	OTU7471	0.8151951
OTU5974	OTU7549	0.8505632
OTU5974	OTU8195	0.8213295
OTU5974	OTU8804	0.9237523
OTU5974	OTU8876	0
OTU5976	OTU6995	0
OTU5976	OTU8733	0.8319485
OTU6044	OTU791	-0.8334916
OTU6044	OTU8876	-0.8157465
OTU6254	OTU637	0.8711335
OTU6254	OTU6847	0.8514556
OTU6254	OTU7173	0.8127403
OTU6254	OTU7248	0.8801271
OTU6254	OTU7304	0.8427253
OTU6254	OTU7449	0.8549173
OTU6254	OTU8053	0.8658442
OTU6254	OTU8218	0.8659944
OTU6254	OTU8235	0.8958535
OTU6254	OTU8318	0.9324571
OTU6254	OTU8326	0.862404
OTU6254	OTU8405	0.8111828
OTU6254	OTU8532	0.8787755
OTU6254	OTU8757	0.8726898
OTU6254	OTU8804	0.8092394
OTU6254	OTU8907	0.9110934
OTU6256	OTU8742	0.8405036
OTU637	OTU6841	0.8972255
OTU637	OTU7083	0.8155375
OTU637	OTU7549	0.8187342
OTU637	OTU8804	0.8668838
OTU6403	OTU7249	0.8363685
OTU6403	OTU7440	0.9384075
OTU6403	OTU7471	0
OTU6403	OTU7527	0.9386444
OTU6403	OTU7566	0.8290615
OTU6403	OTU7644	0.8821705
OTU6403	OTU7744	0.8787754
OTU6403	OTU7976	0.8722253
OTU6403	OTU8055	0.8613257
OTU6403	OTU8195	0.8761399
OTU6403	OTU8490	0.844928
OTU6403	OTU8657	0.8131379
OTU6403	OTU8678	0.9138449
OTU6403	OTU8700	0.8805623
OTU6403	OTU8729	0.8789477
OTU6403	OTU896	0.8737457
OTU6454	OTU8353	-0.8520047
OTU6602	OTU7976	0.8922592
OTU6602	OTU8822	0.8384908
OTU6622	OTU7424	0.8249987
OTU6622	OTU8195	0.8121617
OTU6622	OTU994	0
OTU673	OTU8055	0
OTU673	OTU8490	0.8279044
OTU6749	OTU8583	-0.8185792
OTU675	OTU8678	0.8139192
OTU6816	OTU8657	0.8361637
OTU6841	OTU6847	0.9468291
OTU6841	OTU6854	0.8368871
OTU6841	OTU7083	0.892875
OTU6841	OTU7092	0.8542842
OTU6841	OTU7173	0.9007896
OTU6841	OTU718	0.8348969
OTU6841	OTU7440	0
OTU6841	OTU7449	0.8709693
OTU6841	OTU7471	0.8220975
OTU6841	OTU7549	0.8725256
OTU6841	OTU7831	0
OTU6841	OTU8053	0.8940506
OTU6841	OTU8195	0.9129743
OTU6841	OTU8218	0.913953
OTU6841	OTU8235	0.892513
OTU6841	OTU8318	0.8362884
OTU6841	OTU8326	0.829779
OTU6841	OTU8532	0.8283515
OTU6841	OTU8657	0.8784724
OTU6841	OTU8700	0.8131521
OTU6841	OTU8757	0.8385502
OTU6841	OTU8804	0.8686069
OTU6841	OTU8876	0.8430743
OTU6841	OTU8881	0.83659
OTU6841	OTU8907	0.8810331
OTU6841	OTU896	0.8374806
OTU6847	OTU7083	0.8411402
OTU6847	OTU7092	0.834032
OTU6847	OTU7549	0.8850262
OTU6847	OTU7611	0.8122506
OTU6847	OTU8195	0.8678421
OTU6847	OTU8657	0.8650846
OTU6847	OTU8658	0.8086182
OTU6847	OTU8804	0.9023919
OTU6847	OTU8876	0
OTU6847	OTU896	0.8212484
OTU6854	OTU7527	0
OTU6854	OTU8658	0.8233359
OTU6880	OTU7881	0
OTU6880	OTU8055	0.8256234
OTU6880	OTU8711	0.8290615
OTU6995	OTU7109	0
OTU7038	OTU8583	0.8165902
OTU7083	OTU7092	0.8345737
OTU7083	OTU7173	0.8606926
OTU7083	OTU7440	0.8515038
OTU7083	OTU7471	0.8449752
OTU7083	OTU7549	0.8343237
OTU7083	OTU8195	0.8755351
OTU7083	OTU8318	0.835136
OTU7083	OTU8532	0.8297718
OTU7083	OTU8657	0.8606394
OTU7083	OTU8658	0.8252686
OTU7083	OTU8700	0.8135371
OTU7083	OTU8757	0.8445099
OTU7083	OTU8804	0.8630372
OTU7083	OTU8876	0.9259865
OTU7083	OTU8907	0.8373038
OTU7087	OTU7440	0.8130875
OTU7087	OTU7744	0.8169485
OTU7087	OTU7907	0
OTU7087	OTU8195	0.8086828
OTU7087	OTU8657	0.8278946
OTU7087	OTU8678	0.8326209
OTU7087	OTU8700	0.8540976
OTU7087	OTU8876	0.8732924
OTU7092	OTU7471	0.857022
OTU7092	OTU7549	0.8330259
OTU7092	OTU8195	0.9017335
OTU7092	OTU8275	0.8470298
OTU7092	OTU8532	0
OTU7092	OTU8657	0.9104023
OTU7092	OTU8658	0
OTU7092	OTU8700	0
OTU7092	OTU8804	0.8349213
OTU7092	OTU8876	0.8512806
OTU7092	OTU8907	0.8212836
OTU7173	OTU7549	0.8166329
OTU7173	OTU8195	0.8248402
OTU7173	OTU8804	0.8421804
OTU7173	OTU8876	0.8211727
OTU718	OTU8195	0
OTU718	OTU8658	0.8191671
OTU7248	OTU7549	0.8187161
OTU7249	OTU7744	0.8291376
OTU7304	OTU8804	0
OTU7423	OTU7744	0.817239
OTU7424	OTU7831	0.8116126
OTU7424	OTU8195	0.8170082
OTU7424	OTU8678	0.8083797
OTU7424	OTU8700	0.8202275
OTU7424	OTU896	0.8331643
OTU7426	OTU8910	-0.8092035
OTU7440	OTU7471	0
OTU7440	OTU7527	0.9293121
OTU7440	OTU7549	0.8120378
OTU7440	OTU7644	0.9042709
OTU7440	OTU7744	0.9258443
OTU7440	OTU7907	0.8430037
OTU7440	OTU7976	0.8797818
OTU7440	OTU8195	0.8899771
OTU7440	OTU8657	0.8541688
OTU7440	OTU8678	0.9121622
OTU7440	OTU8700	0.8650356
OTU7440	OTU8876	0.8094913
OTU7440	OTU896	0.8680899
OTU7449	OTU7549	0
OTU7449	OTU8804	0.8447774
OTU7471	OTU7549	0.9018533
OTU7471	OTU8053	0
OTU7471	OTU8195	0.8376661
OTU7471	OTU8235	0.844136
OTU7471	OTU8275	0.8279785
OTU7471	OTU8318	0.8397483
OTU7471	OTU8657	0.847185
OTU7471	OTU8658	0
OTU7471	OTU8751	0
OTU7471	OTU8804	0
OTU7471	OTU8876	0.8488862
OTU7471	OTU8907	0.8114103
OTU7503	OTU8751	0
OTU7503	OTU994	0.8248641
OTU7520	OTU88	0
OTU7520	OTU8825	-0.8530765
OTU7527	OTU7644	0.8611226
OTU7527	OTU7744	0.8509274
OTU7527	OTU7976	0.9195872
OTU7527	OTU8195	0.8381252
OTU7527	OTU8678	0.8974219
OTU7527	OTU8700	0.8113042
OTU7527	OTU8729	0.8131056
OTU7527	OTU896	0.8345809
OTU7549	OTU8053	0.8640078
OTU7549	OTU8195	0.8725835
OTU7549	OTU8218	0.8785125
OTU7549	OTU8235	0.8971867
OTU7549	OTU8275	0.8295524
OTU7549	OTU8318	0.8723795
OTU7549	OTU8326	0.8546804
OTU7549	OTU8532	0
OTU7549	OTU8657	0.8878385
OTU7549	OTU8658	0.815604
OTU7549	OTU8757	0.8238733
