from	to	corP
OTU2086	OTU7782	0.8564775
OTU2086	OTU8657	0.8810219
OTU2086	OTU8804	0.8133042
OTU2086	OTU8876	0.8674098
OTU2179	OTU2198	0.9490719
OTU2179	OTU3163	0.895782
OTU2179	OTU3271	0.8727111
OTU2179	OTU3457	0.8585938
OTU2179	OTU3671	0.8349312
OTU2179	OTU3899	0.8436046
OTU2179	OTU3906	0.8830244
OTU2179	OTU4191	0.8689795
OTU2179	OTU4266	0.8836351
OTU2179	OTU4335	0.8534027
OTU2179	OTU4545	0.9419503
OTU2179	OTU4759	0.8608136
OTU2179	OTU4812	0.8297132
OTU2179	OTU4846	0.8230334
OTU2179	OTU4884	0.8351198
OTU2179	OTU6042	0.9281973
OTU2179	OTU7907	0.8287962
OTU2179	OTU8078	0.8744153
OTU2179	OTU8228	0.8933797
OTU2179	OTU8418	0.9477908
OTU2179	OTU8678	0.8383575
OTU2179	OTU8784	0.8786231
OTU2198	OTU3271	0.8169259
OTU2198	OTU3398	0.8469577
OTU2198	OTU3523	0.9123824
OTU2198	OTU408	0.9018759
OTU2198	OTU4209	0.824459
OTU2198	OTU4266	0.81647
OTU2198	OTU6042	0.8558185
OTU2198	OTU8418	0.9790737
OTU2224	OTU3671	0.8481636
OTU2224	OTU4759	0.8577891
OTU2224	OTU4812	0.8244387
OTU2224	OTU4884	0.8598513
OTU2224	OTU5333	0.9395833
OTU2224	OTU7644	0.8507212
OTU2274	OTU3523	0.8227529
OTU2283	OTU3984	0.8124934
OTU2283	OTU5455	0.9013501
OTU2283	OTU5653	0.8657603
OTU2283	OTU7644	0.8786087
OTU2283	OTU8657	0.8578474
OTU2340	OTU2759	0.8235723
OTU2340	OTU2824	0.8538312
OTU2340	OTU3142	0.8709136
OTU2340	OTU318	0.8090277
OTU2340	OTU3270	0.899853
OTU2340	OTU3439	0.8369303
OTU2340	OTU3536	0.9192811
OTU2340	OTU3806	0.858333
OTU2340	OTU3984	0.8530073
OTU2340	OTU4132	0.8752761
OTU2340	OTU442	0.912546
OTU2340	OTU455	0.821273
OTU2340	OTU4815	0.8173487
OTU2340	OTU4831	0.8347527
OTU2340	OTU5039	0.8307657
OTU2340	OTU5128	0.8732471
OTU2340	OTU5455	0.8096163
OTU2340	OTU5570	0.8942556
OTU2340	OTU5765	0.8436241
OTU2340	OTU7083	0.8487306
OTU2340	OTU7644	0.8274058
OTU2340	OTU8657	0.8304533
OTU2340	OTU8804	0.8210226
OTU2396	OTU3671	0.8538294
OTU2396	OTU4759	0.8498382
OTU2396	OTU4812	0.8225164
OTU2396	OTU4884	0.8733691
OTU2396	OTU5333	0.8859679
OTU2396	OTU7644	0.8361907
OTU2405	OTU2759	0.8639997
OTU2405	OTU3154	0.8241744
OTU2405	OTU3671	0.8691169
OTU2405	OTU4759	0.8656946
OTU2405	OTU4812	0.8117431
OTU2405	OTU4831	0.8398402
OTU2405	OTU4884	0.8970319
OTU2405	OTU5333	0.9173063
OTU2405	OTU6688	0.8191408
OTU2405	OTU7644	0.8839801
OTU2405	OTU7882	0.8137432
OTU2405	OTU8257	0.8084648
OTU2463	OTU3170	0.8673563
OTU2463	OTU3439	0.8571273
OTU250	OTU3671	0.8081212
OTU250	OTU4759	0.8181549
OTU250	OTU4884	0.8655306
OTU250	OTU7644	0.8184611
OTU2506	OTU318	0.824439
OTU2506	OTU442	0.838854
OTU2506	OTU5455	0.8246631
OTU2506	OTU5653	0.8084866
OTU2506	OTU7083	0.8347441
OTU2506	OTU8055	0.9132339
OTU2506	OTU8370	0.8144864
OTU2506	OTU8657	0.8146957
OTU2506	OTU8804	0.8307771
OTU2589	OTU3439	0.8536525
OTU2620	OTU3583	-0.8405512
OTU2641	OTU5444	0.8634248
OTU2641	OTU6880	0.8286166
OTU2641	OTU8490	0.8275305
OTU2642	OTU3671	0.8405856
OTU2642	OTU5333	0.8390132
OTU2642	OTU7644	0.8105454
OTU2715	OTU3671	0.8938966
OTU2715	OTU4759	0.8241062
OTU2715	OTU4884	0.853999
OTU2715	OTU5333	0.8672757
OTU2715	OTU7644	0.822546
OTU2715	OTU7825	0.8334519
OTU2759	OTU2824	0.9250834
OTU2759	OTU2866	0.9188723
OTU2759	OTU3316	0.8244854
OTU2759	OTU3439	0.8238288
OTU2759	OTU3488	0.8722116
OTU2759	OTU3536	0.8594228
OTU2759	OTU4427	0.8821105
OTU2759	OTU6374	0.8664302
OTU2771	OTU5039	0.8367522
OTU2774	OTU5870	-0.8455761
OTU2824	OTU3142	0.831615
OTU2824	OTU3439	0.8732028
OTU2824	OTU3536	0.8483563
OTU2824	OTU3992	0.8149783
OTU2824	OTU6403	0.8490748
OTU2824	OTU6543	0.856926
OTU2828	OTU8378	0.8614328
OTU2866	OTU3270	0.8515742
OTU2866	OTU3439	0.8133211
OTU2866	OTU3536	0.8685229
OTU2866	OTU3671	0.8375938
OTU2866	OTU4390	0.8586238
OTU2866	OTU4553	0.8199191
OTU2866	OTU4831	0.8545638
OTU2866	OTU4884	0.8185913
OTU2866	OTU5039	0.8194315
OTU2866	OTU5333	0.9231742
OTU2866	OTU6688	0.8197071
OTU2866	OTU7644	0.8731002
OTU2866	OTU7882	0.8535436
OTU2866	OTU8257	0.8761495
OTU2933	OTU8104	0.8965835
OTU2935	OTU3992	0.8208571
OTU2935	OTU6602	0.8200378
OTU2935	OTU8919	0.8120759
OTU2979	OTU4745	0.8336836
OTU3142	OTU3270	0.8250015
OTU3142	OTU3536	0.8427041
OTU3142	OTU5039	0.8852728
OTU3142	OTU5570	0.8727845
OTU3142	OTU5765	0.8546686
OTU3142	OTU6543	0.8564211
OTU3142	OTU7527	0.8109119
OTU3160	OTU8118	0.8451765
OTU3163	OTU3671	0.8542614
OTU3163	OTU3906	0.8492257
OTU3163	OTU4759	0.9280081
OTU3163	OTU4812	0.8844948
OTU3163	OTU4846	0.8783121
OTU3163	OTU4884	0.9390679
OTU3163	OTU5333	0.8616046
OTU3163	OTU6042	0.8686358
OTU3163	OTU8078	0.858392
OTU3163	OTU8118	0.8152447
OTU3163	OTU8418	0.8209711
OTU3170	OTU8282	0.8141817
OTU3171	OTU8370	0.8333574
OTU318	OTU442	0.808135
OTU318	OTU5128	0.8209329
OTU318	OTU5570	0.8167044
OTU3227	OTU8197	0.8735261
OTU3231	OTU8080	0.865777
OTU3270	OTU3806	0.8249379
OTU3270	OTU4132	0.8400024
OTU3270	OTU4831	0.8701574
OTU3270	OTU5128	0.8406943
OTU3270	OTU7527	0.8972275
OTU3270	OTU8678	0.8358527
OTU3271	OTU3906	0.8425497
OTU3271	OTU4759	0.9421361
OTU3271	OTU4812	0.8994622
OTU3271	OTU4846	0.8680999
OTU3271	OTU4884	0.9446361
OTU3271	OTU5333	0.8461043
OTU3271	OTU6042	0.8501074
OTU3271	OTU8078	0.8589175
OTU3282	OTU4759	0.8759703
OTU3282	OTU4884	0.9176327
OTU3282	OTU7836	0.8106938
OTU3313	OTU4621	0.8661342
OTU3313	OTU7900	0.8145331
OTU3316	OTU3671	0.8605198
OTU3316	OTU4268	0.8457457
OTU3316	OTU4390	0.8597842
OTU3316	OTU4846	0.8509465
OTU3316	OTU4884	0.8459599
OTU3316	OTU8118	0.9154303
OTU3316	OTU8418	0.8103764
OTU3383	OTU3457	0.8560935
OTU3383	OTU4266	0.8454069
OTU3383	OTU4335	0.8693899
OTU3383	OTU4846	0.8713486
OTU3383	OTU4884	0.8303242
OTU3383	OTU8078	0.8258117
OTU3398	OTU3671	0.8418134
OTU3398	OTU3906	0.8480562
OTU3398	OTU4884	0.894907
OTU3398	OTU5333	0.8409413
OTU3398	OTU7836	0.8402053
OTU3398	OTU8098	0.814989
OTU3398	OTU8418	0.8503317
OTU3418	OTU6875	0.8252464
OTU3439	OTU5444	0.8281198
OTU3439	OTU6543	0.8314513
OTU3439	OTU7644	0.8220518
OTU3439	OTU8757	0.8279211
OTU3439	OTU8976	0.8377553
OTU3442	OTU4767	0.8150637
OTU3442	OTU7900	0.8218396
OTU3442	OTU7947	0.8637158
OTU3457	OTU3593	-0.8136233
OTU3457	OTU3671	0.8711208
OTU3457	OTU3906	0.8440087
OTU3457	OTU4759	0.9463045
OTU3457	OTU4884	0.9633924
OTU3457	OTU5333	0.9002302
OTU3457	OTU7644	0.8123275
OTU3457	OTU7882	0.8119683
OTU3488	OTU4390	0.8634253
OTU3488	OTU6688	0.8208323
OTU3488	OTU7882	0.8167974
OTU3488	OTU8080	0.8873691
OTU3488	OTU8285	0.8498157
OTU3523	OTU3638	0.8669846
OTU3523	OTU408	0.8465858
OTU3523	OTU4545	0.8291032
OTU3523	OTU6042	0.8567607
OTU3523	OTU8418	0.9093489
OTU3531	OTU3671	0.8219761
OTU3531	OTU4812	0.8318992
OTU3531	OTU4846	0.8694972
OTU3531	OTU4884	0.8766816
OTU3531	OTU7816	0.8312006
OTU3531	OTU8118	0.8837446
OTU3536	OTU3992	0.8292139
OTU3536	OTU442	0.8515023
OTU3536	OTU5128	0.8368172
OTU3536	OTU5765	0.8735093
OTU3536	OTU6543	0.8196561
OTU3536	OTU7527	0.8626761
OTU3536	OTU8257	0.835709
OTU3593	OTU7644	-0.8194801
OTU3638	OTU3671	0.8140872
OTU3638	OTU3906	0.9208583
OTU3638	OTU4812	0.8265537
OTU3638	OTU4884	0.8243123
OTU3638	OTU6042	0.914816
OTU3638	OTU7038	0.8378085
OTU3638	OTU8418	0.8699646
OTU3656	OTU8657	0.8091949
OTU3671	OTU3906	0.8643342
OTU3671	OTU3987	0.842012
OTU3671	OTU408	0.8761635
OTU3671	OTU4191	0.8477698
OTU3671	OTU4209	0.8379997
OTU3671	OTU4266	0.8676817
OTU3671	OTU4335	0.8152149
OTU3671	OTU4427	0.8808346
OTU3671	OTU4545	0.8680852
OTU3671	OTU4739	0.8576869
OTU3671	OTU4759	0.8504685
OTU3671	OTU4884	0.834767
OTU3671	OTU5333	0.8846517
OTU3671	OTU637	0.894654
OTU3671	OTU6374	0.8665847
OTU3671	OTU7092	0.882204
OTU3671	OTU791	0.8253697
OTU3671	OTU8228	0.8722466
OTU3671	OTU8678	0.913379
OTU3764	OTU6617	0.8679661
OTU3806	OTU3992	0.852237
OTU3806	OTU4132	0.8712557
OTU3806	OTU442	0.8614754
OTU3806	OTU455	0.8721282
OTU3806	OTU4815	0.8132815
OTU3806	OTU4838	0.8236222
OTU3806	OTU5465	0.8809321
OTU3806	OTU5570	0.838347
OTU3806	OTU5653	0.841389
OTU3806	OTU6543	0.8380249
OTU3806	OTU7083	0.8932084
OTU3806	OTU7527	0.8099826
OTU3806	OTU7644	0.8147958
OTU3806	OTU8195	0.8934442
OTU3806	OTU8657	0.9193837
OTU3806	OTU8804	0.8385713
OTU3806	OTU8876	0.8731632
OTU3899	OTU4812	0.8716241
OTU3899	OTU4846	0.8937094
OTU3899	OTU4884	0.9171796
OTU3899	OTU5333	0.8337723
OTU3899	OTU8078	0.8558275
OTU3899	OTU8285	0.8209729
OTU3906	OTU408	0.9429034
OTU3906	OTU4191	0.8551805
OTU3906	OTU4209	0.835485
OTU3906	OTU4266	0.8535658
OTU3906	OTU4545	0.8748072
OTU3906	OTU4759	0.8806081
OTU3906	OTU5333	0.8219263
OTU3906	OTU6042	0.8145676
OTU3906	OTU7092	0.8592588
OTU3906	OTU7549	0.8189675
OTU3906	OTU7832	0.8925747
OTU3906	OTU7836	0.8464449
OTU3906	OTU791	0.8250446
OTU3906	OTU8678	0.8740047
OTU3968	OTU5653	0.8517113
OTU3968	OTU7644	0.8185138
OTU3968	OTU8657	0.8417902
OTU3968	OTU8804	0.8291758
OTU3983	OTU8055	0.8393742
OTU3984	OTU3992	0.9012351
OTU3984	OTU4132	0.8989331
OTU3984	OTU442	0.9055204
OTU3984	OTU4815	0.8158338
OTU3984	OTU6403	0.8377091
OTU3984	OTU6543	0.8635511
OTU3984	OTU7083	0.8324858
OTU3984	OTU7644	0.8470894
OTU3987	OTU4759	0.9198187
OTU3987	OTU4812	0.8719134
OTU3987	OTU4884	0.9092401
OTU3987	OTU5653	0.8251774
OTU3987	OTU7644	0.8217794
OTU3992	OTU4132	0.9078344
OTU3992	OTU442	0.96557
OTU3992	OTU455	0.868619
OTU3992	OTU4815	0.9008632
OTU3992	OTU5128	0.8516593
OTU3992	OTU5570	0.8539517
OTU3992	OTU5765	0.8591183
OTU3992	OTU6403	0.9126309
OTU3992	OTU6543	0.9241256
OTU3992	OTU7083	0.8420532
OTU3992	OTU7527	0.8760701
OTU3992	OTU7744	0.8567984
OTU408	OTU8418	0.8701166
OTU4132	OTU442	0.9174691
OTU4132	OTU4815	0.8700493
OTU4132	OTU5455	0.8502406
OTU4132	OTU5653	0.8116392
OTU4132	OTU6543	0.8310086
OTU4132	OTU7083	0.870495
OTU4132	OTU7527	0.8483859
OTU4132	OTU7644	0.8806318
OTU4132	OTU8657	0.8215417
OTU4132	OTU8876	0.8336805
OTU4191	OTU4759	0.900495
OTU4191	OTU4812	0.8870445
OTU4191	OTU6042	0.8830504
OTU4191	OTU7836	0.8223839
OTU4209	OTU4390	0.8134285
OTU4209	OTU4759	0.895035
OTU4209	OTU4812	0.8575358
OTU4209	OTU4846	0.8285229
OTU4209	OTU4884	0.9063307
OTU4209	OTU5333	0.881881
OTU4209	OTU5540	0.8279965
OTU4266	OTU4759	0.9488143
OTU4266	OTU4812	0.8991026
OTU4266	OTU4884	0.962565
OTU4266	OTU5333	0.8740241
OTU4266	OTU6042	0.8396879
OTU4291	OTU4759	0.8903321
OTU4291	OTU4884	0.9008039
OTU4291	OTU7836	0.8549471
OTU4335	OTU4621	0.8395372
OTU4335	OTU4759	0.8629556
OTU4335	OTU4767	0.8609647
OTU4335	OTU4812	0.8193481
OTU4335	OTU4846	0.897883
OTU4335	OTU4884	0.9114155
OTU4335	OTU6042	0.816569
OTU4335	OTU7872	0.888922
OTU4335	OTU7900	0.8765021
OTU4335	OTU8078	0.812364
OTU4390	OTU4427	0.8317362
OTU4390	OTU4621	0.846743
OTU4390	OTU4739	0.8170804
OTU4390	OTU5333	0.8210503
OTU4390	OTU5540	0.8093983
OTU4390	OTU6688	0.8095948
OTU442	OTU455	0.8766619
OTU442	OTU4815	0.9327705
OTU442	OTU5092	0.8455111
OTU442	OTU5128	0.8564716
OTU442	OTU5455	0.8781271
OTU442	OTU5765	0.8253991
OTU442	OTU6543	0.9094292
OTU442	OTU7440	0.9006535
OTU442	OTU7527	0.8612601
OTU442	OTU7644	0.8176335
OTU442	OTU8657	0.8417298
OTU442	OTU8876	0.8252901
OTU4427	OTU4884	0.8313231
OTU4427	OTU5333	0.9067902
OTU4427	OTU7939	0.8085518
OTU4427	OTU8257	0.8271771
OTU4545	OTU4812	0.8634983
OTU4545	OTU4884	0.8521343
OTU4545	OTU6042	0.9283619
OTU4545	OTU7038	0.8285982
OTU4545	OTU8078	0.8526884
OTU4545	OTU8418	0.8497855
OTU455	OTU5455	0.8646363
OTU455	OTU5653	0.84032
OTU455	OTU6403	0.8179515
OTU455	OTU7083	0.8945013
OTU455	OTU7644	0.8392063
OTU455	OTU8657	0.8629006
OTU4621	OTU4745	0.85301
OTU4621	OTU5540	0.8235656
OTU4621	OTU8080	0.8722407
OTU4621	OTU8285	0.8544153
OTU4739	OTU4846	0.8395122
OTU4739	OTU4884	0.8260343
OTU4739	OTU5333	0.8446942
OTU4739	OTU7882	0.8210372
OTU4745	OTU8080	0.8722642
OTU4745	OTU8104	0.8368335
OTU4750	OTU8080	0.847453
OTU4759	OTU4812	0.9392152
OTU4759	OTU4846	0.8129521
OTU4759	OTU4884	0.9569072
OTU4759	OTU5333	0.868867
OTU4759	OTU6042	0.8262141
OTU4759	OTU637	0.8892268
OTU4759	OTU7092	0.9270604
OTU4759	OTU7549	0.8857006
OTU4759	OTU7782	0.8783118
OTU4759	OTU7832	0.9086598
OTU4759	OTU7836	0.8417793
OTU4759	OTU7907	0.8556107
OTU4759	OTU791	0.9426673
OTU4759	OTU8078	0.8411831
OTU4759	OTU8228	0.9131296
OTU4759	OTU8678	0.9553075
OTU4759	OTU8784	0.9267146
OTU4762	OTU8907	0.8988023
OTU4767	OTU6617	0.8342779
OTU4767	OTU8104	0.8205609
OTU4767	OTU8285	0.8348036
OTU4812	OTU4884	0.8829628
OTU4812	OTU5333	0.8132887
OTU4812	OTU6042	0.8313259
OTU4812	OTU7782	0.8583039
OTU4812	OTU7907	0.8409936
OTU4812	OTU8078	0.8465727
OTU4812	OTU8228	0.8941511
OTU4812	OTU8784	0.9010078
OTU4815	OTU5092	0.8374454
OTU4815	OTU5128	0.8296051
OTU4815	OTU5570	0.8192144
OTU4815	OTU7083	0.8115994
OTU4815	OTU7440	0.8453881
OTU4815	OTU7527	0.8268835
OTU482	OTU7092	0.8381831
OTU482	OTU8490	0.8594392
OTU4831	OTU7527	0.8420807
OTU4838	OTU6578	0.8188324
OTU4838	OTU8657	0.841514
OTU4846	OTU4884	0.8798605
OTU4846	OTU7872	0.845286
OTU4846	OTU7900	0.8347543
OTU4846	OTU7947	0.8812637
OTU4846	OTU8285	0.8682502
OTU4848	OTU7083	0.8288792
OTU4884	OTU637	0.9111722
OTU4884	OTU6688	0.8507344
OTU4884	OTU7092	0.9311233
OTU4884	OTU7549	0.8649025
OTU4884	OTU7644	0.8238414
OTU4884	OTU7782	0.8959818
OTU4884	OTU7907	0.8607735
OTU4884	OTU791	0.95141
OTU4884	OTU8078	0.8553357
OTU4884	OTU8228	0.8899801
OTU4884	OTU8678	0.9406491
OTU4884	OTU8784	0.913665
OTU5039	OTU7527	0.8718345
OTU5039	OTU8391	0.8298243
OTU5092	OTU5455	0.8248064
OTU5092	OTU5732	0.8108861
OTU5092	OTU8804	0.8391389
OTU5128	OTU5570	0.8290188
OTU5128	OTU5765	0.8891415
OTU5128	OTU6602	0.8116295
OTU5128	OTU7440	0.8484409
OTU5128	OTU7527	0.8861199
OTU5333	OTU637	0.8861191
OTU5333	OTU6374	0.8721996
OTU5333	OTU7549	0.8640677
OTU5333	OTU7832	0.830849
OTU5333	OTU7907	0.8348558
OTU5333	OTU791	0.8679464
OTU5333	OTU8678	0.9162445
OTU5444	OTU5653	0.8111811
OTU5444	OTU8657	0.8690698
OTU5444	OTU8804	0.8908739
OTU5455	OTU5653	0.9584178
OTU5455	OTU6816	0.8219937
OTU5455	OTU7083	0.8793824
OTU5455	OTU7449	0.8436905
OTU5455	OTU7644	0.9168255
OTU5455	OTU8804	0.8339964
OTU5455	OTU8876	0.9390322
OTU5465	OTU7083	0.8101743
OTU5465	OTU8195	0.8301499
OTU5540	OTU7900	0.8460372
OTU5540	OTU7947	0.8178561
OTU5570	OTU5765	0.8471299
OTU5570	OTU6543	0.8529982
OTU5570	OTU7083	0.8525003
OTU5570	OTU8657	0.8141501
OTU5570	OTU8804	0.8654237
OTU5570	OTU8976	0.8149939
OTU5653	OTU6816	0.8686222
OTU5653	OTU7083	0.8858484
OTU5653	OTU7449	0.8238671
OTU5653	OTU7644	0.9275993
OTU5653	OTU791	0.8298078
OTU5653	OTU8804	0.8227026
OTU5653	OTU8876	0.9483571
OTU5765	OTU6403	0.8460241
OTU5765	OTU6543	0.8593044
OTU5765	OTU7527	0.8127617
OTU5765	OTU7744	0.8238585
OTU6042	OTU7038	0.8202228
OTU6042	OTU8784	0.8553846
OTU637	OTU7644	0.8459205
OTU6374	OTU8118	0.8361387
OTU6403	OTU6543	0.8570597
OTU6403	OTU7254	0.82693
OTU6403	OTU7440	0.860749
OTU6403	OTU7744	0.8361302
OTU6543	OTU7083	0.8306189
OTU6543	OTU7744	0.9043139
OTU6617	OTU7872	0.8335951
OTU6617	OTU7900	0.859013
OTU6688	OTU8285	0.8440686
OTU6816	OTU7092	0.8164124
OTU6816	OTU7644	0.8325654
OTU6816	OTU791	0.8178103
OTU6816	OTU8657	0.8514672
OTU6816	OTU8757	0.8161747
OTU6816	OTU8804	0.8392356
OTU6881	OTU7939	0.8131175
OTU7083	OTU7644	0.9111076
OTU7083	OTU8657	0.9333369
OTU7083	OTU8804	0.8769458
OTU7083	OTU8876	0.9114609
OTU7092	OTU7644	0.8670614
OTU73	OTU7993	0.8147189
OTU7449	OTU7644	0.834192
OTU7449	OTU8657	0.8531861
OTU7449	OTU8804	0.8368754
OTU7549	OTU7644	0.8135448
OTU7644	OTU7782	0.8438599
OTU7644	OTU791	0.8632505
OTU7644	OTU8657	0.9020668
OTU7644	OTU8678	0.8402546
OTU7644	OTU8757	0.809154
OTU7644	OTU8804	0.8333371
OTU7644	OTU8876	0.8738368
OTU7832	OTU7836	0.9427166
OTU7836	OTU791	0.8275494
OTU7870	OTU8689	-0.8132875
OTU7872	OTU8285	0.8368715
OTU7882	OTU8285	0.833955
OTU7900	OTU8104	0.8267368
OTU7900	OTU8285	0.8354535
OTU7907	OTU8020	0.8277038
OTU7920	OTU8080	0.8470753
OTU7939	OTU8219	0.8230942
OTU7945	OTU8080	0.8649234
OTU7947	OTU8285	0.874349
OTU8078	OTU8098	0.8126493
OTU8078	OTU8228	0.8732827
OTU8078	OTU8784	0.8929206
OTU8195	OTU8657	0.8243806
OTU8195	OTU8876	0.817842
OTU8649	OTU8678	0.810086
OTU8657	OTU8876	0.9231465
OTU8657	OTU8976	0.8349522
OTU8804	OTU8876	0.8280534
OTU8804	OTU8976	0.8980238
