id	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No..module	Zi	Pi
OTU1036	1	0	0	2.04940807053054e-44	0	25	0	0
OTU1080	2	0	0	5.14248927685338e-06	1	5	0	0
OTU110	7	1566.5	101480	3.49161451190846e-06	0.142857142857143	7	2.16731347673151	0.244897959183674
OTU1119	19	1045.66184742512	43400	0.0731187791547034	0.204678362573099	3	0.33543308317341	0.620498614958449
OTU1225	2	4	4	7.84577739293719e-35	0	8	0.301511344577764	0
OTU1234	1	0	0	0.000498574939073913	0	3	-0.977872717047906	0
OTU1280	10	833.875466834323	8421	0.0194661788620067	0.133333333333333	1	1.34839972492648	0.58
OTU1319	2	265	2124	1.64148627386569e-05	0	5	0	0
OTU1425	3	265	1574	0.0106412036572629	0.333333333333333	4	-0.944629095922093	0
OTU1508	10	2438.52357267506	145790	0.0132972325792705	0.0444444444444444	3	-0.039797145461252	0.58
OTU1605	34	217.562464819036	4394	0.163668059944331	0.443850267379679	4	1.26896526619577	0.257785467128028
OTU1621	4	99.8549964099295	1253	0.0102674276603392	0.166666666666667	3	-0.415027374095914	0
OTU1675	7	192.645170667535	9418	0.0204202622146068	0.285714285714286	3	-0.227412259778583	0.408163265306122
OTU1677	7	93.0861580876803	577	0.00747162593902217	0.285714285714286	3	0.147817968856079	0
OTU1704	3	0	0	0.00491615949396369	1	3	-0.602642488413245	0
OTU1874	8	0.949199671187791	43	0.0603961226793428	0.857142857142857	4	-0.518937872437888	0
OTU1898	10	1.119828380582	44	0.0706690562357138	0.888888888888889	4	-0.348661383044206	0
OTU1936	18	553.128818157215	15200	0.0700644309056675	0.313725490196078	1	1.88775961489708	0.685185185185185
OTU1945	6	1328.32073879007	10539	0.000437176787148874	0.0666666666666667	5	1.41421356237309	0.444444444444444
OTU2086	25	926.80822967474	21657	0.0861180359782027	0.21	1	2.96647939483827	0.5696
OTU2179	3	0	0	1.41537859893159e-07	1	7	0.338642730739298	0
OTU2198	4	528	33832	1.41730180504388e-07	0.5	7	0.948199646070035	0
OTU2283	42	588.915890861602	19513	0.187926402471564	0.365853658536585	4	1.60951824498314	0.359410430839002
OTU2301	3	13.425631024716	98	0.00383695044583449	0	3	-0.790257602730575	0.444444444444444
OTU2340	11	1388.56540328145	12475	0.00771574602528036	0.127272727272727	3	0.710663311808071	0.165289256198347
OTU2351	2	35.3938986963152	467	2.17528188796776e-05	0	1	-0.80903983495589	0.5
OTU2481	1	0	0	0.000408807573311199	0	1	-0.80903983495589	0
OTU2502	1	0	0	2.04940807053054e-44	0	24	0	0
OTU2506	13	3.8893626212703	197	0.0922561145079465	0.807692307692308	4	-0.263523138347365	0.260355029585799
OTU2536	8	109.532557637715	4096	0.0413754936817664	0.214285714285714	4	-0.518937872437888	0
OTU2537	8	489.724119550813	17342	0.018643586789394	0.25	3	-0.227412259778583	0.53125
OTU2581	2	0	0	0.012063559551574	1	3	-0.977872717047906	0.5
OTU2589	5	14.9957568138931	174	0.0143503051258586	0.5	1	0.269679944985297	0.48
OTU2628	1	0	0	0.000412958208589326	0	3	-0.977872717047906	0
OTU2640	5	614.781318157047	18374	0.00708322784391035	0	4	-0.774352606528411	0
OTU2715	1	0	0	0.00322896469444609	0	1	-0.80903983495589	0
OTU2727	2	24.7405563455495	556	0.00446326031541881	0	3	-0.790257602730575	0
OTU2744	1	0	0	1.78746903681715e-05	0	4	-1.11490558531577	0
OTU2756	17	93.745847776986	1086	0.10740847593464	0.713235294117647	4	-0.00810840425684197	0.304498269896194
OTU2759	2	321.404354486343	1686	0.000743227251153177	0	5	-0.707106781186547	0.5
OTU2763	2	0	0	0.0148659018980172	1	4	-1.02976734061893	0
OTU2765	2	0	0	0.000171290923136363	1	2	-0.591212209744109	0
OTU2769	2	9.5164169294024	923	0.00336233945519322	0	3	-0.790257602730575	0
OTU2770	20	790.604791513406	45724	0.0882964737294993	0.352631578947368	4	-0.348661383044206	0.62
OTU2784	1	0	0	2.94067658090921e-37	0	11	-0.577350269189626	0
OTU2788	6	53.8709762117528	2550	0.000989573432709	0.466666666666667	2	-0.0211147217765753	0.277777777777778
OTU2824	14	1441.90714080367	14238	0.0334697108669415	0.263736263736264	3	1.08589354044273	0.244897959183674
OTU2828	1	0	0	1.02319567092536e-36	0	9	-0.75	0
OTU2835	1	0	0	1.82913018444136e-05	0	2	-0.781244705733287	0
OTU2847	4	1090.7816243324	11076	2.14011333924077e-05	0	6	0.531995176598931	0
OTU2853	4	447.956089642992	10286	0.0056134232848933	0	4	-0.944629095922093	0.375
OTU2857	1	0	0	2.04940807053054e-44	0	16	0	0
OTU2866	9	3168.29080579293	29982	0.00807653645249392	0.25	3	0.147817968856079	0.37037037037037
OTU2872	2	265	2786	4.83620526824015e-06	0	2	-0.591212209744109	0
OTU2873	1	0	0	2.04940807053054e-44	0	20	0	0
OTU2874	2	75.6341827797332	245	1.54932369415757e-05	0	5	0	0
OTU2888	1	0	0	1.81812703917911e-05	0	6	-0.744793247238504	0
