id	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No..module	Zi	Pi
OTU3062	1	0	0	4.72318456789238e-12	0	1	-0.938977390369972	0
OTU3067	2	0	0	1.8378820261585e-11	1	1	-0.754347004623067	0
OTU3080	6	3.46503595987152	124	0.102899918088661	0.466666666666667	4	-0.34968584232011	0
OTU3090	7	173.581708597809	1019	0.0588556523029247	0.238095238095238	4	-0.34968584232011	0.244897959183674
OTU3092	1	0	0	0.00186147487081365	0	2	-0.674199862463242	0
OTU3142	3	82.3839700996678	335	1.09292324025159e-11	0	1	-0.569716618876162	0
OTU3148	6	181.905557677616	678	2.66180171193246e-11	0.333333333333333	1	-0.0158254616354489	0
OTU3150	1	0	0	1.41342701375088e-137	0	22	0	0
OTU3197	2	8	8	4.55168542004348e-98	0	3	0.267261241912424	0
OTU3213	3	6.37144030225482	82	0.0106965323969602	0	2	0	0.444444444444444
OTU3230	1	0	0	1.41342701375088e-137	0	25	0	0
OTU3245	6	46.5502353926267	215	2.96375923477935e-11	0.2	1	-0.0158254616354489	0
OTU3259	9	20.5008339772044	446	0.126021957756754	0.277777777777778	4	0.0451207538477562	0
OTU3262	6	7.56811060850107	199	0.0877519869724739	0.4	4	-0.34968584232011	0
OTU3266	20	120.904781179905	873	0.148618681574783	0.0421052631578947	4	1.4927449397966	0
OTU3267	1	0	0	1.41342701375088e-137	0	16	0	0
OTU3282	10	30.4259156845347	434	0.136730130013683	0.333333333333333	4	0.176722952570378	0
OTU3294	3	0	0	0.0623420102756212	1	4	-0.744492438487975	0
OTU3303	4	18.8472134564719	337	0.0401436998661085	0.166666666666667	2	-0.674199862463242	0.375
OTU3313	6	10.1628913662789	329	0.0835574562680324	0.133333333333333	4	-0.34968584232011	0
OTU3316	5	2.88238289821049	111	0.0830387807592584	0.4	4	-0.481288041042731	0
OTU3354	3	1.0138326840717	25	0.030935007206926	0.333333333333333	4	-0.744492438487975	0
OTU3381	1	0	0	4.54192861901434e-12	0	1	-0.938977390369972	0
OTU3383	1	0	0	0.00549810324750376	0	2	-0.674199862463242	0
OTU3398	9	57.663591822691	667	0.110958018547854	0.111111111111111	4	0.0451207538477562	0
OTU3442	27	203.498811621876	1458	0.254311636841022	0.182336182336182	4	2.28235813213233	0.0713305898491086
OTU3457	15	151.184247823742	761	0.149796874476419	0.333333333333333	4	0.703131747460866	0.124444444444444
OTU3474	1	0	0	1.41342701375088e-137	0	19	0	0
OTU3488	1	0	0	8.42431682619552e-13	0	1	-0.938977390369972	0
OTU3524	1	0	0	1.41342701375088e-137	0	27	0	0
OTU3527	1	0	0	1.41342701375088e-137	0	26	0	0
OTU3531	1	0	0	1.41342701375088e-137	0	15	0	0
OTU3536	13	161.78041027015	754	9.63911957552661e-11	0.448717948717949	1	1.27658723859288	0
OTU3547	1	0	0	1.41342701375088e-137	0	26	0	0
OTU3587	1	0	0	1.41342701375088e-137	0	25	0	0
OTU3593	2	8	8	2.81309629568421e-98	0	3	0.267261241912424	0
OTU3806	15	87.8120861664049	458	1.09737118082169e-10	0.39047619047619	1	1.64584801008669	0
OTU3860	1	0	0	8.8572660632261e-12	0	1	-0.938977390369972	0
OTU3968	2	0	0	2.18939031017175e-11	1	1	-0.754347004623067	0
OTU3984	7	87.6660469426534	408	3.2971094887341e-11	0.19047619047619	1	0.168804924111456	0
OTU3987	2	0	0	6.10378138465599e-12	1	1	-0.754347004623067	0
OTU3992	14	136.252746187669	742	1.10615952502685e-10	0.428571428571429	1	1.46121762433979	0
OTU4001	1	0	0	4.26472099362601e-13	0	1	-0.938977390369972	0
OTU4132	16	307.56166339539	1518	1.07675329703615e-10	0.308333333333333	1	1.8304783958336	0
OTU4187	22	265.879065192596	1816	0.193267263698723	0.220779220779221	4	1.75594933724184	0
OTU4188	2	80	427	0.0042575113589507	0	12	0	0
OTU4191	1	0	0	1.18099766428146e-98	0	3	-1.0690449676497	0
OTU4196	2	14	14	4.27288969000458e-98	0	3	0.267261241912424	0
OTU4204	1	0	0	1.91089436144165e-98	0	3	-1.0690449676497	0
OTU4209	7	20.7712449646892	296	0.0911775496743957	0.380952380952381	4	-0.218083643597488	0
OTU4233	3	0.933583959899749	8	0.0114924308302469	0.666666666666667	4	-0.744492438487975	0
OTU4237	2	1	1	1.62957039934563e-119	0	8	0	0
OTU4238	14	15.9637727141026	148	0.16228666607045	0.340659340659341	4	0.703131747460866	0
OTU4246	3	0.166666666666667	1	0.0503736655179056	0.666666666666667	4	-0.744492438487975	0
OTU4266	14	152.659156740338	1198	0.115540819989657	0.252747252747253	4	0.703131747460866	0
OTU4291	8	150.039359548748	1157	0.0764012038721473	0.214285714285714	2	0.674199862463242	0.46875
OTU4323	9	23.4834916152453	451	0.128999716544836	0.333333333333333	4	0.0451207538477562	0
OTU4387	4	90.8507282913165	507	1.37237840264291e-11	0	1	-0.385086233129258	0
OTU4394	13	45.5392580711551	941	0.182960941119917	0.307692307692308	4	0.571529548738244	0
OTU4397	8	9.11025243049478	69	0.0747349309214405	0.142857142857143	4	-0.0864814448748657	0
OTU4408	6	116.08045913788	1045	0.0627521173148355	0.133333333333333	2	0	0.444444444444444
OTU442	12	161.692504802228	866	8.6221759292207e-11	0.333333333333333	1	1.09195685284598	0
OTU4432	2	0	0	0.0246033325486567	1	4	-0.876094637210597	0
OTU4448	16	101.86352462531	685	0.111189476325988	0	4	0.966336144906109	0
OTU4482	1	0	0	8.14785199672816e-120	0	9	0	0
OTU4505	7	6.44516693436077	159	0.11331263270884	0.333333333333333	4	-0.218083643597488	0
OTU4529	6	13.6649145175583	323	0.0613959051083248	0	4	-0.34968584232011	0
OTU4539	1	0	0	1.91089436144165e-98	0	3	-1.0690449676497	0
OTU4541	7	65.427184623398	945	0.101524475857319	0.380952380952381	4	-0.34968584232011	0.244897959183674
OTU4544	4	5.69026666586638	46	0.0182002701075204	0.5	4	-0.612890239765353	0
OTU4545	1	0	0	3.09189202572311e-98	0	3	-1.0690449676497	0
OTU455	20	463.086131123941	2173	1.40026455295747e-10	0.315789473684211	1	2.56899993882121	0
OTU4553	1	0	0	4.36266142761665e-13	0	5	-0.603022689155527	0
OTU4559	1	0	0	1.41342701375088e-137	0	17	0	0
OTU4621	8	45.0804514136152	407	0.10865511848951	0.321428571428571	4	-0.0864814448748657	0
OTU4649	1	0	0	5.56108439568236e-12	0	1	-0.938977390369972	0
OTU4659	14	114.400814464552	1005	0.0972409831748895	0.0989010989010989	4	0.176722952570378	0.408163265306122
OTU4669	2	0.756920077452055	38	0.033939804513657	0	4	-0.876094637210597	0
OTU4684	17	148.763624790658	888	0.158021783361176	0.235294117647059	4	1.09793834362873	0
OTU4695	14	52.3893834936915	1111	0.18893102721194	0.252747252747253	4	0.703131747460866	0
OTU4702	1	0	0	8.14785199672816e-120	0	10	0	0
OTU4740	8	12.897532056948	322	0.121996519341739	0.392857142857143	4	-0.0864814448748657	0
OTU4747	29	326.874050699101	2417	0.267668871732069	0.172413793103448	4	2.28235813213233	0.185493460166468
OTU4750	5	111.876554877871	383	9.78688783890583e-12	0	1	-0.200455847382353	0
OTU4758	6	4.23197411943381	134	0.0890825950009435	0.466666666666667	4	-0.34968584232011	0
OTU4759	1	0	0	0.00646510116934978	0	4	-1.00769683593322	0
OTU4761	1	0	0	1.41342701375088e-137	0	21	0	0
OTU4767	4	2.31370178367731	95	0.0609210164559902	0.166666666666667	4	-0.612890239765353	0
OTU4774	1	0	0	0.00186147487081365	0	2	-0.674199862463242	0
OTU4784	3	23	23	7.36478171572769e-98	0	3	1.60356745147455	0
OTU4788	41	732.959226160748	4165	0.323006132893011	0.109756097560976	4	3.99318671552641	0.0928019036287924
OTU4793	11	741.883626460312	2926	5.71321598477855e-11	0.181818181818182	1	0.722696081352169	0.165289256198347
OTU4796	30	320.827032755069	1895	0.275624594064655	0.181609195402299	4	2.80876692702282	0
OTU4803	1	0	0	1.41342701375088e-137	0	14	0	0
OTU4812	5	6.62385062576613	54	0.0259568114012862	0.6	4	-0.481288041042731	0
OTU4815	4	0.640151515151515	5	3.14586509271835e-11	0.666666666666667	1	-0.385086233129258	0
OTU4838	1	0	0	1.86306152576302e-12	0	1	-0.938977390369972	0
OTU4843	1	0	0	8.14785199672816e-120	0	8	0	0
OTU4851	2	0.659943066779881	24	0.02783652074585	0	4	-0.876094637210597	0
OTU4865	17	81.1251804600103	541	0.160659131247339	0.213235294117647	4	1.09793834362873	0
OTU4884	5	7.12952459933233	44	0.0221929947496624	0.4	4	-0.481288041042731	0
OTU4892	1	0	0	0.00451586627579586	0	2	-0.674199862463242	0
OTU4893	4	5.50225579310582	153	0.0513400065688584	0	4	-0.612890239765353	0
OTU5029	1	0	0	9.40761945384769e-13	0	1	-0.938977390369972	0
OTU5092	2	0	0	5.06721089460342e-12	1	1	-0.754347004623067	0
OTU5114	9	33.730655417303	367	0.122670665508285	0.361111111111111	4	0.0451207538477562	0
OTU5128	5	121.693878700129	522	1.30617757537117e-11	0.2	1	-0.200455847382353	0
OTU5151	1	0	0	1.05077290920476e-11	0	1	-0.938977390369972	0
OTU5152	1	0	0	1.41342701375088e-137	0	24	0	0
OTU530	1	0	0	5.56197632900381e-12	0	1	-0.938977390369972	0
OTU5455	18	343.794213368707	1642	1.19177760127566e-10	0.294117647058824	1	2.19973916732741	0
OTU5465	20	377.052128686694	1791	1.32278035413382e-10	0.289473684210526	1	2.56899993882121	0
OTU5570	2	82	242	5.26974651351691e-12	0	13	0	0
OTU5649	1	0	0	1.41342701375088e-137	0	23	0	0
OTU5653	13	311.820369167571	1597	8.3450618233144e-11	0.294871794871795	1	1.09195685284598	0.142011834319526
OTU5744	1	0	0	1.41342701375088e-137	0	24	0	0
OTU5765	10	477.47533556279	1778	6.07672837623963e-11	0.222222222222222	1	0.35343530985836	0.34
OTU5768	1	0	0	1.04029099964387e-12	0	6	0	0
OTU5783	3	3.59025877504138	27	1.61522377555863e-11	0.333333333333333	1	-0.569716618876162	0
OTU6195	1	0	0	4.57018548010342e-13	0	7	0	0
OTU6377	1	0	0	2.3097602344887e-12	0	1	-0.938977390369972	0
OTU6403	9	11.14975074519	88	7.89509260547638e-11	0.611111111111111	1	0.538065695605265	0
OTU6423	2	1	1	1.62957039934563e-119	0	10	0	0
OTU6459	3	16.1899061051665	95	0.0255302709996727	0.333333333333333	2	0	0.444444444444444
OTU6473	1	0	0	1.41342701375088e-137	0	21	0	0
OTU6475	11	28.5851042102215	557	0.146441905160506	0.236363636363636	4	0.308325151293	0
OTU6493	1	0	0	8.14785199672816e-120	0	10	0	0
OTU6496	2	0.749467978981443	7	0.00343867926926289	0	4	-0.876094637210597	0
OTU6518	2	0	0	0.0430796031623968	1	4	-0.876094637210597	0
OTU6520	10	18.2191608899553	467	0.153171163209561	0.333333333333333	4	0.176722952570378	0
OTU6543	8	157.660759324133	705	5.48712477962314e-11	0.285714285714286	1	0.168804924111456	0.21875
OTU6563	1	0	0	1.41342701375088e-137	0	19	0	0
OTU6578	12	121.472936139741	639	8.64336835669255e-11	0.439393939393939	1	1.09195685284598	0
OTU6591	6	12.9950729834803	135	0.0833696827802917	0.2	4	-0.34968584232011	0
OTU6602	1	0	0	5.56197632900381e-12	0	1	-0.938977390369972	0
OTU6609	4	4.80304481394125	137	0.0535999185234447	0.166666666666667	4	-0.612890239765353	0
OTU6610	8	8.87942453482709	247	0.12645926478116	0.428571428571429	4	-0.0864814448748657	0
OTU6680	1	0	0	2.3097602344887e-12	0	1	-0.938977390369972	0
OTU6738	1	0	0	8.14785199672816e-120	0	9	0	0
OTU6749	2	82	271	4.95450810908001e-12	0	1	-0.754347004623067	0
OTU6750	2	8	8	4.55168542004348e-98	0	3	0.267261241912424	0
OTU6780	26	290.662513270163	1511	0.213383597095901	0.0953846153846154	4	2.28235813213233	0
OTU6781	1	0	0	0.0093770241154352	0	4	-1.00769683593322	0
OTU6784	1	0	0	4.57018548010342e-13	0	7	0	0
OTU6792	1	0	0	1.41342701375088e-137	0	18	0	0
OTU6841	1	0	0	1.12432612974839e-12	0	1	-0.938977390369972	0
OTU6846	1	0	0	4.36266142761665e-13	0	5	-0.603022689155527	0
OTU6858	6	3.14444057892392	107	0.0861372672203344	0.466666666666667	4	-0.34968584232011	0
OTU6862	3	64.3398590510011	360	0.0355141432673703	0	4	-0.744492438487975	0
OTU6898	1	0	0	1.41342701375088e-137	0	17	0	0
OTU7040	1	0	0	1.41342701375088e-137	0	18	0	0
OTU7083	16	295.183055554325	1562	1.02898634166503e-10	0.333333333333333	1	1.8304783958336	0
OTU7249	2	82	271	4.39522720812978e-13	0	5	0.301511344577764	0
OTU7424	4	19.0245827856122	118	3.11191504019184e-11	0.666666666666667	1	-0.385086233129258	0
OTU7440	12	337.839111489767	1118	6.46158491159128e-11	0.287878787878788	1	1.09195685284598	0
OTU7527	17	202.268498383671	962	1.22072766477279e-10	0.360294117647059	1	2.0151087815805	0
OTU7644	8	256.887308276326	1168	2.16439796434601e-11	0.107142857142857	1	0.35343530985836	0
OTU7744	7	2.00342887680214	26	6.47800961187617e-11	0.666666666666667	1	0.168804924111456	0
OTU7882	9	86.3713564584649	543	0.130302378639883	0.277777777777778	4	0.0451207538477562	0
OTU7900	4	0.166666666666667	1	0.0454821402822057	0.833333333333333	4	-0.612890239765353	0
OTU7907	11	121.047443484832	826	7.86186950619731e-11	0.345454545454545	1	0.907326467099074	0
OTU7908	1	0	0	8.14785199672816e-120	0	8	0	0
OTU7911	2	0.271739130434783	2	0.0158041449708073	0	4	-0.876094637210597	0
OTU7921	4	3.9681851374395	123	0.0562934576890612	0.166666666666667	4	-0.612890239765353	0
OTU7947	2	0	0	0.0348062782351558	1	4	-0.876094637210597	0
OTU7976	3	26.682012135321	87	6.10242803187313e-12	0.333333333333333	1	-0.569716618876162	0
OTU8055	4	164.607142857143	787	1.20855038377465e-11	0	6	0	0
OTU8080	3	0.25	1	0.0372063205232709	0.666666666666667	4	-0.744492438487975	0
OTU8085	1	0	0	0.0003063857091585	0	12	0	0
OTU8118	1	0	0	1.41342701375088e-137	0	15	0	0
OTU8186	1	0	0	1.41342701375088e-137	0	14	0	0
OTU8218	1	0	0	1.41342701375088e-137	0	22	0	0
OTU8228	3	24	24	6.91368074860641e-98	0	3	1.60356745147455	0
OTU8261	1	0	0	1.41342701375088e-137	0	16	0	0
OTU8275	4	14.1153222283038	70	2.18091141883708e-11	0.5	1	-0.385086233129258	0
OTU8285	9	120.827202140417	734	0.0898385298089498	0.194444444444444	4	0.0451207538477562	0
OTU8289	2	1	1	1.62957039934563e-119	0	9	0	0
OTU8370	1	0	0	1.41342701375088e-137	0	28	0	0
OTU8418	1	0	0	8.14785199672816e-120	0	11	0	0
OTU8434	1	0	0	1.18131020397845e-12	0	1	-0.938977390369972	0
OTU8657	9	97.8634553324597	317	6.46054871464417e-11	0.416666666666667	1	0.538065695605265	0
OTU8658	1	0	0	3.78330549341818e-14	0	5	-0.603022689155527	0
OTU8678	6	125.079577965894	417	3.61663865428867e-11	0.333333333333333	1	-0.0158254616354489	0
OTU8700	3	16.2072312307132	100	6.2943802086498e-12	0.333333333333333	1	-0.569716618876162	0
OTU8804	5	21.1486555616372	90	2.73710905173746e-11	0.6	1	-0.200455847382353	0
OTU8876	12	103.666194858443	467	9.42883803300507e-11	0.439393939393939	1	1.09195685284598	0
OTU8907	1	0	0	1.41342701375088e-137	0	23	0	0
OTU896	1	0	0	4.53607060327452e-13	0	13	0	0
