OTU442	98	114	92	10	84	97	51	42	40	54	52	49	57	92	113	75	87	95	126	160
OTU3992	150	156	123	9	104	124	81	66	69	68	72	54	83	129	119	112	102	89	155	210
OTU1080	44	54	50	1	30	67	24	65	38	46	27	33	44	44	52	36	46	27	70	68
OTU7440	107	99	88	5	73	98	64	53	66	49	61	37	77	74	101	63	73	69	103	131
OTU2086	110	76	97	7	60	120	43	54	47	61	69	42	96	94	97	82	64	60	108	148
OTU5465	80	81	66	4	75	83	39	49	42	65	64	28	50	77	79	66	61	67	94	105
OTU7471	38	26	19	NA	25	26	15	14	17	14	12	7	12	18	18	14	10	13	33	29
OTU110	215	85	100	33	164	50	144	175	414	271	77	705	109	160	171	145	304	297	212	105
OTU2198	78	12	38	10	69	13	56	32	150	101	32	143	27	33	76	44	139	43	82	30
OTU5576	9	11	4	NA	5	5	4	2	2	4	4	1	8	3	6	6	6	4	9	7
OTU4132	207	218	179	22	119	192	119	137	95	85	98	77	140	191	164	149	152	176	230	285
OTU5151	26	22	11	1	15	8	13	11	11	8	10	13	16	16	20	16	24	25	32	27
OTU1898	8	14	3	NA	4	11	7	4	3	4	6	2	7	8	5	4	9	11	12	20
OTU2874	10	16	8	NA	14	6	4	4	5	13	6	4	10	12	5	5	11	5	16	21
OTU1605	78	68	46	8	56	71	42	58	41	70	51	53	62	44	78	59	60	67	98	92
OTU5649	15	16	12	NA	12	13	6	6	6	25	11	5	16	16	4	17	21	15	21	19
OTU6042	271	119	135	34	170	52	186	108	1138	508	71	954	74	212	242	166	343	152	248	124
OTU3536	104	109	61	8	84	106	66	76	71	107	57	42	74	103	112	74	92	77	133	127
OTU7394	5	3	4	NA	6	4	1	2	2	4	1	2	1	3	2	4	3	1	11	2
OTU6816	4	2	13	NA	10	4	4	6	3	6	4	4	9	7	5	4	8	13	11	11
OTU8700	18	17	12	1	19	12	13	11	10	16	15	10	13	15	18	20	18	7	34	20
OTU2340	109	109	99	8	79	109	70	60	63	106	65	41	83	99	116	97	81	89	129	169
OTU5039	13	7	6	NA	9	9	6	2	1	5	7	7	4	4	9	11	6	1	11	13
OTU1108	652	17	47	1	164	39	53	38	975	594	43	865	153	17	461	124	256	3	320	34
OTU103	15	4	5	NA	6	5	1	7	14	6	3	6	10	6	6	9	4	3	11	4
OTU2274	19	8	16	2	22	8	14	14	65	48	15	74	10	15	28	15	46	24	32	10
OTU5653	107	96	78	6	87	66	69	63	42	69	61	36	61	73	109	85	113	114	132	147
OTU1321	14	11	9	NA	8	8	9	10	8	13	11	4	3	14	12	10	11	10	10	19
OTU5974	6	11	10	NA	10	20	8	3	10	9	9	3	9	16	17	8	9	12	13	18
OTU6622	15	7	13	NA	8	15	9	7	10	18	10	4	9	22	9	7	7	19	15	9
OTU1954	3	14	4	NA	7	9	1	5	1	1	4	3	2	3	5	6	6	6	10	6
OTU7644	28	33	20	3	19	19	20	18	22	21	23	17	26	27	27	25	25	28	37	42
OTU3984	41	28	19	2	36	27	17	27	14	22	19	17	24	20	41	23	47	27	40	45
OTU6841	40	30	40	2	32	28	23	26	27	32	19	13	36	37	23	34	38	40	51	57
OTU5638	11	9	7	NA	6	7	5	3	1	11	7	1	4	5	1	5	3	9	9	17
OTU2279	1	NA	2	NA	1	NA	NA	NA	2	NA	1	NA	1	NA	1	4	2	NA	1	NA
OTU3638	117	2	16	NA	20	18	24	4	190	79	10	239	19	4	55	49	125	7	27	10
OTU2778	4	3	6	NA	4	3	4	1	4	5	1	3	5	6	4	5	5	2	16	5
OTU3169	10	15	5	NA	6	8	1	2	7	3	1	6	1	5	6	5	9	5	16	8
OTU1694	12	7	6	NA	5	7	3	2	13	17	4	13	9	6	19	7	12	4	16	8
OTU5128	27	46	35	3	31	38	20	31	28	24	24	31	26	49	29	42	38	36	68	40
OTU7782	16	11	4	NA	6	4	2	2	1	8	3	3	7	4	10	6	9	7	13	4
OTU8053	5	4	5	NA	3	9	7	2	3	7	2	2	12	5	4	4	3	1	10	9
OTU3245	13	10	19	NA	14	17	11	11	9	11	9	12	13	15	17	14	10	22	27	25
OTU1704	7	12	9	NA	7	4	8	4	2	7	2	3	9	14	7	3	11	9	12	11
OTU5497	6	4	8	NA	3	5	2	2	3	2	2	3	4	3	6	5	3	1	5	7
OTU2536	7	12	6	1	11	6	2	5	5	11	5	7	8	8	8	4	9	15	12	19
OTU1945	14	8	13	1	7	9	6	6	10	10	10	9	9	10	21	16	10	10	15	18
OTU6234	47	908	20	6716	27	21	30	34	10	63	32	27	23	18	18	15	18	12	23	22
OTU5795	4	3	3	NA	4	1	1	8	3	4	4	1	4	3	6	5	5	1	9	5
OTU4331	3	10	8	NA	5	4	1	5	8	1	7	1	1	11	2	5	5	6	5	15
OTU1345	54	10	40	1	37	4	27	27	118	63	24	142	26	16	62	33	50	2	30	14
OTU1936	46	56	79	11	36	32	12	34	21	42	36	11	44	53	46	35	55	62	69	51
OTU5146	21	18	11	NA	7	9	7	9	3	7	6	6	9	8	7	5	11	13	17	9
OTU1425	25	30	14	3	10	26	6	11	14	7	13	17	18	17	11	12	14	21	26	24
