OTU3806	1	1	46	42	88	62	58	76	31	14	33	48	41	42	42	84	30	57	32	3
OTU4132	6	1	85	87	130	102	97	134	52	33	86	114	75	59	53	132	44	133	87	4
OTU4812	229	127	144	165	296	269	264	276	162	250	181	279	242	248	244	344	11	308	207	88
OTU3781	NA	NA	5	4	8	8	4	5	3	1	4	7	1	3	5	8	1	5	2	NA
OTU6680	NA	NA	2	5	9	6	4	5	5	1	5	7	6	2	4	6	2	3	4	NA
OTU2179	46	86	65	21	23	22	18	17	49	45	30	19	14	14	71	24	1	14	38	80
OTU4266	16	15	16	19	45	30	30	38	18	16	30	27	16	18	20	31	1	36	33	10
OTU1605	1	NA	48	48	123	82	67	77	60	28	56	71	47	48	60	106	35	72	37	7
OTU455	1	2	15	27	50	37	31	40	13	14	27	28	24	25	23	44	22	41	18	2
OTU6816	NA	NA	5	4	12	6	4	7	3	2	4	7	3	3	5	10	2	2	7	NA
OTU3547	8	7	64	22	28	52	46	26	112	88	63	60	17	17	67	60	NA	68	20	12
OTU1119	NA	NA	10	5	17	11	6	10	3	3	9	6	5	5	6	4	8	5	4	NA
OTU7083	1	1	47	48	81	65	57	79	36	14	39	60	39	35	36	63	31	58	27	3
OTU6195	NA	NA	4	6	9	8	10	8	3	1	5	5	4	1	1	11	5	8	10	NA
OTU4613	16	10	22	15	45	35	28	24	30	9	36	19	14	19	16	20	NA	34	16	8
OTU110	181	312	212	103	52	101	100	59	134	99	173	117	112	60	233	111	3	51	119	341
OTU530	NA	NA	6	7	17	7	9	9	7	7	10	4	6	3	9	5	5	8	4	NA
OTU4684	52	150	116	115	213	132	212	231	236	32	69	210	113	152	82	23	17	175	235	87
OTU4187	157	107	152	85	223	174	168	197	225	58	168	183	132	128	125	50	7	214	168	111
OTU4762	NA	NA	6	5	7	10	11	10	3	NA	5	14	2	9	4	17	3	8	4	NA
OTU8657	2	NA	20	29	41	27	40	39	20	15	22	37	22	24	30	46	17	32	27	NA
OTU4553	11	5	19	16	36	28	26	22	35	3	24	19	7	15	15	13	NA	35	11	6
OTU3987	1	NA	8	12	25	7	9	17	4	4	8	13	9	10	5	15	1	7	8	NA
OTU6512	571	809	2702	636	1121	1240	1087	1612	2951	2587	1468	1243	337	555	2543	2008	1	2447	452	2072
OTU3391	NA	NA	3	3	7	6	2	5	3	NA	3	4	NA	1	2	5	NA	3	1	NA
OTU5455	NA	NA	33	35	93	43	49	69	37	7	33	58	28	45	30	74	13	70	34	7
OTU2756	NA	NA	5	6	8	7	6	7	3	1	3	4	4	2	8	6	1	6	7	1
OTU2759	209	96	191	180	299	215	223	203	145	119	220	214	207	278	202	173	78	223	191	115
OTU6594	NA	NA	3	2	4	3	3	5	4	2	6	6	1	7	4	4	1	5	8	NA
