OTU2198	222	95	78	6	99	172	197	125	89	98	246	170	280	100	167	86	64	181	144	208
OTU3992	14	19	35	14	73	39	84	22	72	116	37	49	57	43	34	25	86	20	45	16
OTU5455	26	47	50	11	59	41	100	41	77	76	39	43	55	63	33	41	55	20	84	30
OTU110	2225	1100	527	51	993	1020	1194	1456	1006	885	1387	1466	2482	1071	1811	681	1007	979	1481	1264
OTU4884	127	120	202	2	107	76	113	110	159	182	105	114	131	188	113	127	73	81	148	61
OTU2179	324	168	114	7	135	219	203	190	149	123	313	215	325	319	249	148	134	177	205	290
OTU4266	8	15	14	NA	16	10	17	9	11	15	14	11	13	32	5	10	5	9	20	8
OTU3457	19	66	35	NA	38	13	48	21	41	35	22	38	25	87	15	23	9	28	23	15
OTU3906	923	1113	657	34	838	682	697	685	576	435	1056	859	1016	445	619	629	1098	809	646	1112
OTU7832	7	10	6	NA	4	2	6	4	3	4	4	2	6	2	5	5	4	1	10	12
OTU3271	18	13	17	NA	19	18	22	19	10	18	9	18	8	30	10	19	7	21	35	10
OTU4759	159	195	180	1	136	108	84	136	176	133	71	139	155	183	107	99	149	83	184	110
OTU5653	25	58	39	7	53	26	87	38	91	76	31	31	45	70	35	43	44	16	69	20
OTU442	13	27	39	13	78	40	87	24	71	87	44	49	48	46	28	30	65	17	49	20
OTU2759	14	7	17	1	75	25	82	10	98	122	52	106	35	84	34	17	9	7	18	13
OTU3163	13	10	16	NA	17	18	16	29	9	18	14	13	9	24	11	15	4	14	16	14
OTU8657	24	39	45	8	54	19	70	30	59	72	29	33	31	36	19	34	50	9	45	13
OTU1936	10	66	56	10	40	19	60	11	55	66	38	37	36	24	59	33	53	8	43	17
OTU3987	5	10	13	NA	13	12	22	10	24	21	5	2	10	11	11	8	20	3	24	6
OTU2866	2	3	3	NA	16	4	25	4	12	28	17	35	8	14	9	1	3	1	3	2
OTU4132	37	65	92	27	121	46	127	44	134	172	72	87	120	98	62	49	98	49	82	49
OTU5333	125	198	134	11	193	111	179	127	154	201	157	280	119	121	175	86	106	84	114	136
OTU3316	3	1	6	NA	10	15	8	2	6	21	10	8	8	25	18	6	1	5	3	7
OTU2224	3	2	2	NA	7	2	7	3	3	9	3	11	4	2	4	1	5	1	2	1
OTU2506	3	5	10	1	11	11	14	6	20	23	11	9	3	16	8	9	18	3	13	2
OTU4545	20	12	5	NA	11	35	13	16	6	12	48	8	25	59	20	13	34	8	19	16
OTU7083	20	27	30	8	32	17	62	18	50	75	31	21	27	32	24	23	47	10	29	13
OTU1119	5	14	16	1	9	5	12	2	22	14	9	9	11	8	20	14	13	1	11	8
OTU4427	3	2	3	NA	15	3	6	2	9	17	5	12	9	14	14	1	2	1	1	4
OTU6543	9	8	15	5	31	18	35	11	27	29	16	16	20	14	13	9	20	7	14	4
OTU3638	23	12	5	NA	4	30	7	28	7	4	23	18	15	6	12	15	12	14	8	9
OTU7644	13	22	19	2	22	10	38	11	31	37	19	19	21	25	12	12	21	8	19	8
OTU2283	16	36	39	6	31	22	50	16	50	39	24	21	30	42	8	18	26	13	42	13
OTU3984	8	15	21	4	28	15	45	5	37	37	16	31	20	21	10	9	38	11	23	5
OTU4191	15	11	12	NA	13	60	16	17	12	7	14	5	9	31	19	13	52	4	30	32
OTU4762	NA	1	6	NA	5	5	5	2	6	5	1	4	4	6	4	4	3	4	8	1
OTU8804	8	8	11	2	11	8	18	7	21	15	10	13	10	10	6	15	21	2	10	3
OTU2933	21	60	13	2	20	27	8	5	14	23	12	13	7	9	11	26	NA	8	20	17
OTU4209	10	19	17	NA	19	31	18	11	10	14	8	30	12	7	6	13	2	13	10	5
OTU1108	109	10	101	1	62	108	147	33	40	31	218	163	214	122	56	69	34	290	40	88
OTU2715	1	6	7	NA	25	5	9	1	10	20	10	11	3	7	8	10	9	4	5	3
OTU3899	3	2	4	NA	5	6	6	3	3	5	5	10	2	15	2	5	2	3	10	2
OTU8078	758	131	126	10	278	163	210	230	222	259	242	262	178	478	254	217	149	111	258	191
OTU4291	12	16	36	NA	5	4	5	3	13	6	5	6	13	2	9	16	2	4	35	6
OTU1382	13	4	6	NA	9	6	9	3	2	7	5	2	5	22	6	3	8	7	6	5
OTU3398	8	9	7	NA	2	2	6	3	8	4	7	4	12	2	9	7	1	3	2	4
OTU3488	1	1	6	NA	12	5	18	3	19	41	14	29	9	19	9	1	NA	1	1	1
OTU3671	109	343	303	4	425	333	295	142	238	231	429	248	343	277	613	156	277	186	121	290
OTU3142	3	2	3	2	6	4	15	5	7	12	12	10	8	5	6	2	7	1	5	1
OTU5444	4	11	7	NA	6	2	9	2	5	10	3	4	5	4	3	7	7	NA	10	NA
OTU1677	2	2	12	3	22	9	34	3	14	27	18	25	14	13	9	6	12	3	11	1
OTU3531	191	13	922	NA	460	690	67	41	158	227	93	122	64	1504	169	171	28	202	45	110
OTU4812	306	213	196	11	194	329	157	210	238	222	131	191	173	296	127	95	196	128	248	153
OTU4846	164	111	258	7	121	145	133	166	126	123	143	273	161	586	190	203	41	118	195	115
OTU3806	22	45	46	17	88	20	88	47	101	120	31	49	62	53	34	40	82	15	44	14
OTU2405	5	4	9	NA	24	7	38	4	34	40	17	39	14	14	15	6	13	4	16	6
OTU1080	18	16	9	9	89	17	113	9	47	180	126	241	59	50	33	8	27	16	14	20
OTU3282	15	29	48	NA	7	1	13	21	25	22	9	8	17	9	12	26	2	12	37	16
OTU1339	3	4	1	NA	3	4	5	3	2	4	1	4	3	1	3	1	3	3	5	5
OTU7947	2	4	10	NA	1	4	1	5	6	2	1	11	2	13	3	4	NA	1	8	3
OTU3227	194	19	38	345	38	350	51	227	26	20	174	50	57	31	95	84	67	245	61	68
OTU2824	4	2	5	1	21	9	34	3	36	62	18	40	21	29	10	4	4	3	6	1
OTU4745	50	24	20	1	22	6	15	3	40	37	14	58	26	23	23	14	NA	4	17	13
OTU5039	NA	NA	NA	NA	1	NA	4	1	1	5	2	3	1	1	2	NA	1	NA	1	NA
OTU1675	1	4	5	NA	7	5	11	6	4	9	4	4	3	6	2	3	2	1	3	4
OTU3270	NA	1	1	NA	9	NA	10	1	7	15	8	15	5	12	2	NA	2	NA	1	NA
OTU408	4	5	4	NA	3	3	7	3	2	1	11	6	9	1	5	2	3	8	1	5
OTU3383	82	120	45	1	41	27	41	32	30	66	68	77	39	292	34	146	15	20	37	63
OTU2340	17	35	42	12	86	27	124	26	75	116	64	129	61	66	54	33	71	11	50	17
OTU2086	19	30	33	5	60	34	87	34	74	82	30	32	34	28	28	31	43	20	47	16
OTU3764	152	107	64	26	54	130	58	62	59	44	99	45	112	68	107	124	19	124	130	137
OTU2463	1	1	3	NA	3	2	8	4	7	9	8	10	1	4	5	4	1	2	1	NA
OTU7092	5	11	10	NA	14	4	17	4	11	8	7	6	7	5	7	8	14	3	9	2
OTU3523	51	20	34	5	28	58	58	49	35	19	92	42	65	38	54	40	37	54	50	49
OTU3313	47	69	18	6	36	48	37	22	26	53	25	49	27	103	36	22	4	18	38	24
OTU3231	2	9	8	2	30	5	12	4	8	20	6	12	3	8	3	10	NA	3	8	4
OTU4335	32	61	54	NA	41	43	29	18	29	72	42	14	34	140	36	37	1	23	52	47
OTU7945	7	6	13	4	19	26	7	6	15	20	13	13	12	34	7	4	NA	5	4	2
OTU455	19	24	19	9	50	24	81	26	40	63	20	26	26	33	24	22	49	14	28	16
OTU1605	34	109	91	17	123	41	154	59	106	143	49	66	78	100	52	69	75	16	110	40
OTU3442	199	412	217	4	49	93	32	68	121	61	29	44	157	112	175	119	3	41	176	114
OTU2641	NA	1	1	NA	2	NA	2	NA	1	2	NA	NA	1	NA	NA	3	1	NA	9	NA
OTU1874	13	27	23	4	24	17	34	13	28	30	7	24	22	15	14	21	29	7	18	8
OTU2828	2066	1951	2433	427	1767	1792	2422	2616	1389	1041	1410	1490	1610	247	1794	2699	3487	3039	2658	1943
OTU6403	5	6	7	5	33	15	33	8	25	36	12	23	17	27	12	12	25	13	14	4
OTU482	NA	1	3	NA	1	NA	3	NA	2	4	1	1	1	NA	1	1	2	NA	1	NA
OTU6617	112	91	50	6	58	82	51	58	45	38	78	47	83	85	63	181	13	131	76	73
OTU1945	3	4	5	3	12	2	22	5	8	19	7	4	6	10	6	8	9	3	5	2
OTU6042	303	231	178	10	96	474	168	296	177	150	366	144	269	424	260	181	199	319	293	274
OTU4621	6	7	7	NA	16	7	5	1	21	30	12	22	5	34	12	7	NA	1	3	4
OTU2009	38	94	38	3	40	17	43	28	54	42	27	27	56	16	54	42	4	10	48	11
OTU2396	1	3	7	NA	5	7	18	6	10	14	6	10	2	5	5	2	7	3	6	2
OTU2589	2	4	4	NA	6	7	9	3	11	11	3	5	4	10	2	2	3	3	5	NA
OTU1425	1	3	12	NA	20	9	8	3	15	40	11	30	12	27	5	10	9	1	10	4
OTU3968	1	9	5	NA	10	2	13	3	9	15	2	11	5	7	9	6	3	NA	6	1
OTU5128	4	12	24	9	37	17	27	16	35	44	27	55	14	28	19	10	40	8	17	5
OTU1508	2	7	2	1	9	7	17	3	12	7	6	9	11	14	5	4	6	2	16	5
OTU4750	5	1	8	7	30	6	21	5	19	45	27	25	11	19	7	5	NA	15	1	1
OTU5570	11	9	24	6	20	15	27	16	31	39	20	27	22	21	22	12	36	4	15	7
OTU7920	20	5	18	2	10	15	14	9	9	34	12	10	19	59	4	12	NA	15	17	7
OTU4390	37	28	13	1	69	63	48	42	32	136	73	105	30	60	84	33	6	25	28	13
OTU5540	21	20	14	3	15	51	19	18	26	23	21	25	13	25	17	23	6	18	18	21
OTU5765	8	6	15	7	43	27	24	16	20	45	27	48	22	25	18	12	33	7	15	5
OTU637	2	9	5	NA	6	5	11	1	12	12	4	8	5	6	10	5	5	5	7	2
OTU2774	NA	1	1	NA	NA	1	1	NA	2	NA	2	NA	NA	NA	NA	1	4	1	NA	1
OTU3160	8	NA	5	NA	7	3	5	6	5	7	14	9	7	10	19	2	18	3	6	2
OTU4739	1	8	19	NA	4	5	16	5	7	32	44	31	11	61	38	3	1	5	3	7
OTU6688	395	168	400	30	208	256	458	288	497	694	354	373	297	405	355	266	110	110	413	129
OTU1999	4	2	3	NA	1	1	8	1	2	1	1	5	3	2	1	1	7	4	1	1
OTU4831	NA	NA	NA	NA	5	NA	5	NA	3	1	3	4	3	2	1	NA	1	NA	NA	NA
OTU4838	8	16	18	6	15	4	24	7	19	21	9	13	6	11	5	11	13	2	9	1
OTU2642	1	5	2	NA	2	12	5	2	11	33	13	11	10	6	10	1	6	2	5	1
OTU2620	NA	1	1	NA	NA	NA	1	NA	2	NA	NA	1	3	1	NA	NA	NA	2	1	1
OTU1345	33	22	4	1	19	16	124	34	20	37	85	97	55	70	31	11	8	70	47	50
OTU3983	NA	2	1	NA	1	3	7	1	5	4	3	3	NA	2	2	2	1	1	3	2
OTU1365	2	3	4	NA	7	1	3	4	3	4	2	1	1	4	3	2	2	NA	2	NA
OTU3439	10	9	5	1	18	9	18	6	24	32	11	25	13	17	17	9	11	3	7	1
OTU4815	3	9	17	5	22	13	19	7	30	32	13	13	15	19	8	9	32	4	12	9
OTU7872	1	2	3	NA	2	2	4	1	1	1	4	1	2	5	2	3	NA	1	4	1
OTU2771	1	1	NA	1	4	NA	10	4	8	7	4	13	3	5	1	1	3	1	4	1
OTU6374	4	1	4	NA	11	10	15	3	18	10	7	8	5	6	7	2	3	1	1	4
OTU3536	19	24	35	9	138	43	174	44	62	147	79	228	49	62	52	21	63	17	44	26
OTU7900	37	37	31	NA	57	59	25	23	38	54	36	63	67	111	64	47	NA	78	72	99
OTU4767	16	9	44	NA	29	14	18	18	21	19	11	9	17	22	10	21	NA	25	24	46
OTU7449	2	2	5	NA	4	1	4	1	4	8	2	2	6	3	1	2	2	NA	4	1
OTU7882	8	17	21	1	38	10	27	46	60	75	34	38	30	75	20	12	8	22	34	8
OTU2979	19	9	4	NA	7	2	4	NA	6	11	6	5	10	10	5	11	NA	3	4	3
OTU3171	NA	2	NA	NA	4	4	3	1	2	3	4	2	NA	1	2	NA	4	1	2	NA
OTU1306	1	3	3	NA	1	1	3	NA	5	5	1	2	1	1	NA	NA	4	NA	1	1
OTU1954	1	NA	2	NA	7	4	2	1	6	4	1	5	1	1	1	2	3	NA	NA	2
OTU5465	9	16	16	13	21	10	47	20	40	40	18	13	29	16	16	13	26	11	20	6
OTU4848	5	6	11	2	4	1	8	3	9	12	7	3	4	8	4	5	6	1	5	2
OTU7907	7	1	6	NA	5	7	17	8	9	8	10	13	10	6	3	4	12	1	5	4
OTU7836	144	142	87	5	59	52	71	77	78	47	82	55	139	64	78	144	95	28	109	135
OTU3418	120	94	92	14	42	45	86	116	93	56	75	44	63	13	99	134	54	58	86	86
OTU5092	1	2	7	1	7	4	9	4	9	5	4	5	9	7	2	9	12	1	7	2
OTU8195	4	12	12	6	14	5	27	14	14	17	6	9	15	12	9	6	20	2	12	4
OTU7939	11	5	9	2	21	21	24	11	45	27	12	38	25	50	28	8	18	14	3	7
OTU2274	61	30	19	13	22	65	43	45	27	21	82	44	64	54	48	23	32	41	50	61
OTU2935	NA	NA	2	NA	6	1	1	NA	1	4	NA	6	4	1	2	NA	1	NA	1	NA
OTU1700	NA	NA	1	NA	2	NA	4	NA	1	1	2	1	1	NA	2	NA	1	NA	1	NA
OTU3593	2007	2568	2993	15481	2181	4127	1291	4325	2922	1876	4175	1860	3046	1098	4205	4090	3738	3991	3023	3193
OTU2036	NA	NA	3	NA	1	NA	NA	NA	3	NA	2	2	2	1	NA	NA	2	1	3	NA
OTU6816	4	6	6	1	6	3	12	6	9	6	3	5	7	5	4	9	7	3	5	2
OTU73	1	3	2	1	1	1	2	NA	2	4	2	NA	4	1	4	2	2	1	2	3
OTU3170	13	4	5	1	7	10	8	15	12	7	8	19	9	17	16	12	6	9	6	1
OTU7549	1	6	5	NA	6	1	5	3	10	12	3	9	11	2	3	4	7	2	11	7
OTU7870	NA	1	2	NA	NA	2	NA	1	3	NA	2	1	NA	NA	2	3	NA	2	NA	NA
OTU6881	2	NA	4	NA	1	5	7	NA	9	10	6	7	2	26	5	2	1	1	NA	NA
OTU8649	NA	4	2	NA	3	1	7	3	9	13	1	2	2	5	2	NA	4	NA	4	1
OTU3656	1	1	2	NA	7	2	7	1	3	4	NA	1	3	2	NA	3	3	NA	1	NA
OTU318	NA	5	7	NA	6	3	6	2	8	5	1	3	1	2	4	1	7	NA	1	NA
OTU250	1	2	2	NA	3	1	10	1	7	9	3	2	1	3	2	3	2	4	3	3
OTU8418	190	79	59	7	84	127	148	89	101	95	293	155	224	102	157	107	61	135	127	185
OTU791	4	15	10	NA	5	2	16	7	13	12	5	9	9	11	6	11	11	3	16	4
OTU8678	8	20	20	NA	29	16	25	16	34	41	19	31	21	25	17	12	39	11	21	12
OTU8876	42	90	74	21	86	51	126	49	127	118	43	42	80	83	51	61	100	27	101	37
OTU8118	69	5	98	1	99	162	117	74	85	94	147	91	114	124	125	99	22	136	39	48
OTU8055	4	8	11	2	11	12	17	9	24	19	11	14	3	10	8	16	17	5	10	6
OTU1707	1	2	2	NA	1	1	2	NA	4	5	2	3	2	1	1	3	1	NA	3	3
OTU7744	21	12	29	15	47	36	64	27	59	81	24	36	24	37	15	15	51	16	26	6
OTU530	10	8	15	NA	5	5	9	1	18	9	4	4	10	10	9	9	13	NA	14	5
OTU8907	NA	NA	2	NA	1	3	3	NA	2	2	NA	3	1	4	1	3	2	1	1	NA
OTU8976	3	2	5	NA	3	5	8	3	4	6	1	4	4	4	2	4	6	NA	3	NA
OTU8104	158	173	82	41	173	137	134	102	173	219	140	70	143	74	172	101	8	158	159	190
OTU8784	11	2	4	NA	4	9	6	4	5	6	2	5	5	15	6	9	6	4	13	4
OTU7782	6	6	4	NA	10	7	19	4	13	12	5	4	8	3	1	6	3	3	11	2
OTU8080	247	298	285	79	634	270	778	153	312	1275	745	1101	435	1289	353	269	9	199	238	221
OTU8228	23	13	11	NA	40	21	24	39	13	17	9	5	24	71	29	7	10	6	10	22
OTU8285	29	21	64	2	37	42	28	38	41	70	40	60	34	98	16	20	4	21	71	18
OTU8197	48	1	19	378	7	98	17	78	13	11	78	12	10	3	23	53	29	63	8	28
OTU7527	3	7	9	5	24	6	24	13	23	32	19	25	18	16	9	4	29	6	10	6
OTU8378	6	1	1	NA	3	4	5	2	3	2	4	5	1	NA	1	6	3	7	8	2
