from	to	type
OTU1508	OTU7394	0.9347339
OTU7527	OTU7907	0.8837495
OTU7919	OTU8583	0.8837485
OTU1508	OTU1661	0.8836121
OTU4004	OTU4132	0.8833908
OTU3422	OTU3806	0.8833835
OTU1810	OTU438	0.8921056
OTU1321	OTU2086	0.883329
OTU1425	OTU3909	0.8832079
OTU1661	OTU2442	0.8831626
OTU1621	OTU5334	0.8830179
OTU637	OTU8182	0.882916
OTU2620	OTU8490	0.8829112
OTU3992	OTU4132	0.8828451
OTU5029	OTU6042	-0.8826134
OTU1621	OTU250	0.8825958
OTU7644	OTU8919	0.9226332
OTU2414	OTU896	0.8822641
OTU4815	OTU5789	0.8822374
OTU5789	OTU637	0.8821621
OTU5029	OTU8907	0.8821155
OTU7038	OTU7836	0.8819036
OTU1382	OTU8751	-0.8818805
OTU2536	OTU8147	0.8817886
OTU1345	OTU1382	0.8817308
OTU1693	OTU2442	0.8816519
OTU5789	OTU6602	0.8816293
OTU6195	OTU6403	0.8814053
OTU5049	OTU8053	0.8812637
OTU8275	OTU8288	0.8812136
OTU4331	OTU4649	0.8809287
OTU1508	OTU2183	0.880849
OTU5638	OTU5653	0.8808238
OTU2771	OTU8451	0.8805885
OTU1513	OTU3536	0.8803595
OTU6602	OTU7800	0.8801294
OTU1425	OTU6257	0.8800452
OTU250	OTU3968	0.880014
OTU3067	OTU4838	0.8794906
OTU1464	OTU8490	0.879454
OTU7881	OTU8880	0.8794424
OTU7782	OTU791	0.8793933
OTU5092	OTU7471	0.879268
OTU4848	OTU5653	0.879234
OTU4665	OTU6845	0.8791735
OTU2340	OTU5765	0.8905405
OTU7881	OTU8742	0.8789803
OTU4848	OTU7394	0.8788515
OTU2086	OTU2396	0.8788181
OTU7782	OTU7997	0.8788085
OTU2481	OTU5570	0.8786419
OTU8288	OTU8658	0.8786237
OTU2481	OTU2598	0.8786158
OTU8147	OTU8638	0.8786013
OTU2598	OTU8880	0.8892984
OTU442	OTU5128	0.8875773
OTU3806	OTU3968	0.8783793
OTU1099	OTU4132	0.8783692
OTU791	OTU8235	0.8781859
OTU6602	OTU8844	0.8781763
OTU7083	OTU8531	0.8868964
OTU2771	OTU8538	0.8780248
OTU5058	OTU5783	0.8779687
OTU1642	OTU6602	0.8779548
OTU2598	OTU5638	0.9181034
OTU2285	OTU2598	0.910723
OTU3142	OTU3169	0.8777466
OTU7744	OTU7765	0.8776996
OTU438	OTU5444	0.8774628
OTU5465	OTU6195	0.8774389
OTU1425	OTU284	0.9078011
OTU1402	OTU7976	0.8857316
OTU2481	OTU637	0.8767763
OTU8638	OTU994	0.8765501
OTU8147	OTU8919	0.876396
OTU5783	OTU7800	0.8763364
OTU1557	OTU2086	0.8763315
OTU2442	OTU983	0.8847876
OTU2396	OTU2481	0.8760835
OTU1452	OTU2086	0.8759478
OTU4803	OTU5332	0.8758566
OTU103	OTU778	0.8757674
OTU7836	OTU8751	-0.8757648
OTU482	OTU6543	0.8756884
OTU5340	OTU5455	0.8755023
OTU5653	OTU5890	0.8753599
OTU1661	OTU3142	0.8753473
OTU1621	OTU5709	0.8752635
OTU5029	OTU5465	0.875214
OTU2086	OTU2141	0.8749599
OTU2179	OTU8418	0.9429643
OTU7907	OTU8733	0.8747942
OTU7853	OTU7881	0.8747924
OTU7800	OTU8876	0.8745029
OTU2561	OTU3117	0.8743986
OTU4803	OTU983	0.904228
OTU2396	OTU3992	0.874336
OTU2396	OTU2623	0.8741895
OTU1874	OTU4331	0.9291003
OTU7644	OTU8195	0.8740913
OTU2396	OTU284	0.8739343
OTU8876	OTU8919	0.8737577
OTU3142	OTU5709	0.8737089
OTU5638	OTU6602	0.8736947
OTU4838	OTU530	0.8736851
OTU3068	OTU896	0.8735565
OTU4331	OTU791	0.873505
OTU3142	OTU4214	0.8734302
OTU4132	OTU4838	0.8734219
OTU3968	OTU4848	0.9050363
OTU250	OTU3142	0.8732589
OTU1189	OTU1874	0.8731877
OTU1621	OTU1810	0.87318
OTU2285	OTU2297	0.8730992
OTU4331	OTU438	0.8730331
OTU1810	OTU2396	0.8729291
OTU4762	OTU6195	0.8727896
OTU1675	OTU2420	0.8727829
OTU1605	OTU5789	0.8726467
OTU4803	OTU73	0.8724991
OTU1508	OTU2285	0.8724078
OTU7782	OTU896	0.881612
OTU2623	OTU3860	0.8723701
OTU5783	OTU7173	0.872222
OTU4231	OTU6602	0.8722184
OTU2405	OTU7907	0.8721365
OTU3422	OTU4331	0.8721273
OTU2589	OTU3992	0.8720936
OTU5029	OTU5092	0.8720476
OTU5653	OTU637	0.871943
OTU2198	OTU242	0.8719167
OTU3536	OTU7527	0.8718652
OTU3983	OTU4803	0.8717852
OTU1810	OTU5783	0.8717427
OTU1345	OTU408	0.8716497
OTU1557	OTU718	0.8714224
OTU4815	OTU5765	0.9549383
OTU3987	OTU8881	0.8711701
OTU1234	OTU1621	0.8710758
OTU8199	OTU8678	0.8709673
OTU5653	OTU8876	0.9367308
OTU5340	OTU5465	0.9157987
OTU3422	OTU438	0.9283334
OTU2283	OTU5638	0.8706817
OTU5151	OTU5444	0.8706245
OTU5128	OTU8195	0.8705024
OTU442	OTU5890	0.8703162
OTU1189	OTU1452	0.870198
OTU2477	OTU8326	0.8701904
OTU2414	OTU2770	0.8701418
OTU3067	OTU5836	0.8701303
OTU2537	OTU4231	0.869986
OTU1645	OTU3142	0.8699367
OTU5444	OTU7907	0.8698801
OTU1189	OTU5877	0.8697738
OTU438	OTU7304	0.8697715
OTU8657	OTU983	0.869763
OTU1028	OTU4838	0.8697244
OTU1954	OTU8275	0.8697079
OTU5334	OTU5653	0.8697027
OTU1621	OTU3422	0.8696782
OTU1557	OTU2285	0.8695941
OTU3968	OTU3992	0.8695694
OTU5092	OTU5455	0.8695218
OTU2537	OTU7449	0.8794183
OTU6845	OTU7881	0.8694809
OTU1661	OTU4132	0.8694331
OTU1642	OTU5783	0.8694092
OTU1425	OTU2623	0.9035735
OTU3068	OTU4132	0.8693162
OTU1393	OTU1508	0.8693105
OTU2616	OTU4132	0.8692603
OTU442	OTU637	0.8692473
OTU1756	OTU2442	0.8692267
OTU110	OTU3523	0.8691849
OTU1874	OTU2285	0.8691831
OTU1508	OTU2623	0.8792934
OTU1508	OTU673	0.8788006
OTU2537	OTU2616	0.8686702
OTU4231	OTU5783	0.8686619
OTU4848	OTU5039	0.868528
OTU3523	OTU8784	0.8684937
OTU1557	OTU6987	0.8774311
OTU1372	OTU7994	0.868369
OTU7644	OTU791	0.8682955
OTU5570	OTU7566	0.8682013
OTU2442	OTU5334	0.8681797
OTU1282	OTU2283	0.8681627
OTU5765	OTU8275	0.8783492
OTU2536	OTU442	0.868001
OTU5570	OTU7976	0.8679757
OTU7173	OTU8657	0.8679096
OTU4004	OTU5528	0.8777442
OTU7471	OTU8288	0.8677495
OTU1605	OTU3806	0.9011533
OTU1694	OTU5465	0.8676976
OTU2277	OTU3544	0.8676927
OTU2753	OTU4649	0.8676744
OTU1028	OTU4803	0.8804704
OTU250	OTU3860	0.8676189
OTU1321	OTU964	0.867451
OTU2340	OTU3536	0.8674471
OTU5500	OTU8326	0.8673689
OTU284	OTU4132	0.8673307
OTU1945	OTU533	0.8673242
OTU5092	OTU5128	0.8672722
OTU7083	OTU8446	0.8672211
OTU2086	OTU3968	0.8670995
OTU637	OTU8235	0.8669861
OTU4762	OTU8360	0.8669757
OTU1288	OTU4331	0.8883237
OTU4214	OTU5151	0.8669252
OTU4665	OTU5455	0.8668379
OTU5429	OTU8657	0.866827
OTU4848	OTU791	0.8854266
OTU3422	OTU5570	0.8773211
OTU455	OTU6841	0.8956677
OTU3909	OTU438	0.866676
OTU1372	OTU8689	0.8666746
OTU1120	OTU6847	0.8665804
OTU5275	OTU8147	0.8663499
OTU3806	OTU3984	0.9145984
OTU2420	OTU8678	0.8663139
OTU4838	OTU4848	0.8661746
OTU2183	OTU4803	0.9089629
OTU2537	OTU3169	0.8658245
OTU7083	OTU8275	0.879164
OTU5649	OTU7997	0.865608
OTU5455	OTU5765	0.8655834
OTU2297	OTU2537	0.8654803
OTU3833	OTU964	0.8654657
OTU1936	OTU4838	0.9153367
OTU1234	OTU791	0.8789005
OTU5795	OTU6870	0.8653793
OTU2770	OTU5151	0.8653411
OTU5049	OTU8418	-0.8651375
OTU1463	OTU7173	0.8650698
OTU2727	OTU8751	0.8650457
OTU2285	OTU5570	0.8759007
OTU7997	OTU8288	0.9048283
OTU5789	OTU8195	0.864643
OTU6841	OTU8804	0.8645036
OTU8326	OTU8538	0.864496
OTU8880	OTU896	0.864425
OTU6195	OTU6543	0.908475
OTU5732	OTU6602	0.8642107
OTU5444	OTU7644	0.8929075
OTU2537	OTU8182	0.8760442
OTU1874	OTU2538	0.8639193
OTU1452	OTU5783	0.8757393
OTU1513	OTU6622	0.9000013
OTU5444	OTU695	0.8638009
OTU5653	OTU6841	0.8636471
OTU791	OTU8275	0.8635231
OTU5528	OTU7560	0.8634589
OTU2561	OTU5275	0.8634051
OTU2442	OTU2616	0.8633889
OTU6841	OTU7644	0.8633045
OTU2727	OTU7744	0.8751218
OTU1513	OTU3259	0.8632265
OTU637	OTU8275	0.8631949
OTU1234	OTU438	0.920977
OTU8288	OTU8531	0.8630105
OTU2297	OTU3968	0.8628229
OTU5890	OTU791	0.8627985
OTU7880	OTU791	0.8627834
OTU1280	OTU1452	0.8627594
OTU1621	OTU284	0.8627218
OTU1645	OTU3968	0.8626916
OTU1936	OTU6816	0.8626513
OTU1234	OTU2396	0.862566
OTU1677	OTU533	0.862548
OTU2506	OTU2620	0.8624547
OTU2427	OTU2477	0.8624546
OTU1693	OTU3968	0.8624335
OTU5638	OTU8490	0.8624131
OTU1321	OTU533	0.9020715
OTU4023	OTU4132	0.8623125
OTU5653	OTU673	0.8623038
OTU3422	OTU3860	0.8622537
OTU7092	OTU8880	0.8618231
OTU1508	OTU1621	0.8617694
OTU2770	OTU8880	0.8617685
OTU6543	OTU7782	0.861702
OTU718	OTU8275	0.8616723
OTU6987	OTU7907	0.8616501
OTU1452	OTU5576	0.8733152
OTU442	OTU5039	0.8616099
OTU2283	OTU4838	0.8614018
OTU438	OTU7173	0.8612945
OTU8700	OTU8919	0.8611967
OTU1508	OTU1936	0.8611618
OTU6578	OTU8418	-0.8611569
OTU3984	OTU3987	0.8611529
OTU2771	OTU6543	0.8611084
OTU1225	OTU2537	0.8610773
OTU1393	OTU438	0.8718935
OTU4665	OTU8182	0.8610262
OTU7449	OTU8275	0.8610137
OTU1874	OTU718	0.8609245
OTU1425	OTU1557	0.8609081
OTU7304	OTU791	0.8608727
OTU5570	OTU8822	0.8608471
OTU1321	OTU1945	0.8607933
OTU8275	OTU8490	0.8607728
OTU6042	OTU8583	0.8606928
OTU7527	OTU8804	0.8944646
OTU1189	OTU1402	0.8605214
OTU3987	OTU4132	0.8604987
OTU2297	OTU2598	0.8602656
OTU1508	OTU7560	0.872416
OTU1936	OTU250	0.8602099
OTU4815	OTU5029	0.860207
OTU654	OTU7471	0.8602005
OTU5465	OTU6543	0.9249736
OTU1287	OTU5455	0.8601403
OTU1288	OTU1675	0.8601306
OTU1319	OTU318	0.8601077
OTU2537	OTU8880	0.9165074
OTU2285	OTU2414	0.8599724
OTU6622	OTU7644	0.8599033
OTU3984	OTU4231	0.8598918
OTU1675	OTU2487	0.8597293
OTU2727	OTU3992	0.8596907
OTU5151	OTU7880	0.8596785
OTU8876	OTU8881	0.8595568
OTU2224	OTU7527	0.8594969
OTU7083	OTU8055	0.8594042
OTU1319	OTU530	0.8594032
OTU1945	OTU6195	0.8593831
OTU5029	OTU8418	-0.8592327
OTU1108	OTU8583	0.8591771
OTU7880	OTU7881	0.8591345
OTU7997	OTU8275	0.8590597
OTU8657	OTU8828	0.8590027
OTU4665	OTU8880	0.9186732
OTU5732	OTU8490	0.8588644
OTU5297	OTU5465	0.8588144
OTU1557	OTU1810	0.8587377
OTU1463	OTU4132	0.8719651
OTU5444	OTU5528	0.8586241
OTU455	OTU5455	0.9252118
OTU2623	OTU4665	0.9235416
OTU3142	OTU7394	0.89895
OTU5092	OTU8055	0.8809897
OTU1425	OTU4231	0.899945
OTU1936	OTU2616	0.8876364
OTU1557	OTU4231	0.8826612
OTU3909	OTU8876	0.8703777
OTU3142	OTU5429	0.9010366
OTU442	OTU983	0.869228
OTU3987	OTU4838	0.8999123
OTU1508	OTU4080	0.8695701
OTU1508	OTU3909	0.8687091
OTU6195	OTU8658	0.8691651
OTU7304	OTU8678	0.8894761
OTU438	OTU5058	0.910643
OTU5653	OTU983	0.8682752
OTU1452	OTU4214	0.8690256
OTU5092	OTU6195	0.9062567
OTU2285	OTU438	0.9188417
OTU1642	OTU438	0.8681035
OTU1463	OTU5444	0.86733
OTU250	OTU4132	0.9304605
OTU5570	OTU8658	0.9327374
OTU1756	OTU5653	0.8657277
OTU1605	OTU7083	0.8801468
OTU1508	OTU6039	0.8661045
OTU5092	OTU8700	0.9148878
OTU3968	OTU4132	0.9385332
OTU2179	OTU8784	0.9141123
OTU2481	OTU4665	0.9269978
OTU1234	OTU6602	0.8635126
OTU1099	OTU4803	0.9019752
OTU1452	OTU3169	0.8969242
OTU6403	OTU7744	0.9576456
OTU4838	OTU5653	0.8987663
OTU5340	OTU6622	0.907084
OTU1452	OTU5789	0.8630539
OTU1234	OTU8490	0.864781
OTU1402	OTU8490	0.8632038
OTU4132	OTU5151	0.9085652
OTU1557	OTU5638	0.8804923
OTU2770	OTU7976	0.8970559
OTU2598	OTU7394	0.8585903
OTU6195	OTU7782	0.8985124
OTU1694	OTU7744	0.8740379
OTU2285	OTU5653	0.8664231
OTU6602	OTU7881	0.9006578
OTU2589	OTU4815	0.9241487
OTU1452	OTU2537	0.886321
OTU1189	OTU2396	0.9113263
OTU2506	OTU3992	0.9165502
OTU1557	OTU3068	0.8746501
OTU8195	OTU8700	0.8912348
OTU5340	OTU6841	0.9016028
OTU4803	OTU5890	0.8903326
OTU2536	OTU7083	0.8714931
OTU1189	OTU2420	0.887777
OTU5455	OTU8195	0.8592001
OTU2623	OTU896	0.883749
OTU2616	OTU8657	0.9206993
OTU1402	OTU7782	0.8587124
OTU7976	OTU8658	0.8586739
OTU455	OTU8490	0.9116266
OTU455	OTU5092	0.9197808
OTU3806	OTU896	0.870566
OTU5455	OTU896	0.895256
OTU2616	OTU4838	0.8937504
OTU3806	OTU5340	0.877122
OTU284	OTU637	0.8627448
OTU1189	OTU8235	0.8842782
OTU1028	OTU7173	0.8903243
OTU2598	OTU7880	0.8968926
OTU6403	OTU7527	0.9305627
OTU1557	OTU8880	0.8723989
OTU3992	OTU4815	0.9094354
OTU2274	OTU6042	0.9112409
OTU2086	OTU455	0.9580214
OTU7976	OTU8275	0.9004035
OTU5528	OTU791	0.9028393
OTU1557	OTU2623	0.8643628
OTU5092	OTU7976	0.8946983
OTU1557	OTU284	0.8641592
OTU4023	OTU4838	0.8893432
OTU1605	OTU2538	0.8929684
OTU1280	OTU2086	0.8892407
OTU3142	OTU5890	0.8973101
OTU4023	OTU4803	0.8812191
OTU7782	OTU8531	0.8657875
OTU8657	OTU8876	0.8985901
OTU3984	OTU442	0.9240939
OTU1425	OTU2770	0.8661528
OTU6841	OTU8919	0.89315
OTU2340	OTU7644	0.9130676
OTU2538	OTU8275	0.8740638
OTU2396	OTU8182	0.9008299
OTU1945	OTU8288	0.8843193
OTU5092	OTU6403	0.9057042
OTU8490	OTU8876	0.900494
OTU3422	OTU5783	0.872591
OTU3860	OTU7304	0.8722906
OTU2506	OTU5789	0.8740406
OTU2506	OTU7440	0.9075317
OTU5638	OTU7782	0.9038613
OTU2396	OTU3806	0.9163047
OTU2623	OTU438	0.8842922
OTU4815	OTU5570	0.9157353
OTU1508	OTU983	0.8929538
OTU5890	OTU8657	0.8785317
OTU250	OTU7173	0.8897153
OTU1028	OTU5783	0.8907875
OTU1321	OTU2141	0.8883557
OTU2396	OTU8658	0.9104109
OTU2285	OTU5783	0.8987507
OTU637	OTU8880	0.8670727
OTU2770	OTU5455	0.8696146
OTU2598	OTU4214	0.8971959
OTU4132	OTU5429	0.8894653
OTU2297	OTU4838	0.8851184
OTU5465	OTU7997	0.8724871
OTU4004	OTU4803	0.8786715
OTU1425	OTU5638	0.8804442
OTU3068	OTU4665	0.8784837
OTU438	OTU7092	0.9025039
OTU3422	OTU637	0.8829523
OTU1645	OTU4848	0.885129
OTU2616	OTU5528	0.8885711
OTU1675	OTU2340	0.908452
OTU7304	OTU8275	0.8787375
OTU4132	OTU8649	0.8814384
OTU4132	OTU8828	0.8896817
OTU1605	OTU5576	0.872793
OTU2198	OTU8784	0.9120879
OTU2297	OTU4132	0.9348635
OTU2396	OTU4231	0.8733111
OTU1508	OTU7880	0.8807542
OTU7083	OTU7744	0.889513
OTU6195	OTU7083	0.8902882
OTU2481	OTU8876	0.8972014
OTU4132	OTU5332	0.8723254
OTU442	OTU5455	0.948498
OTU1463	OTU5528	0.8897101
OTU1810	OTU3984	0.8782038
OTU1425	OTU3068	0.8749171
OTU2623	OTU4132	0.888446
OTU284	OTU5783	0.8676207
OTU2285	OTU4132	0.8967651
OTU3987	OTU8657	0.8860231
OTU3169	OTU6543	0.8818418
OTU8275	OTU8876	0.9377193
OTU3169	OTU442	0.9003936
OTU5765	OTU6403	0.888974
OTU5570	OTU8182	0.8940515
OTU4132	OTU4665	0.8920798
OTU8288	OTU8919	0.8880334
OTU1282	OTU5455	0.8687023
OTU3169	OTU896	0.8589954
OTU3422	OTU3984	0.8846678
OTU3067	OTU530	0.8794394
OTU2598	OTU7304	0.8891697
OTU284	OTU438	0.8794666
OTU3422	OTU4665	0.9152707
OTU3987	OTU5151	0.87509
OTU4231	OTU5455	0.8878281
OTU3806	OTU4815	0.9257211
OTU2414	OTU7976	0.8752282
OTU1675	OTU3806	0.907234
OTU250	OTU5783	0.8664262
OTU5465	OTU8055	0.8620475
OTU4803	OTU5653	0.862159
OTU3068	OTU7881	0.881441
OTU5455	OTU7782	0.9390793
OTU2283	OTU5455	0.8737975
OTU791	OTU8657	0.8918835
OTU1508	OTU2481	0.8803118
OTU2396	OTU2537	0.8815103
OTU791	OTU8876	0.9052577
OTU1452	OTU2396	0.8759028
OTU3909	OTU4665	0.8817335
OTU2141	OTU3992	0.8954684
