id	degree	closeness	betweenness	hub_score	zi_scores	pi_scores	No..module
OTU2179	4	4.10998314906909e-05	7	0	1.20761472884912	0	5
OTU3523	3	4.10947645269993e-05	1.5	0	0.241522945769824	0	5
OTU8700	17	0.000136351240796291	429.497974843864	0.569533086582363	1.78172044019137	0.671280276816609	3
OTU5653	12	0.000135869565217391	126.427181888701	0.392893710049691	1.7733160496079	0	1
OTU8434	7	0.000136109976861304	67.7157698834307	0.33852364280935	0.29186922761958	0.244897959183674	2
OTU455	18	0.000136817622109728	235.598474336679	0.870629516709845	1.5037720100675	0.574074074074074	1
OTU1425	2	0.000131181949363768	4.37429681429681	0.000720433553077582	-0.393397896234721	0	4
OTU3992	11	0.000136612021857923	212.445465565333	0.535232812252066	-0.393397896234721	0.743801652892562	4
OTU8055	11	0.000136239782016349	259.716375956054	0.383822154188383	0.964683930986696	0.297520661157025	1
OTU6403	17	0.000136780194227876	524.548853627581	0.780820556525239	0.905464485998894	0.754325259515571	3
OTU2086	12	0.000136481506755835	171.239343079122	0.570770529844921	0.835807333637888	0.444444444444444	2
OTU2707	1	3.95553973339662e-05	0	0	NA	0	15
OTU1936	13	0.000136351240796291	490.341504011214	0.421501839505153	1.5037720100675	0.272189349112426	1
OTU8446	16	0.000136574706364381	280.344054687132	0.690924241777707	1.10777638664704	0.5859375	2
OTU2537	1	3.95553973339662e-05	0	0	NA	0	14
OTU5128	6	0.000135795763172189	39.9178938425616	0.241309266424464	1.44245895286065	0.5	4
OTU4132	14	0.000136593361562628	344.099394733261	0.597001957951855	0.964683930986696	0.5	1
OTU3984	18	0.000136481506755835	876.560249621514	0.431765239314452	3.01155975771112	0.203703703703704	2
OTU3583	1	3.95553973339662e-05	0	0	NA	0	16
OTU1605	6	0.000135281385281385	15.1594077071388	0.220660679016776	0.156051812365495	0	1
OTU7744	16	0.000136930028755306	407.485247749947	0.691779254464282	1.10777638664704	0.625	2
OTU4147	8	0.000134825401105568	84.3286965325124	0.179996099937521	0.29186922761958	0.40625	2
OTU3475	1	0.000134390538906061	0	0.0390953886640251	-1.06797603742619	0	2
OTU3987	4	0.000135281385281385	8.27300332517724	0.191980477766946	-0.383036266715306	0	1
OTU4214	2	0.00013444474321054	2.24553405572755	0.0678682121528642	-0.847047422386062	0.5	3
OTU2198	3	4.10981423639652e-05	2.5	0	0.241522945769824	0	5
OTU7644	15	0.000136724090784796	522.199614239403	0.628166194957669	1.2342279705271	0.497777777777778	1
OTU8275	8	0.000136165577342048	163.429855427589	0.337655040001723	0.425595851905895	0.21875	1
OTU110	3	4.10981423639652e-05	10	0	0.241522945769824	0	5
OTU8438	1	3.98041635155037e-05	0	0	-0.577350269189626	0	9
OTU2274	4	4.10964533760736e-05	4	0	1.20761472884912	0	5
OTU5465	15	0.000136742786817995	381.177219510869	0.773647731876491	1.34359246309513	0.657777777777778	3
OTU6602	3	0.000133368898372899	174.516172184351	0.0151719046081992	0.524530528312962	0	4
OTU1321	10	0.000136035913481159	251.800278645705	0.342956870675294	1.10777638664704	0.18	2
OTU1707	1	0.000133155792276964	0	0.0253723214655658	-0.847047422386062	0	3
OTU8646	2	0.000134174158057158	1.41025641025641	0.0416702282564785	-0.796006984417036	0	2
OTU3806	24	0.000137362637362637	1057.05359720608	1	1.65171449266535	0.635416666666667	2
OTU4815	12	0.000136574706364381	553.325935579075	0.442627184128196	0.29186922761958	0.569444444444444	2
OTU442	16	0.000136780194227876	411.267259251672	0.740169398999926	1.2342279705271	0.5390625	1
OTU4883	5	0.000134643866971859	20.0380678124856	0.114343690327894	-0.252068878398728	0.32	2
