Proportion.removed	remain.mean	remain.sd	remain.se	weighted	consider_cascade	network
0.05	0.00069620253164557	0.00199029137807101	0.000199029137807101	weighted	Yes	D05C
0.1	0.00126582278481013	0.0025443995323018	0.00025443995323018	weighted	Yes	D05C
0.15	0.000822784810126582	0.00213922575309893	0.000213922575309893	weighted	Yes	D05C
0.2	0.00183544303797468	0.00288637988336752	0.000288637988336752	weighted	Yes	D05C
0.25	0.0020253164556962	0.00296725425482374	0.000296725425482374	weighted	Yes	D05C
0.3	0.00291139240506329	0.00317030548077236	0.000317030548077236	weighted	Yes	D05C
0.35	0.00291139240506329	0.00317030548077236	0.000317030548077236	weighted	Yes	D05C
0.4	0.00265822784810127	0.00313952508701809	0.000313952508701809	weighted	Yes	D05C
0.45	0.00316455696202532	0.00318049941537725	0.000318049941537725	weighted	Yes	D05C
0.5	0.00284810126582278	0.00316455696202532	0.000316455696202532	weighted	Yes	D05C
0.55	0.00329113924050633	0.00317795399727012	0.000317795399727012	weighted	Yes	D05C
0.6	0.00278481012658228	0.00315751678208771	0.000315751678208771	weighted	Yes	D05C
0.65	0.00272151898734177	0.00314917627820407	0.000314917627820407	weighted	Yes	D05C
0.7	0.00329113924050633	0.00317795399727012	0.000317795399727012	weighted	Yes	D05C
0.75	0.00284810126582278	0.00316455696202532	0.000316455696202532	weighted	Yes	D05C
0.8	0.00322784810126582	0.00317986325187146	0.000317986325187146	weighted	Yes	D05C
0.85	0.00329113924050633	0.00317795399727012	0.000317795399727012	weighted	Yes	D05C
0.9	0.00335443037974684	0.00317476935472527	0.000317476935472527	weighted	Yes	D05C
0.95	0.00284810126582278	0.00316455696202532	0.000316455696202532	weighted	Yes	D05C
1	0	0	0	weighted	Yes	D05C
0.05	0.000632911392405063	0.00190829964922635	0.000190829964922635	unweighted	Yes	D05C
0.1	0.00113924050632911	0.00244381594724917	0.000244381594724917	unweighted	Yes	D05C
0.15	0.0020253164556962	0.00296725425482374	0.000296725425482374	unweighted	Yes	D05C
0.2	0.00215189873417722	0.00301326094031344	0.000301326094031344	unweighted	Yes	D05C
0.25	0.00284810126582278	0.00316455696202532	0.000316455696202532	unweighted	Yes	D05C
0.3	0.00215189873417722	0.00301326094031344	0.000301326094031344	unweighted	Yes	D05C
0.35	0.00322784810126582	0.00317986325187146	0.000317986325187146	unweighted	Yes	D05C
0.4	0.00246835443037975	0.00310257677215315	0.000310257677215315	unweighted	Yes	D05C
0.45	0.00284810126582278	0.00316455696202532	0.000316455696202532	unweighted	Yes	D05C
0.5	0.00253164556962025	0.00311624027795779	0.000311624027795779	unweighted	Yes	D05C
0.55	0.0029746835443038	0.00317476935472527	0.000317476935472527	unweighted	Yes	D05C
0.6	0.00272151898734177	0.00314917627820407	0.000314917627820407	unweighted	Yes	D05C
0.65	0.00234177215189873	0.00307111763983487	0.000307111763983487	unweighted	Yes	D05C
0.7	0.00284810126582278	0.00316455696202532	0.000316455696202532	unweighted	Yes	D05C
0.75	0.00335443037974684	0.00317476935472527	0.000317476935472527	unweighted	Yes	D05C
0.8	0.00329113924050633	0.00317795399727012	0.000317795399727012	unweighted	Yes	D05C
0.85	0.00335443037974684	0.00317476935472527	0.000317476935472527	unweighted	Yes	D05C
0.9	0.00360759493670886	0.00314917627820407	0.000314917627820407	unweighted	Yes	D05C
0.95	0.00322784810126582	0.00317986325187146	0.000317986325187146	unweighted	Yes	D05C
1	0	0	0	unweighted	Yes	D05C
0.05	0.764810126582279	0.0139571389119521	0.00139571389119521	weighted	No	D05C
0.1	0.709177215189873	0.0171717516836495	0.00171717516836495	weighted	No	D05C
0.15	0.653544303797468	0.0243489197761195	0.00243489197761195	weighted	No	D05C
0.2	0.602405063291139	0.0234819957190002	0.00234819957190002	weighted	No	D05C
0.25	0.554240506329114	0.0268107611704471	0.00268107611704471	weighted	No	D05C
0.3	0.508417721518987	0.027537395035054	0.0027537395035054	weighted	No	D05C
0.35	0.457151898734177	0.0281305059875307	0.00281305059875307	weighted	No	D05C
0.4	0.41246835443038	0.0264736029021234	0.00264736029021234	weighted	No	D05C
0.45	0.360253164556962	0.0313782340535585	0.00313782340535585	weighted	No	D05C
0.5	0.318481012658228	0.0291342079515622	0.00291342079515622	weighted	No	D05C
0.55	0.272151898734177	0.0291219837301148	0.00291219837301148	weighted	No	D05C
0.6	0.224873417721519	0.0260638773738845	0.00260638773738845	weighted	No	D05C
0.65	0.188227848101266	0.0257855152976657	0.00257855152976657	weighted	No	D05C
0.7	0.149240506329114	0.0220017009695927	0.00220017009695927	weighted	No	D05C
0.75	0.115379746835443	0.0270451687746575	0.00270451687746575	weighted	No	D05C
0.8	0.0803164556962025	0.0210720027805523	0.00210720027805523	weighted	No	D05C
0.85	0.0490506329113924	0.0165477689342096	0.00165477689342096	weighted	No	D05C
0.9	0.0274050632911392	0.0122043350935732	0.00122043350935732	weighted	No	D05C
0.95	0.00822784810126582	0.0059331447250702	0.00059331447250702	weighted	No	D05C
1	0	0	0	weighted	No	D05C
0.05	0.766898734177215	0.0153734959038574	0.00153734959038574	unweighted	No	D05C
0.1	0.713037974683544	0.019754358131577	0.0019754358131577	unweighted	No	D05C
0.15	0.656582278481013	0.0228751989658919	0.00228751989658919	unweighted	No	D05C
0.2	0.616139240506329	0.0220970332660688	0.00220970332660688	unweighted	No	D05C
0.25	0.557974683544304	0.0245821126958427	0.00245821126958427	unweighted	No	D05C
0.3	0.515	0.0253748048976837	0.00253748048976837	unweighted	No	D05C
0.35	0.456772151898734	0.0256822915327266	0.00256822915327266	unweighted	No	D05C
0.4	0.414620253164557	0.0291010656327687	0.00291010656327687	unweighted	No	D05C
0.45	0.36379746835443	0.0265411485190707	0.00265411485190707	unweighted	No	D05C
0.5	0.319050632911392	0.0293309649789461	0.00293309649789461	unweighted	No	D05C
0.55	0.275759493670886	0.0281937235932661	0.00281937235932661	unweighted	No	D05C
0.6	0.234873417721519	0.0271055438680835	0.00271055438680835	unweighted	No	D05C
0.65	0.195632911392405	0.0281914272549988	0.00281914272549988	unweighted	No	D05C
0.7	0.149177215189873	0.0230800846264566	0.00230800846264566	unweighted	No	D05C
0.75	0.113481012658228	0.0214443035638756	0.00214443035638756	unweighted	No	D05C
0.8	0.0854430379746835	0.0207586984233059	0.00207586984233059	unweighted	No	D05C
0.85	0.0522784810126582	0.0184275841585998	0.00184275841585998	unweighted	No	D05C
0.9	0.0257594936708861	0.0113166799511073	0.00113166799511073	unweighted	No	D05C
0.95	0.00746835443037975	0.00675464998252259	0.000675464998252259	unweighted	No	D05C
1	0	0	0	unweighted	No	D05C
0.05	0.00069620253164557	0.00199029137807101	0.000199029137807101	weighted	Yes	D05C
0.1	0.00126582278481013	0.0025443995323018	0.00025443995323018	weighted	Yes	D05C
0.15	0.000822784810126582	0.00213922575309893	0.000213922575309893	weighted	Yes	D05C
0.2	0.00183544303797468	0.00288637988336752	0.000288637988336752	weighted	Yes	D05C
0.25	0.0020253164556962	0.00296725425482374	0.000296725425482374	weighted	Yes	D05C
0.3	0.00291139240506329	0.00317030548077236	0.000317030548077236	weighted	Yes	D05C
0.35	0.00291139240506329	0.00317030548077236	0.000317030548077236	weighted	Yes	D05C
0.4	0.00265822784810127	0.00313952508701809	0.000313952508701809	weighted	Yes	D05C
0.45	0.00316455696202532	0.00318049941537725	0.000318049941537725	weighted	Yes	D05C
0.5	0.00284810126582278	0.00316455696202532	0.000316455696202532	weighted	Yes	D05C
0.55	0.00329113924050633	0.00317795399727012	0.000317795399727012	weighted	Yes	D05C
0.6	0.00278481012658228	0.00315751678208771	0.000315751678208771	weighted	Yes	D05C
0.65	0.00272151898734177	0.00314917627820407	0.000314917627820407	weighted	Yes	D05C
0.7	0.00329113924050633	0.00317795399727012	0.000317795399727012	weighted	Yes	D05C
0.75	0.00284810126582278	0.00316455696202532	0.000316455696202532	weighted	Yes	D05C
0.8	0.00322784810126582	0.00317986325187146	0.000317986325187146	weighted	Yes	D05C
0.85	0.00329113924050633	0.00317795399727012	0.000317795399727012	weighted	Yes	D05C
0.9	0.00335443037974684	0.00317476935472527	0.000317476935472527	weighted	Yes	D05C
0.95	0.00284810126582278	0.00316455696202532	0.000316455696202532	weighted	Yes	D05C
1	0	0	0	weighted	Yes	D05C
0.05	0.000632911392405063	0.00190829964922635	0.000190829964922635	unweighted	Yes	D05C
0.1	0.00113924050632911	0.00244381594724917	0.000244381594724917	unweighted	Yes	D05C
0.15	0.0020253164556962	0.00296725425482374	0.000296725425482374	unweighted	Yes	D05C
0.2	0.00215189873417722	0.00301326094031344	0.000301326094031344	unweighted	Yes	D05C
0.25	0.00284810126582278	0.00316455696202532	0.000316455696202532	unweighted	Yes	D05C
0.3	0.00215189873417722	0.00301326094031344	0.000301326094031344	unweighted	Yes	D05C
0.35	0.00322784810126582	0.00317986325187146	0.000317986325187146	unweighted	Yes	D05C
0.4	0.00246835443037975	0.00310257677215315	0.000310257677215315	unweighted	Yes	D05C
0.45	0.00284810126582278	0.00316455696202532	0.000316455696202532	unweighted	Yes	D05C
0.5	0.00253164556962025	0.00311624027795779	0.000311624027795779	unweighted	Yes	D05C
0.55	0.0029746835443038	0.00317476935472527	0.000317476935472527	unweighted	Yes	D05C
0.6	0.00272151898734177	0.00314917627820407	0.000314917627820407	unweighted	Yes	D05C
0.65	0.00234177215189873	0.00307111763983487	0.000307111763983487	unweighted	Yes	D05C
0.7	0.00284810126582278	0.00316455696202532	0.000316455696202532	unweighted	Yes	D05C
0.75	0.00335443037974684	0.00317476935472527	0.000317476935472527	unweighted	Yes	D05C
0.8	0.00329113924050633	0.00317795399727012	0.000317795399727012	unweighted	Yes	D05C
0.85	0.00335443037974684	0.00317476935472527	0.000317476935472527	unweighted	Yes	D05C
0.9	0.00360759493670886	0.00314917627820407	0.000314917627820407	unweighted	Yes	D05C
0.95	0.00322784810126582	0.00317986325187146	0.000317986325187146	unweighted	Yes	D05C
1	0	0	0	unweighted	Yes	D05C
0.05	0.764810126582279	0.0139571389119521	0.00139571389119521	weighted	No	D05C
0.1	0.709177215189873	0.0171717516836495	0.00171717516836495	weighted	No	D05C
0.15	0.653544303797468	0.0243489197761195	0.00243489197761195	weighted	No	D05C
0.2	0.602405063291139	0.0234819957190002	0.00234819957190002	weighted	No	D05C
0.25	0.554240506329114	0.0268107611704471	0.00268107611704471	weighted	No	D05C
0.3	0.508417721518987	0.027537395035054	0.0027537395035054	weighted	No	D05C
0.35	0.457151898734177	0.0281305059875307	0.00281305059875307	weighted	No	D05C
