Proportion.removed	remain.mean	remain.sd	remain.se	weighted	consider_cascade	network
0.2	0.00609090909090909	0.00429619602386601	0.000429619602386601	unweighted	Yes	D05M
0.25	0.00609090909090909	0.00429619602386601	0.000429619602386601	unweighted	Yes	D05M
0.3	0.00654545454545455	0.00410237145322012	0.000410237145322012	unweighted	Yes	D05M
0.35	0.00654545454545455	0.00410237145322012	0.000410237145322012	unweighted	Yes	D05M
0.4	0.00609090909090909	0.00429619602386601	0.000429619602386601	unweighted	Yes	D05M
0.45	0.00609090909090909	0.00429619602386601	0.000429619602386601	unweighted	Yes	D05M
0.5	0.00609090909090909	0.00429619602386601	0.000429619602386601	unweighted	Yes	D05M
0.55	0.00581818181818182	0.00438561955749474	0.000438561955749474	unweighted	Yes	D05M
0.6	0.00545454545454545	0.00447605421743028	0.000447605421743028	unweighted	Yes	D05M
0.65	0.00536363636363636	0.00449373700385191	0.000449373700385191	unweighted	Yes	D05M
0.7	0.00490909090909091	0.00455371150874575	0.000455371150874576	unweighted	Yes	D05M
0.75	0.00572727272727273	0.00441124170085372	0.000441124170085372	unweighted	Yes	D05M
0.8	0.00445454545454545	0.00456743994359719	0.000456743994359719	unweighted	Yes	D05M
0.85	0.00518181818181818	0.0045233622905113	0.00045233622905113	unweighted	Yes	D05M
0.9	0.00409090909090909	0.00454545454545455	0.000454545454545455	unweighted	Yes	D05M
0.95	0.00272727272727273	0.00418696533156217	0.000418696533156217	unweighted	Yes	D05M
1	0	0	0	unweighted	Yes	D05M
0.05	0.667181818181818	0.0154459004611314	0.00154459004611314	weighted	No	D05M
0.1	0.623727272727273	0.0221136633786076	0.00221136633786076	weighted	No	D05M
0.15	0.570636363636364	0.0247149202117914	0.00247149202117914	weighted	No	D05M
0.2	0.529727272727273	0.0255780488052326	0.00255780488052326	weighted	No	D05M
0.25	0.481	0.0335478944765291	0.00335478944765291	weighted	No	D05M
0.3	0.437909090909091	0.0333972590131553	0.00333972590131553	weighted	No	D05M
0.35	0.393818181818182	0.03821896832763	0.003821896832763	weighted	No	D05M
0.4	0.361090909090909	0.0366626822050204	0.00366626822050204	weighted	No	D05M
0.45	0.317272727272727	0.0301234347418162	0.00301234347418162	weighted	No	D05M
0.5	0.281636363636364	0.0320691922449414	0.00320691922449414	weighted	No	D05M
0.55	0.230818181818182	0.0323262596148942	0.00323262596148942	weighted	No	D05M
0.6	0.198272727272727	0.0350233962325626	0.00350233962325625	weighted	No	D05M
0.65	0.157272727272727	0.0317163528638602	0.00317163528638602	weighted	No	D05M
0.7	0.120363636363636	0.0254886299412469	0.00254886299412469	weighted	No	D05M
0.75	0.0930909090909091	0.0243153174080897	0.00243153174080897	weighted	No	D05M
0.8	0.0674545454545454	0.0194755514238762	0.00194755514238762	weighted	No	D05M
0.85	0.041	0.0172146333478898	0.00172146333478898	weighted	No	D05M
0.9	0.0216363636363636	0.0130996297858344	0.00130996297858344	weighted	No	D05M
0.95	0.00518181818181818	0.00636363636363636	0.000636363636363636	weighted	No	D05M
1	0	0	0	weighted	No	D05M
0.05	0.669363636363636	0.0152150184371311	0.00152150184371311	unweighted	No	D05M
0.1	0.625272727272727	0.0228081206622609	0.00228081206622609	unweighted	No	D05M
0.15	0.574909090909091	0.0259431010970566	0.00259431010970566	unweighted	No	D05M
0.2	0.532545454545455	0.0285784757507011	0.00285784757507011	unweighted	No	D05M
0.25	0.484545454545455	0.0273948901563477	0.00273948901563477	unweighted	No	D05M
0.3	0.441545454545455	0.0339230332466966	0.00339230332466966	unweighted	No	D05M
0.35	0.400545454545455	0.0306541639819101	0.00306541639819101	unweighted	No	D05M
0.4	0.353727272727273	0.031573769389033	0.0031573769389033	unweighted	No	D05M
0.45	0.314090909090909	0.0404370273974233	0.00404370273974233	unweighted	No	D05M
0.5	0.274090909090909	0.0323386527725543	0.00323386527725543	unweighted	No	D05M
0.55	0.232181818181818	0.0310760896702662	0.00310760896702662	unweighted	No	D05M
0.6	0.198181818181818	0.0332957464016267	0.00332957464016267	unweighted	No	D05M
0.65	0.161636363636364	0.0291682855262517	0.00291682855262517	unweighted	No	D05M
0.7	0.133181818181818	0.0258223137189554	0.00258223137189554	unweighted	No	D05M
0.75	0.0947272727272727	0.0240411756865456	0.00240411756865456	unweighted	No	D05M
0.8	0.0672727272727273	0.0216599712246317	0.00216599712246317	unweighted	No	D05M
0.85	0.0389090909090909	0.0190815054018641	0.00190815054018641	unweighted	No	D05M
0.9	0.0208181818181818	0.0135084295628518	0.00135084295628518	unweighted	No	D05M
0.95	0.00454545454545455	0.00665162339815407	0.000665162339815407	unweighted	No	D05M
1	0	0	0	unweighted	No	D05M
0.05	0.00809090909090909	0.00285878216122927	0.000285878216122927	weighted	Yes	D05M
0.1	0.00736363636363636	0.00358433858548784	0.000358433858548784	weighted	Yes	D05M
0.15	0.00709090909090909	0.0037848472717566	0.00037848472717566	weighted	Yes	D05M
0.2	0.00654545454545455	0.00410237145322012	0.000410237145322012	weighted	Yes	D05M
0.25	0.00572727272727273	0.00441124170085372	0.000441124170085372	weighted	Yes	D05M
0.3	0.00645454545454545	0.00414589110520062	0.000414589110520062	weighted	Yes	D05M
0.35	0.00663636363636364	0.0040563276667134	0.00040563276667134	weighted	Yes	D05M
0.4	0.00590909090909091	0.0043579316858282	0.00043579316858282	weighted	Yes	D05M
0.45	0.00645454545454545	0.00414589110520062	0.000414589110520062	weighted	Yes	D05M
0.5	0.00563636363636364	0.00443483392013239	0.000443483392013239	weighted	Yes	D05M
0.55	0.00536363636363636	0.00449373700385191	0.000449373700385191	weighted	Yes	D05M
0.6	0.005	0.00454545454545455	0.000454545454545455	weighted	Yes	D05M
0.65	0.00563636363636364	0.00443483392013239	0.000443483392013239	weighted	Yes	D05M
0.7	0.00490909090909091	0.00455371150874575	0.000455371150874576	weighted	Yes	D05M
0.75	0.00490909090909091	0.00455371150874575	0.000455371150874576	weighted	Yes	D05M
0.8	0.00481818181818182	0.00456012325496902	0.000456012325496902	weighted	Yes	D05M
0.85	0.00427272727272727	0.00456012325496902	0.000456012325496902	weighted	Yes	D05M
0.9	0.00427272727272727	0.00456012325496902	0.000456012325496902	weighted	Yes	D05M
0.95	0.004	0.00453534228699872	0.000453534228699872	weighted	Yes	D05M
1	0	0	0	weighted	Yes	D05M
0.05	0.00772727272727273	0.00326245710256942	0.000326245710256942	unweighted	Yes	D05M
0.1	0.00763636363636364	0.00334957226524973	0.000334957226524973	unweighted	Yes	D05M
0.15	0.00618181818181818	0.0042620561114741	0.00042620561114741	unweighted	Yes	D05M
0.2	0.00609090909090909	0.00429619602386601	0.000429619602386601	unweighted	Yes	D05M
0.25	0.00609090909090909	0.00429619602386601	0.000429619602386601	unweighted	Yes	D05M
0.3	0.00654545454545455	0.00410237145322012	0.000410237145322012	unweighted	Yes	D05M
0.35	0.00654545454545455	0.00410237145322012	0.000410237145322012	unweighted	Yes	D05M
0.4	0.00609090909090909	0.00429619602386601	0.000429619602386601	unweighted	Yes	D05M
0.45	0.00609090909090909	0.00429619602386601	0.000429619602386601	unweighted	Yes	D05M
0.5	0.00609090909090909	0.00429619602386601	0.000429619602386601	unweighted	Yes	D05M
0.55	0.00581818181818182	0.00438561955749474	0.000438561955749474	unweighted	Yes	D05M
0.6	0.00545454545454545	0.00447605421743028	0.000447605421743028	unweighted	Yes	D05M
0.65	0.00536363636363636	0.00449373700385191	0.000449373700385191	unweighted	Yes	D05M
0.7	0.00490909090909091	0.00455371150874575	0.000455371150874576	unweighted	Yes	D05M
0.75	0.00572727272727273	0.00441124170085372	0.000441124170085372	unweighted	Yes	D05M
0.8	0.00445454545454545	0.00456743994359719	0.000456743994359719	unweighted	Yes	D05M
0.85	0.00518181818181818	0.0045233622905113	0.00045233622905113	unweighted	Yes	D05M
0.9	0.00409090909090909	0.00454545454545455	0.000454545454545455	unweighted	Yes	D05M
0.95	0.00272727272727273	0.00418696533156217	0.000418696533156217	unweighted	Yes	D05M
1	0	0	0	unweighted	Yes	D05M
0.05	0.667181818181818	0.0154459004611314	0.00154459004611314	weighted	No	D05M
0.1	0.623727272727273	0.0221136633786076	0.00221136633786076	weighted	No	D05M
0.15	0.570636363636364	0.0247149202117914	0.00247149202117914	weighted	No	D05M
0.2	0.529727272727273	0.0255780488052326	0.00255780488052326	weighted	No	D05M
0.25	0.481	0.0335478944765291	0.00335478944765291	weighted	No	D05M
0.3	0.437909090909091	0.0333972590131553	0.00333972590131553	weighted	No	D05M
0.35	0.393818181818182	0.03821896832763	0.003821896832763	weighted	No	D05M
0.4	0.361090909090909	0.0366626822050204	0.00366626822050204	weighted	No	D05M
0.45	0.317272727272727	0.0301234347418162	0.00301234347418162	weighted	No	D05M
0.5	0.281636363636364	0.0320691922449414	0.00320691922449414	weighted	No	D05M
0.55	0.230818181818182	0.0323262596148942	0.00323262596148942	weighted	No	D05M
0.6	0.198272727272727	0.0350233962325626	0.00350233962325625	weighted	No	D05M
0.65	0.157272727272727	0.0317163528638602	0.00317163528638602	weighted	No	D05M
0.7	0.120363636363636	0.0254886299412469	0.00254886299412469	weighted	No	D05M
0.75	0.0930909090909091	0.0243153174080897	0.00243153174080897	weighted	No	D05M
0.8	0.0674545454545454	0.0194755514238762	0.00194755514238762	weighted	No	D05M
0.85	0.041	0.0172146333478898	0.00172146333478898	weighted	No	D05M
0.9	0.0216363636363636	0.0130996297858344	0.00130996297858344	weighted	No	D05M
0.95	0.00518181818181818	0.00636363636363636	0.000636363636363636	weighted	No	D05M
1	0	0	0	weighted	No	D05M
0.05	0.669363636363636	0.0152150184371311	0.00152150184371311	unweighted	No	D05M
0.1	0.625272727272727	0.0228081206622609	0.00228081206622609	unweighted	No	D05M
0.15	0.574909090909091	0.0259431010970566	0.00259431010970566	unweighted	No	D05M
0.2	0.532545454545455	0.0285784757507011	0.00285784757507011	unweighted	No	D05M
0.25	0.484545454545455	0.0273948901563477	0.00273948901563477	unweighted	No	D05M
0.3	0.441545454545455	0.0339230332466966	0.00339230332466966	unweighted	No	D05M
0.35	0.400545454545455	0.0306541639819101	0.00306541639819101	unweighted	No	D05M
0.4	0.353727272727273	0.031573769389033	0.0031573769389033	unweighted	No	D05M
0.45	0.314090909090909	0.0404370273974233	0.00404370273974233	unweighted	No	D05M
0.5	0.274090909090909	0.0323386527725543	0.00323386527725543	unweighted	No	D05M
0.55	0.232181818181818	0.0310760896702662	0.00310760896702662	unweighted	No	D05M
0.6	0.198181818181818	0.0332957464016267	0.00332957464016267	unweighted	No	D05M
0.65	0.161636363636364	0.0291682855262517	0.00291682855262517	unweighted	No	D05M
0.7	0.133181818181818	0.0258223137189554	0.00258223137189554	unweighted	No	D05M
0.75	0.0947272727272727	0.0240411756865456	0.00240411756865456	unweighted	No	D05M
0.8	0.0672727272727273	0.0216599712246317	0.00216599712246317	unweighted	No	D05M
0.85	0.0389090909090909	0.0190815054018641	0.00190815054018641	unweighted	No	D05M
0.9	0.0208181818181818	0.0135084295628518	0.00135084295628518	unweighted	No	D05M
0.95	0.00454545454545455	0.00665162339815407	0.000665162339815407	unweighted	No	D05M
1	0	0	0	unweighted	No	D05M
