OTU1028	1	5	6	1	4	1	8	2	2	6	1	2	5		1	1	5	1	3	2
OTU103	1	2	3	1	5	4	9	2		4	3	8	1	4	4	2	6	1	3	
OTU1036	1	1			1		3		1	2		2		1	1	1	2		3	
OTU1080	18	16	9	9	89	17	113	9	47	180	126	241	59	50	33	8	27	16	14	20
OTU1099					4	2		1	1	3	2	1			1	1			2	
OTU110	2225	1100	527	51	993	1020	1194	1456	1006	885	1387	1466	2482	1071	1811	681	1007	979	1481	1264
OTU1108	109	10	101	1	62	108	147	33	40	31	218	163	214	122	56	69	34	290	40	88
OTU1119	5	14	16	1	9	5	12	2	22	14	9	9	11	8	20	14	13	1	11	8
OTU1120	1				1	1	1	1	3	5	1	4	3	1	1			1	4	
OTU1124		1	3		1		2			2	1				1	1			1	1
OTU1189		4	6	1	2	2	4	3	7	7	3	3	4	4	8	3	8	2	5	2
OTU1225	1		1		1	1	2		1	1	1	3	1	3		3	2	1		
OTU1234		2	2		1		2		1	1		1		1	1	2		1	1	1
OTU1243		1			1		1		3	3		1	1	1		2	1		2	2
OTU1280	3	1	1		4	4	13	2	8	4	1	3	1		5	3	4		4	2
OTU1285		3	2		1	2		2	1	2				1			3	2	1	1
OTU1300		1	1				1		1	1	1			1	1		1		1	
OTU1301	2	1	3		5	1	3	2	1	2		3	2	1	2		2	1	1	
OTU1305	3	6	4		1	1	1	2	2		5	5	2	5	2	3	3	3	1	7
OTU1306	1	3	3		1	1	3		5	5	1	2	1	1			4		1	1
OTU1307	2			2	1	7	2	1			2	3	3	1	3		2	8	6	2
OTU1314	1		1	1		2		1	3	6		3	2	1		2			2	
OTU1319	1	3	9		3	1	2		3	5		1	2			1	7		3	1
OTU1321	5	2	1		12	3	16		7	14	5	6	6	4	3	3	10	2	3	3
OTU1332	1	1		1	1	1			1	2			1			1	1			
OTU1339	3	4	1		3	4	5	3	2	4	1	4	3	1	3	1	3	3	5	5
OTU1345	33	22	4	1	19	16	124	34	20	37	85	97	55	70	31	11	8	70	47	50
OTU1365	2	3	4		7	1	3	4	3	4	2	1	1	4	3	2	2		2	
OTU1372	1	1	1	2	3	1	2	1	4	1	1		4	2		2	2		1	1
OTU1382	13	4	6		9	6	9	3	2	7	5	2	5	22	6	3	8	7	6	5
OTU1388		1			1	1			1	1			3		1	2		1	1	
OTU1402	6	7	5	1	11	9	27	3	9	13	11	17	4	11	2	1	14	2	3	5
OTU1423		1			3	1	1		2	2		1	1		1	2	1	1		
OTU1425	1	3	12		20	9	8	3	15	40	11	30	12	27	5	10	9	1	10	4
OTU1452		5	8	3	15	8	4	4	8	25	11	8	12	12	6	10	14	5	9	6
OTU1463			1	1		1	1	1	8	3	3	1	1	3	4		1	6	3	3
OTU1464		2	1		1		1	2	5	7	2	4	4	2	1	3	3	1	3	1
OTU1465			4	1	5		1		2	7	3	3	1	2	3		4		1	
OTU1479					1		1	1		1				1	2	1	2	2		1
OTU1480			2		3		3	2	2	3		1	2		3	2	2		4	1
OTU1508	2	7	2	1	9	7	17	3	12	7	6	9	11	14	5	4	6	2	16	5
OTU1513	2	2	3		4	2	6	1	2	7	7	11	3	5	1	1	3	2		1
OTU1525				1	3	1	3		2	3			1	2	1		6	3	1	1
OTU1546	1	1	2	2	6		5	1	4	4	1	3	1	2		2	4	2	1	
OTU1554		2		1	5	2	4		3	3		3	1	1		1	1		1	
OTU1557	2		4	1	1	1	7	2	6	8	1	4	5	4	2	2	5		3	
OTU1577	2	1	1		1	1	1		1	1		1					3		1	1
OTU1605	34	109	91	17	123	41	154	59	106	143	49	66	78	100	52	69	75	16	110	40
OTU1621	4	10	8	1	3	1	5	1	8	6	4	3	5	12	3	3	7		8	3
OTU1642		2	1				1		1	3				1	1		1	1	1	
OTU1645		2		1	1		2		1	4		2	1			1	3		3	
OTU1661	1	2	2	1	1	2	9	4	3	2		2	3	4		1	1	1	2	
OTU1675	1	4	5		7	5	11	6	4	9	4	4	3	6	2	3	2	1	3	4
OTU1677	2	2	12	3	22	9	34	3	14	27	18	25	14	13	9	6	12	3	11	1
OTU1685		1	1	1	1	4		1	1	4	1		2	1	1	2	1		2	1
OTU1687	1	1	3		3						1	4		1	1	1	2		1	
OTU1693	2	3	1	1	2	1	2	2	4	5		1	1	2		2		1		1
OTU1694		1	2		6	4	14	3	3	18	8	14	5	8	4		3	2	6	
OTU1700			1		2		4		1	1	2	1	1		2		1		1	
OTU1704	1	3	2	1	1	3	3		1	5	2	3	3	2	1	2	5	2		
OTU1707	1	2	2		1	1	2		4	5	2	3	2	1	1	3	1		3	3
OTU1723	3		1	1	1		1	1	1	2		5	4	1	2		1	1	3	
OTU1760		2	6		2	2	3	1	2	6	2	3	3		4	1	1	1	1	
OTU1781		1	2		2				1	3	1	3	1	2	1		2	1	3	
OTU1810	1	1			5	1	3		1	5				2	3		1			
OTU1874	13	27	23	4	24	17	34	13	28	30	7	24	22	15	14	21	29	7	18	8
OTU1898	2	3	2	1	2	2	8	1	3	3	2	2	3	5		2	3		5	1
OTU1920		2	1		2		1		4	1		2		2	1	1	2		3	
OTU1936	10	66	56	10	40	19	60	11	55	66	38	37	36	24	59	33	53	8	43	17
OTU1938		1	1		1		3		6	2			1	1		1			2	1
OTU1945	3	4	5	3	12	2	22	5	8	19	7	4	6	10	6	8	9	3	5	2
OTU1954	1		2		7	4	2	1	6	4	1	5	1	1	1	2	3			2
OTU1999	4	2	3		1	1	8	1	2	1	1	5	3	2	1	1	7	4	1	1
OTU2000					3	2	4	2	7	6	4	1	1	5		1	5	2	3	2
OTU2009	38	94	38	3	40	17	43	28	54	42	27	27	56	16	54	42	4	10	48	11
OTU2036			3		1				3		2	2	2	1			2	1	3	
OTU2086	19	30	33	5	60	34	87	34	74	82	30	32	34	28	28	31	43	20	47	16
OTU2141		3	1	1	3	1	5	4	9	10	3	6	3	2	4	1	2	1	5	2
OTU2175	1		1		1	1			2	1			1	1	2	2	2			
OTU2179	324	168	114	7	135	219	203	190	149	123	313	215	325	319	249	148	134	177	205	290
OTU2180	1	1	1		1		2	1			1		1	1					1	
OTU2183	1	2		1		2	4	2	1	2		2		1			1		4	1
OTU2185		1	2		5		2		3	3	1		2	2				1		
OTU2198	222	95	78	6	99	172	197	125	89	98	246	170	280	100	167	86	64	181	144	208
OTU2211	2		1	32	4	2	19		4	14	11	15	5	7	1			1		1
OTU2214	1	1	1		1	1	1		3	2	3	1	2	1	1				2	2
OTU2224	3	2	2		7	2	7	3	3	9	3	11	4	2	4	1	5	1	2	1
OTU2251	1		2					1	1		2		1		2	1		2	1	
OTU2262		2		1	1		1	2	6	6	2	4	4	2			2		1	1
OTU2274	61	30	19	13	22	65	43	45	27	21	82	44	64	54	48	23	32	41	50	61
OTU2276		4	4		6	9	2	2	2	4	1	2	1	2	1	1	1		3	
OTU2277			3			1	3		1	2		1		2		2			1	1
OTU2278			1		2	3	4	1		1	1	3	2	1	2	1			1	
OTU2283	16	36	39	6	31	22	50	16	50	39	24	21	30	42	8	18	26	13	42	13
OTU2285		2	5						1	1		3	1	1	1			1	1	
OTU2293	1					1	1		3	2	1		3	1	4	1			2	
OTU2296	2		1		1	1	2		3	6	1	3	2	5	1	1	1		1	2
OTU2297			3	2	2		2		2	4		5	1	7	2	2	6		4	
OTU2315			5		3				5	3		5	1	6	1	2		2		
OTU2340	17	35	42	12	86	27	124	26	75	116	64	129	61	66	54	33	71	11	50	17
OTU2396	1	3	7		5	7	18	6	10	14	6	10	2	5	5	2	7	3	6	2
OTU2400			1		1	1	1	1	3		1	1	1		1	1	1	2		
OTU2405	5	4	9		24	7	38	4	34	40	17	39	14	14	15	6	13	4	16	6
OTU2414			2	1	4	1	1		4	4		2		3	1	4	6	4	2	1
OTU2416	1	5	4	1	2	1	2		2	2		2	2				3		3	1
OTU2418	1	3	1		4	1	3		1	1	1	2	1	2		1			2	
OTU242		1	3		3			1	6	15	4	6	2	2	2	2	1	1	2	1
OTU2421	1		6	1	1	2	12	1	3	4	1	2	4	2		2	5		2	
OTU2427		1	1			2	5	2		2				1		3	3	3	2	1
OTU2428	1				2		2		4	4		2	2	1		3	2		1	
OTU244	3	7	3	1	10	4	6	2	2	11	1	4	6	4	8	2	8	2	4	4
OTU2442	1	7	11	1	5		10	2	10	12		5	10	1	6	5	9	2	9	3
OTU2443	1				2		1	1	4	5	4	2	2				1		1	1
OTU2446		2	1	1	3	2	3		2	3	2		2			3	2		6	3
OTU2463	1	1	3		3	2	8	4	7	9	8	10	1	4	5	4	1	2	1	
OTU2470						1	1	3	3	1	1	1		2	2	2	5	1	1	
OTU2477	1		1	1	2		1	2	1	6	1		3	2	1	2	1	3	1	1
OTU250	1	2	2		3	1	10	1	7	9	3	2	1	3	2	3	2	4	3	3
OTU2506	3	5	10	1	11	11	14	6	20	23	11	9	3	16	8	9	18	3	13	2
OTU2536	1	14	10	1	2	6	13	1	10	11	4	10	3	2	6	3	5	2	11	5
OTU2537	1	4	7	1	6	1	6	2	9	5	3	10	2	9	2	4	9		3	3
OTU2538			4		3	1	4	1	3	1	1	1		1	1	1	2	1	3	2
OTU2541	1	6	6		5			1	2	5		1	2	1	2	2	1		2	1
OTU2550		3	4	1	3		3	1	1	2	3	2	7		1	1	6		7	2
OTU2561		4	5		2	1	2	2	2	2	4	3	2	6	1	1	2	1	1	1
OTU2575	1	1	2	1	1				1	2		1		1	1		2			
OTU2580			2	1	1			3	1	2	2	2	2	2		3	1		1	1
OTU2581		1	2		8	2	3	4	4	9	2	5	2	4	4	4	3	2	3	
OTU2589	2	4	4		6	7	9	3	11	11	3	5	4	10	2	2	3	3	5	
OTU2598		3	4		4	2	2	3	9	6	1	9	2	5	1	11	5	1	5	
OTU2601		1			1		1	1		2	1		2	1			1		1	1
OTU2608					2	1	4		1	1				1			1	1	1	1
OTU2616	1	5			1		1	1		4		1	4			1	1			
OTU2620		1	1				1		2			1	3	1				2	1	1
OTU2623		2	2		3	1		3	6	4	2	2	2	2	2	2	1		6	2
OTU2641		1	1		2		2		1	2			1			3	1		9	
OTU2642	1	5	2		2	12	5	2	11	33	13	11	10	6	10	1	6	2	5	1
OTU2715	1	6	7		25	5	9	1	10	20	10	11	3	7	8	10	9	4	5	3
OTU2727	1	1	2	3	7	4	18		10	4	6	5	5	1	2	2	7		2	
OTU2736	30	3	7	1	4	1	7	10	11	2	8	6	1	16	2	10	3	1	5	10
OTU2740	20	24	17	1	4	5	6	5	13	3	5	7	8	4	10	18	3	8	6	11
OTU2753	5	15	4	1	5	2	9	2	17	13	3	2	11	5	10	3	8	8	13	10
OTU2756		1	2			1	2	1	4	2			1		1		2	1	1	
OTU2759	14	7	17	1	75	25	82	10	98	122	52	106	35	84	34	17	9	7	18	13
OTU2761			3		2		1	1	1	1			1	4	1		2		1	
OTU2766			7		3			2	3	6		3		1		1	3	2	1	
OTU2770	1	5	7	1	6	1	2	2	6	13	3	9	5	10	2	4	1	2	5	1
OTU2771	1	1		1	4		10	4	8	7	4	13	3	5	1	1	3	1	4	1
OTU2774		1	1			1	1		2		2					1	4	1		1
OTU2777	1		2		1	3				2	3				2	4	2	2		
OTU2778	1	2	2	2	3	2	8	4	11	6		4	4		2	2	2		4	
OTU2779			1	1	1	1	1			1	1	2	2	1			2		1	
OTU2784			2						2	2	2		4	1	1		1	1	1	
OTU2811			1		1	1		1	1	2	2	1	1	1			3	1		1
OTU2815		1	1			1	2		1	3	1	1		1	1	4	2	1		
OTU2824	4	2	5	1	21	9	34	3	36	62	18	40	21	29	10	4	4	3	6	1
OTU2828	2066	1951	2433	427	1767	1792	2422	2616	1389	1041	1410	1490	1610	247	1794	2699	3487	3039	2658	1943
OTU283	3		3			1	2		8	2	2	1	4	1	1	2	1	1	3	1
OTU284	1	1	1		1		2			4	1	1	2	1	2		2		1	1
OTU2854	1				2				2	4		2		1	1	2	2		2	1
OTU2866	2	3	3		16	4	25	4	12	28	17	35	8	14	9	1	3	1	3	2
OTU2868	1	3	1	4	3	3	1	1		1	3	9		1						1
OTU2869					2		2	1	2	2	2	1		1	3			1	2	
OTU2874	1	1	1		4		4		6	2	1	5		4	1	1	3	1	2	2
OTU2877	2		3	2	1	4	7	1	11	19	4	9	6	11	5	1	1			
OTU2878	1				1		6		2	2	5	2	2		4			1	1	2
OTU2888	4		1	1	2	1		1	2	1		1		1	2				1	
OTU2889	1		1				2	1	2		1		2	2	3				3	
OTU2894	1	1	2				1	1	1				1		2	2	1		3	2
OTU2917		2	1			2	4		1			1	2			1	1		2	
OTU2923		1	3		1	1		1	2	2	1	1	1	1	1	1	1		3	
OTU2933	21	60	13	2	20	27	8	5	14	23	12	13	7	9	11	26		8	20	17
OTU2935			2		6	1	1		1	4		6	4	1	2		1		1	
OTU2955	1	1	1		1					1	1			1		1	2		1	
OTU2962	1	2	3	3	6	5	4	6	3	8	5	4	11	9	20	4	2	4	5	6
OTU2970	2		1	2	5	1	5			1		1	1	1	1		2		2	1
OTU2979	19	9	4		7	2	4		6	11	6	5	10	10	5	11		3	4	3
OTU3009			15		1	25		32	5	10		13	2		55	73	6	24		
OTU3015	2		2	6	4	4	2				2			1		2		4	3	
OTU3030		1			2		2	1	3	5	2			1	1				1	1
OTU3035	3	2	1		3		4		4	5	2	3	3	2	3	5	7	2	3	1
OTU3051				2	2	2	4		2	5	4	2	2	2	1	2	1		1	
OTU3057			1		1		1			2	1	1	2	1			1		1	
OTU3059	2	2				1				1	2	2		1	1			1	1	1
OTU3064			1	1	3	3	2	4	5	1	3	1	2	7		3	5	1	7	1
OTU3067	1	6	1		1	1	3	1	4	6	5	2		3		2	6		4	2
OTU3068			2	2	3	1	1		1	4	3	2	1		1	1	2		1	1
OTU3089	1		3		5	3	7	3	5	2	2	1	2	15		1		3	2	2
OTU3090	1	2	2		3	1	3		1	5	1	1	1	5		2		1	3	2
OTU3096	1			1	2		3	1	2			2	1				3	1	4	1
OTU3097	4	2	1		1		2	2		4	3	4	6		3			2	2	3
OTU3115	2	1			1	1	2			2	1			2	1	1				
OTU3137		6	3		1	2		1	4	1				2	1	3		1	1	3
OTU3142	3	2	3	2	6	4	15	5	7	12	12	10	8	5	6	2	7	1	5	1
OTU3154	1		2		4		4		3	3	4	7	1	6	2		1		2	
OTU3159			2		1		1	1	1	2	1		1		2	1				1
OTU3160	8		5		7	3	5	6	5	7	14	9	7	10	19	2	18	3	6	2
OTU3163	13	10	16		17	18	16	29	9	18	14	13	9	24	11	15	4	14	16	14
OTU3164	1	12	3		3	2	1	3	6	3	2	3	11	4	4	5	1		10	3
OTU3169			1		7	3	2	1	5	4	2	2	3	7	1	1	6	1	2	2
OTU3170	13	4	5	1	7	10	8	15	12	7	8	19	9	17	16	12	6	9	6	1
OTU3171		2			4	4	3	1	2	3	4	2		1	2		4	1	2	
OTU3173	3		2					1	4	4	2		3	2		1	2		2	
OTU3176		1	1		2	2	1	2	5	3	1	1	1	4				1	2	1
OTU318		5	7		6	3	6	2	8	5	1	3	1	2	4	1	7		1	
OTU3192		1		1	2	1	4		6	1	3		1	2		1	2		2	1
OTU3197	81	16	9	2	20	75	16	96	13	30	34	9	31	51	58	23	3	56	54	31
OTU3198	5	15	5	6	9	4	4	3	3	6	2	12		4		1				
OTU3227	194	19	38	345	38	350	51	227	26	20	174	50	57	31	95	84	67	245	61	68
OTU3231	2	9	8	2	30	5	12	4	8	20	6	12	3	8	3	10		3	8	4
OTU3232	3		8							1	7	2	3	14	2		4	1		
OTU3245	1	4	2	1	5	3	11	7	9	7	7	9	7	3	5	7	8	2	6	
