OTU1028	4	2	2		5	6	3	7	2	9	8	11	7	2	6	5	6	8	3	5
OTU103	4	4	11	2	8	3	8	13	6	2	15	7	5	13	14	11	3	5	9	7
OTU1030		2	3		1				2	3	4	1	6	3	2		2		3	2
OTU1036	5	4	1		4	2	5	3	7	6	4	2	3	4	9	3	3	8	2	1
OTU107	3				3	1	1	1	1	2	2		1	2		1	1	2	1	2
OTU1080	43	31	47	55	74	29	60	54	50	99	88	31	43	53	66	65	46	98	70	57
OTU1099			3			1	4	7	4	9	6			1	7	4	3	7	1	2
OTU110	195	166	95	222	152	60	148	93	123	25	60	130	51	250	122	192	208	145	135	79
OTU1108	601	360	400	517	184	36	252	279	281	20	127	4	53	306	273	216	642	196	367	127
OTU1109		1			2				2	2	1	2	2		2			1		1
OTU1119	6	1	9		6	4	3	6	5	8	19	13	4	10	5	5	7	1	7	16
OTU1120	4		2				2	3	4	3	1		4	1	2		2	6	1	2
OTU1133		1					1				4	2	3	1		1	3	1		3
OTU1136	1							1		2	1		1	2	1	1	1		1	3
OTU1189	11	5	8	4	3	1	8	13	6	15	27	12	9	4	18	6	9	8	12	11
OTU12	1		1		1		2	1			1		1	2	1	1	1	3	1	
OTU1208	2				1			3	1	2				1	1	3	1			1
OTU1225	3	7	2		11	1	1	5	2	6	8		1	3	4	1	3	3	2	7
OTU1276		1			1		2			2	1		2		1		1	1	1	
OTU1280	5		5		3		5	7	7	9	17	5	6	7	8	4	4	4	3	3
OTU1282	1		1		8		1	2	3	4	5	3	3	2	5	2		1	1	1
OTU1285	3	7					4	2	2	3	1	1	1	2	11	1	1	2	4	4
OTU1287	5	2		1		7	3	7	3	3	6	5	7	1	3	2			5	7
OTU1296	2				1	3		1		2	3		1	1	3	2		3	1	1
OTU1300	1				2	1		4	1	4	1		2	2	4	1		6	2	1
OTU1301		5	2	2	8	3	4	2	3	7	10	1	1	8	3	6	1	4	3	3
OTU1305	9	2	16	15	20	2	8	3	12	10	6	8		35	7	44	4	5	16	9
OTU1306						1	1	1	1	1	1	1	1	1	1					2
OTU1314	6		1		3	1		5	3	8	1	3	1	3	3	1	2	1		4
OTU1316	3					1	1	1			4		2		1		1	1		1
OTU1319	4	2	4		8	2	3	6	4	3	7	8		2	6	3	4	4	1	4
OTU1321	11	6	9	14	23	6	16	21	15	29	25	14	28	17	21	17	8	20	9	11
OTU1345	23	41	65	73	29	33	18	34	33	6	5	4	7	47	34	43	78	21	65	24
OTU1365	1	7			2	1	1	3	5	6	4	8	9	7	5	2	3	5	2	1
OTU1372	6	1		2	5	1	11	3	4	5	5	2	2	2	9	1		5	4	1
OTU1380			1				4	1	1	2	2		1	1	3	2	1	1	1	1
OTU1382	9	1	6	2	8	2	4	6	5		4	6	1	1	5	3	3	3	7	3
OTU1385	1	1			1	2	1	1		4		1	2	1	3		1		1	
OTU1388					2	1		1		2	4	2	1		1	1	1	1	2	3
OTU1392	1	1			1		2			1		1				1		1	2	1
OTU1393	3	1	1					1		1	4	4	3		3		1	1	2	
OTU1402	23	14	13	17	38	11	22	20	18	43	18	20	39	24	33	24	17	22	17	15
OTU1425	22	9	4	1	21	4	18	37	21	88	41	9	36	31	40	22	26	4	19	30
OTU1430			1				3	2		2	2	1				1	3	1	1	
OTU1452	23	16	10	5	10	4	23	28	23	42	43	14	20	23	33	22	16	17	17	29
OTU1457	1	6	12	4	10	7	2	3	4	4	6	15	6	5		3	1	2	12	
OTU1463	5		1		2		1	5	1	4	4		2		2		2	1		2
OTU1464			1	2	10	3	1	9	4	15	7	2	1	10	6	4	4		4	6
OTU1465	1				1		5	5		3	6	1	7	3	5	2			1	6
OTU1479			2			1		2		2	2	1		1	4	1		1	1	2
OTU1480	3	3	7		3	3	4	6	6	3	4	2	2	1	6	1	1	3	3	1
OTU1504	1	2	2		2	2	2	3	4	6	8	3	2		4	1	1	4	2	4
OTU1507					5	1		1	2		2		1	2		1	1	2	1	1
OTU1508	6	8	7	5	21	2	9	7	2	19	12	26	12	15	19	10	2	12	8	8
OTU1509	1	1	2				4	3		2	4			1	1		4	1	3	
OTU1513	1		1	1	5	1	6	4	5	5	3	2	1	6	5	6	4	6	4	2
OTU1525	4		3				2	3	5	6	4	1	5		7		2	4	2	3
OTU1540	3	3	3	2	11		7	8	6	6	11		5	12	8	5	9	6	8	7
OTU1546	4	1	2	4	7		4	7	5	4	6	3	1	5	12	3	1	3	3	1
OTU1548	1	2	2		3		3	1		2	4	2		1	1	2			1	
OTU1554	1	1	2	1	3		2	5	4	1	4	2	1		3	1	4	2	3	1
