OTU1006	1	1	1			1			1	2			1		1		2	3	1	
OTU1028	2	3	2			3	1	4	1	4	2	1	7	9	2	7	3	6	9	8
OTU103	15	4	5		6	5	1	7	14	6	3	6	10	6	6	9	4	3	11	4
OTU1030	1	4	2			1	1	2		2					1	3	2	2	3	5
OTU1036	3	5	1		3	5	2		3	6	1	5	5	1	3	2	7	4	10	4
OTU107	5	1	1			1	1		4			2		1	1	1	2		1	
OTU1080	44	54	50	1	30	67	24	65	38	46	27	33	44	44	52	36	46	27	70	68
OTU1099	6	3	9		4	6	1	3	2	2	6	1	5	2	7	3			5	1
OTU110	215	85	100	33	164	50	144	175	414	271	77	705	109	160	171	145	304	297	212	105
OTU1108	652	17	47	1	164	39	53	38	975	594	43	865	153	17	461	124	256	3	320	34
OTU1109	1	1	1		1		1			2	1			1			3	2		
OTU1117	1	2	1				1	1	2	2	2			1	1			1	1	1
OTU1119	6	9	13		4	6	8	5	5	5	3	1	2	2	9	8	5	8	15	8
OTU1120	2	1			1	3	1	3	2	2	1	2			5	3	3	1	3	1
OTU1123	1	1	4	1		1	1	1	1	1	1	1		1	1	3		1	2	2
OTU1189	9	5	8	2	2	9	4	3	6	8	6	5	11	6	6	6	11	5	9	14
OTU1225	2		11	1	4	3	1	2	1	3	1	1	1	2	6		4	1	6	4
OTU1234	1	3			1	1	1		1	1	2		3	1			1	1	3	
OTU1280	6	13	8	2	5	1	1	5	2	4	2	2	5	5	9	6	4		3	11
OTU1282		3	1		3		1		1	2	1	1		3	1	1	5	4	4	4
OTU1285	1	1	1		1		2	3	1	1	2	3	1	3	3	2		1		1
OTU1287	1	5	3	1	4	7		1	1			3	2	8			8	2	6	3
OTU1296		1	1		2			1		1	1		5			2	2	2	4	
OTU1300	3	2	1		1	2	1	2	1		1				2	2	4	2	2	1
OTU1301	5	1	4	2	5	4	5	2	1	5	1	3	3	20	2	4	7	9	1	9
OTU1305	5	3	1		5	3	7	7	1		1	15	6	3	3	3	18	3	6	3
OTU1306	1		3			1		1	1				1		1		1	1	2	
OTU1307	1		1				1		4	3		7		1	1	1	1		1	
OTU1314	2	6	2		4	3	4	4	3		3	1	2	2	2	4	2	3	3	2
OTU1316	2	2	2			2				1	1		1			1	1		1	2
OTU1319	3	6	1	1			2	1	1		5	5	4	2	3	2	4	8	5	5
OTU1321	14	11	9		8	8	9	10	8	13	11	4	3	14	12	10	11	10	10	19
OTU1339	1	2	1		1		1			5		1		1	1	1			2	
OTU1345	54	10	40	1	37	4	27	27	118	63	24	142	26	16	62	33	50	2	30	14
OTU1365	2	4	4		2	3	2	2	2	2	2	2	2	7	3	2		2	2	1
OTU1372	2	3	3	1	3	2	1	2	3	2	4	3		4	3	7	4	2	2	1
OTU1380	1	1				1	1				2	1	2	1	2	2	3	6	3	
OTU1382	9	7	8	3	1		2		5	2	2	27	4	1		2	2	1	6	11
OTU1385	3	6	1			2	2				4		2	1	1	1			1	1
OTU1388	1	3	1			1	2	3	1	1	3			1		3	1	1	1	2
OTU1393	4	1	2		1	1	2		2		1	1	1			1		1	1	3
