id	degree	closeness	betweenness	hub_score	zi_scores	pi_scores	No..module
OTU3806	24	0.000190258751902588	699.225250411383	0.619438869091412	0.0438526834149112	0.59375	4
OTU6403	12	0.000186636804777902	133.18465040743	0.204914571873913	1.14660339678378	0	2
OTU2506	10	0.000186880956830499	132.711882617683	0.237882601831009	0.0649020790632328	0.42	2
OTU2179	3	0.000172028212626871	33.9539475075821	0.000695219864009474	-0.0322937047104321	0	3
OTU1463	8	0.000186046511627907	59.9134182629242	0.223023321798812	0.146780668061037	0	1
OTU2442	33	0.000185185185185185	1115.49754875737	0.31956396112089	3.97356237108092	0	1
OTU2086	17	0.000188821752265861	574.549997449965	0.366957484664681	0.930263133239671	0.491349480968858	2
OTU5128	11	0.000187300992695261	209.018848091652	0.202697110247981	0.281242342607342	0.429752066115702	2
OTU7744	12	0.000186254423542559	541.622083641248	0.165927936401236	0.713922869695561	0.291666666666667	2
OTU3992	21	0.0001900779319521	1449.65652170742	0.411354448007857	1.79562418741611	0.458049886621315	2
OTU8275	31	0.000191314329443275	1946.94712388014	0.754965290798179	1.20351253372034	0.63891779396462	4
OTU3523	9	0.000172443524745646	727.192967082931	0.001393564881626	2.48661526270327	0	3
OTU1425	25	0.00018618506795755	480.8129192822	0.559373586752638	2.52883807692654	0.0768	4
OTU4803	31	0.000187441424554827	1411.2302469726	0.47561267291197	3.51434856671853	0.0624349635796045	1
OTU8658	9	0.000186497575531518	79.887700151175	0.197473807468154	-0.367778448024986	0.493827160493827	2
OTU1028	6	0.000183116645303058	25.5895766837188	0.144090511164758	-0.159361868180554	0	1
OTU5653	25	0.000190657769304099	1224.11855232734	0.58917869717973	1.2182795449066	0.56	1
OTU1305	3	0.000165425971877585	9.06666666666667	9.61923698509631e-05	-0.0322937047104321	0	3
OTU4132	44	0.000192159877017679	3532.85511820749	1	2.74899222611456	0.577479338842975	1
OTU4815	14	0.000188359389715577	487.377331739094	0.293143017812574	0.713922869695561	0.438775510204082	2
OTU1234	12	0.000187441424554827	94.4460189881275	0.431435707130785	0.0438526834149112	0.375	4
OTU7440	13	0.000188928773852258	281.247783058658	0.301410423806822	0.930263133239671	0.272189349112426	2
OTU442	31	0.000191350937619594	1758.97329757999	0.670451288864947	0.759065740544218	0.599375650364204	1
OTU7976	14	0.000189000189000189	412.647494382019	0.368806574333793	0.0438526834149112	0.5	4
OTU2274	5	0.000172176308539945	69.9412283484974	0.00136496165218516	0.8073426177608	0	3
OTU2598	20	0.000186254423542559	144.005118434422	0.555237919540274	1.20351253372034	0.32	4
OTU3984	23	0.0001906941266209	739.554031737361	0.704608980015269	0.0438526834149112	0.657844990548204	4
OTU1874	17	0.000187828700225394	435.450641695893	0.387505917590315	0.706515455018011	0.359861591695502	4
OTU2477	4	0.00017343045438779	624	0.00123867481869707	1.69066062038877	0	7
OTU5332	5	0.000185185185185185	14.3825865328477	0.158770322027554	-0.312433136301349	0	1
OTU2198	6	0.000172117039586919	320.374561681831	0.00133006499900841	1.22716077899642	0	3
OTU284	12	0.00018754688672168	57.1212208868851	0.435046069177438	0.0438526834149112	0.375	4
OTU5455	37	0.000191570881226054	2314.49357773411	0.863278930856089	2.44464497804844	0.657414170927684	2
OTU3134	1	0.000171703296703297	0	0.00126951576150427	-0.5	0	8
OTU8418	10	0.000179629962277708	2748.35943005793	0.0100179881342956	2.90643342393888	0	3
OTU8288	18	0.00018896447467876	778.249527143165	0.316419964151456	1.79562418741611	0.277777777777778	2
OTU2297	15	0.000188572506128606	273.374636166707	0.479735157848517	0.605994472423423	0.391111111111111	1
OTU5029	11	0.000186741363211951	4513.68378764143	0.158946596114589	-0.0322937047104321	0.396694214876033	3
OTU1508	29	0.00018723085564501	1022.89312985362	0.489229306791274	2.28977842175217	0.366230677764566	1
OTU1644	1	1.38195989552383e-05	0	8.02862112518666e-18	NA	0	13
OTU3968	19	0.000190041809198024	912.474933991212	0.546789366719684	0.605994472423423	0.570637119113573	1
OTU2340	11	0.000186601977980967	422.504917660209	0.198850963683176	0.0649020790632328	0.528925619834711	2
OTU4665	26	0.000188857412653447	535.433158628558	0.732350155767188	2.19750669112499	0.269230769230769	4
OTU5576	4	0.000185219485089831	12.0387518269237	0.110556938384606	-1.01679923865731	0.625	2
OTU1119	6	0.000182748538011696	71.9095981691276	0.10104767237082	-0.312433136301349	0.277777777777778	1
OTU1642	5	0.000182248952068526	4.23551290448065	0.178273493287385	-0.784475781088964	0.32	4
OTU5570	18	0.000187687687687688	1622.1815973357	0.351696852794843	0.375184069216461	0.512345679012346	4
