id	degree	closeness	betweenness	hub_score	zi_scores	pi_scores	No..module
OTU3806	40	9.1533180778032e-05	1335.66863129145	0.771805132425092	2.5969497479552	0.28875	2
OTU4132	31	9.17178758139961e-05	1158.53339077676	0.636563849211198	1.51281523042507	0.382934443288241	2
OTU4812	31	9.1082976591675e-05	2462.20039546369	0.0561742844270405	2.53525067303352	0.120707596253902	3
OTU3781	22	9.14578379367112e-05	530.786317399588	0.553994944893091	1.03210273263743	0.5	1
OTU6680	17	9.05059281382931e-05	389.710563491256	0.508281382780375	0.537094164647955	0.290657439446367	2
OTU2179	9	8.66626224109542e-05	67.6145503673791	0.00173526249355094	0.0425581647751431	0	3
OTU4266	28	9.0843023255814e-05	1046.35530315305	0.0418717508461781	2.4106160476206	1.11022302462516e-16	3
OTU1605	34	9.04404449669892e-05	556.309839356447	0.608440080371151	2.16329594094315	0.250865051903114	2
OTU455	54	9.19371150133309e-05	3405.88683531251	1	3.89791116899136	0.283264746227709	2
OTU6816	15	9.04731747037004e-05	62.0151947578823	0.486036177635266	0.320267261141929	0.32	2
OTU3547	5	8.9031339031339e-05	4.42489093665127	0.0118592404896223	-0.455980336876532	0	3
OTU1119	9	9.03587241348152e-05	25.2140602276723	0.318900268423718	-0.113386545870124	0.197530864197531	2
OTU7083	52	9.20217171252416e-05	2917.90382344691	0.950385823549783	3.89791116899136	0.232988165680473	2
OTU6195	13	9.04240889773036e-05	53.5809823257639	0.413261184639457	0.320267261141929	0.142011834319527	2
OTU4613	11	8.97907874652061e-05	338.850128378873	0.0234144376001342	0.167192790188062	0.165289256198347	3
OTU110	12	8.71687587168759e-05	329.882364760357	0.00520781978819702	0.4164620410139	0	3
OTU530	9	9.03260771384699e-05	12.8500285614145	0.357005268227786	-0.00497309411711074	0	2
OTU4684	2	8.87941751021133e-05	0	0.00295205055300403	-0.829884213115289	0	3
OTU4187	37	9.11161731207289e-05	3679.63013774279	0.0464290106282668	3.28305842551103	0.10372534696859	3
OTU4762	20	9.07852927825692e-05	380.886120512543	0.478674118661096	0.970747971660007	0.18	2
OTU8657	16	9.04240889773036e-05	83.530410348737	0.358798106099134	0.428680712894942	0.3046875	2
OTU4553	16	9.16674305619214e-05	1838.75413000947	0.0459046782655031	0.4164620410139	0.3984375	3
OTU3987	17	9.19371150133309e-05	1036.24721608394	0.373695439746574	0.617262409107617	0.546712802768166	1
OTU6512	33	9.08100254268071e-05	2302.85387209675	0.0407322511703214	3.0337891746852	0	3
OTU3391	14	9.18948722661275e-05	1905.50798304816	0.25817136925336	-0.00499807618710627	0.642857142857143	1
OTU5455	12	9.1441111923921e-05	286.668956988016	0.380739276670592	-0.113386545870124	0.486111111111111	2
OTU2756	12	9.12741876597298e-05	89.3890669081715	0.283285486082148	0.409842247342709	0.444444444444444	1
OTU2759	11	9.02364194188775e-05	692.672586189027	0.0254098032824457	1.03210273263743	0	1
OTU6594	14	9.04649900488511e-05	48.5967878676057	0.462268686467034	0.211853809388915	0.336734693877551	2
OTU4609	9	8.92697732547759e-05	25.7668602464976	0.0197951419396555	0.0425581647751431	0	3
OTU3524	9	9.08017797148824e-05	721.335324284112	0.0217122144807672	-0.206711086050695	0.345679012345679	3
OTU4659	34	9.09752547307132e-05	1757.60077095119	0.0439681479622356	3.0337891746852	0.0570934256055363	3
OTU3135	8	8.94214432620942e-05	23.9753971906246	0.0171839470174443	-0.0820764606377758	0	3
OTU442	37	9.1844232182219e-05	1515.36934619947	0.705945478543323	2.27170939269616	0.306793279766253	2
OTU3090	9	9.07688118362531e-05	353.840426062776	0.0416761478926518	0.409842247342709	0.197530864197531	1
OTU4293	5	8.65051903114187e-05	629.71950581924	0.000174145124100813	1.95180014589707	0	7
OTU3899	9	9.0711175616836e-05	438.309812133753	0.0297189723669753	-0.206711086050695	0.37037037037037	3
OTU7744	28	9.16170407695831e-05	1330.84659874134	0.451271922312881	1.62122868217809	0.244897959183674	2
OTU2824	7	9.04895484571532e-05	102.669587994988	0.0106815457453605	-0.212418237952014	0.408163265306122	1
OTU2835	6	8.8809946714032e-05	127.393385078006	0.00663212212347445	-0.331345711463613	0	3
OTU7440	27	9.17599559552211e-05	1150.52440878373	0.486815355295836	1.51281523042507	0.252400548696845	2
OTU5576	11	9.03832248734635e-05	24.9573636435359	0.406030210104602	0.103440357635902	0.165289256198347	2
OTU2086	25	9.17094644167278e-05	834.514870603225	0.499106826005074	1.65436321793216	0.4928	1
OTU8055	10	9.05387052965143e-05	385.643897501987	0.255905310994442	-0.00497309411711074	0.18	2
OTU1661	1	8.78811846383689e-05	0	0.000518076369349917	-0.954518838528208	0	3
OTU533	21	9.26612305411416e-05	2850.51301524723	0.407174202895192	1.23952289440234	0.526077097505669	1
OTU8876	33	9.14494741655235e-05	1469.94058893724	0.646416645030504	1.94646903743713	0.297520661157025	2
OTU5653	55	9.1743119266055e-05	2553.27101082194	0.963856063739448	4.00632462074437	0.273719008264463	2
OTU1452	11	9.04159132007233e-05	32.9229918770383	0.388721941904077	0.103440357635902	0.165289256198347	2
OTU8804	16	9.05551027800417e-05	232.390549526158	0.391226042225966	0.537094164647955	0.21875	2
OTU5128	3	8.75656742556918e-05	343.951702475464	0.00145878106643471	0.866025403784439	0.444444444444444	8
OTU2765	6	8.90234131576605e-05	25.6087425276743	0.0121427525266207	-0.331345711463613	0	3
OTU4815	13	9.03995660820828e-05	49.4261975342508	0.457152262014661	0.320267261141929	0.142011834319527	2
OTU2506	21	9.06453952139231e-05	307.16629943144	0.374604043445666	0.862334519906994	0.308390022675737	2
OTU4188	11	9.16086478563576e-05	1132.72850176341	0.0392610852701022	-0.331345711463613	0.495867768595041	3
OTU6841	30	9.17683766174176e-05	1360.04912619354	0.549706855939986	1.83805558568411	0.231111111111111	2
OTU3062	6	8.91821992330331e-05	173.350621610369	0.0030712809270869	-0.455980336876532	0.277777777777778	3
OTU2351	8	8.92458723784025e-05	121.549633430782	0.0146255181467539	-0.0820764606377758	0	3
OTU2198	3	8.8386070355312e-05	264.113747064977	0.00237444642228211	-0.70524958770237	0	3
OTU3984	18	9.1533180778032e-05	697.348511176594	0.370256156183759	0.202422085577802	0.475308641975309	1
OTU3992	23	9.15164271986822e-05	887.209358367796	0.448767632542501	0.970747971660007	0.340264650283554	2
OTU4698	7	8.90392663164456e-05	16.0861563286686	0.0149280639730003	-0.206711086050695	1.11022302462516e-16	3
OTU4695	15	9.20810313075506e-05	4622.07382566513	0.127783279369651	0.167192790188062	0.444444444444444	3
OTU1675	8	9.065361254646e-05	16.4421777981741	0.251589795906023	-0.33021344937615	0.375	2
OTU3282	11	9.1066387396412e-05	315.498884526908	0.143065993226847	0.824682570872525	0.165289256198347	1
OTU4759	25	9.06864967806294e-05	627.293352238011	0.0354700547785022	2.03671217138184	0	3
OTU1677	9	8.99766060824186e-05	1488.13063864755	0.0236527525812739	-0.00499807618710627	0.493827160493827	1
OTU6578	20	9.16338312104829e-05	565.397661250532	0.532638438660472	1.03210273263743	0.495	1
OTU7304	10	9.13909705721075e-05	883.105070354113	0.0810825896128903	0.409842247342709	0.34	1
OTU360	6	8.99442345745638e-05	3.31034729314624	0.265476828589756	-0.33021344937615	0	2
OTU2763	3	8.97666068222621e-05	31.9314723618394	0.00816090556302607	-0.62725856148183	0	1
OTU8342	9	9.0203860725239e-05	18.969431392019	0.296285528945006	-0.00497309411711074	0	2
OTU1621	3	8.95255147717099e-05	22.895133813914	0.0571061462046038	-0.655453804635189	0	2
OTU2141	18	9.22424130615257e-05	1086.59972766032	0.325931261325343	1.86178337969706	0.290123456790124	1
OTU3169	5	8.98230485942693e-05	1.90125626769915	0.200369079845983	-0.438626901129163	0	2
OTU2872	5	8.9078923926599e-05	26.9159346507133	0.0104309542999668	-0.455980336876532	0	3
OTU4387	17	9.15080527086384e-05	650.494671371365	0.386284860097079	1.03210273263743	0.456747404844291	1
OTU3271	37	9.10746812386157e-05	3203.93125887847	0.0441621687702809	3.53232767633687	0	3
OTU5795	4	9.03423976872346e-05	16.3206560624469	0.0338143891607932	-0.419838399716922	0	1
OTU5146	5	9.01063254640476e-05	2.52595349885989	0.212673966716817	-0.438626901129163	0	2
OTU2442	5	8.98230485942693e-05	1.90125626769915	0.200369079845983	-0.438626901129163	0	2
OTU2966	6	8.92060660124889e-05	9.4790874438846	0.0139546393547122	-0.331345711463613	0	3
OTU5151	12	9.09918107370337e-05	635.541293804711	0.3672289593781	0.103440357635902	0.277777777777778	2
OTU6780	9	8.98311174991017e-05	1513.96132023043	0.0156754617802878	0.409842247342709	0.197530864197531	1
OTU1945	10	9.10249408337885e-05	49.5876862342032	0.210335367076403	0.617262409107617	0.18	1
OTU6609	16	8.74125874125874e-05	86.5276269048074	0.00904651458537385	0.915000542665575	0	3
OTU4697	6	8.90075656430797e-05	120.527837610473	0.00980586890862061	-0.331345711463613	0	3
OTU2877	5	9.09090909090909e-05	418.33324099436	0.0248115934825537	-0.62725856148183	0.48	1
OTU7782	11	9.09090909090909e-05	1161.7269481156	0.173090069742772	0.824682570872525	0.165289256198347	1
OTU4767	8	8.91503967192654e-05	200.814328666033	0.01450564610129	-0.0820764606377758	0	3
OTU1936	19	9.13325417846379e-05	687.643387803586	0.392564573916529	1.65436321793216	0.38781163434903	1
OTU2340	11	9.08595311648192e-05	2061.51729245412	0.037966839328138	0.202422085577802	0.528925619834711	1
OTU5475	12	8.93655049151028e-05	350.640624517961	0.0209573532810356	0.4164620410139	0	3
OTU8700	14	9.13575735428467e-05	1386.95300823607	0.184905908816589	0.103440357635902	0.438775510204082	2
OTU5429	7	9.00657479960371e-05	4.0798559148062	0.311946091783619	-0.221799997623137	1.11022302462516e-16	2
OTU6870	5	8.98876404494382e-05	1.63488034693623	0.237238221533159	-0.438626901129163	0	2
