DATASET_MULTIBAR
SEPARATOR	TAB
DATASET_LABEL	Assembly
COLOR	#ff0000
LEGEND_TITLE	legend
LEGEND_SHAPES	1	1	1	1	1
FIELD_COLORS	#E64B35BF	#4DBBD5BF	#00A087BF	#3C5488BF	#F39B7FBF
FIELD_LABELS	HeS	HoS	HD	DL	DR
LEGEND_COLORS	#E64B35BF	#4DBBD5BF	#00A087BF	#3C5488BF	#F39B7FBF
LEGEND_LABELS	HeS	HoS	HD	DL	DR
DATA
Bin1	0.0149317638256508	0.00179577640309878	0	0.981768165113293	0.00150429465795702
Bin2	0	0.00622494572734819	0	0.992652788879469	0.00112226539318291
Bin3	0	0.699661703460385	0	0.300338296539615	0
Bin4	0	0.134214027752361	0	0.840426312981919	0.0253596592657197
Bin5	0	0.100151805784798	0	0.892986840744702	0.00686135347050026
Bin6	0.00138667401016419	0.00287261057156378	0	0.992218191638858	0.00352252377941447
Bin7	0	0.00481079293916589	0	0.905175520412712	0.0900136866481219
Bin8	0.0129826514989648	0.0141084874773145	0	0.00798591567396813	0.964922945349753
Bin9	0	0.0232509991427961	0	0.973423593988769	0.00332540686843492
Bin10	0	0.998401824462484	0	0	0.00159817553751582
Bin11	0	0.719523161044693	0	0.211218979289061	0.0692578596662464
Bin12	0.102604052941084	0.0036682099465439	0	0.892895378461835	0.000832358650537515
Bin13	0.00468045290142386	0.367870088068125	0	0.449808508131883	0.177640950898567
Bin14	0	0.263157894736842	0	0	0.736842105263158
Bin15	0.0453953941149982	0.0342043413303792	0	0.920400264554623	0
Bin16	0.00575714217706962	0.0636876110536627	0	0.930555246769268	0
Bin17	0.085504053927678	0.0550729112584007	0	0.660361366514602	0.199061668299319
Bin18	0	0.117933101710339	0	0.847882927751451	0.0341839705382103
Bin19	0.000739591794809292	0.00965275601042037	0	0.983038131413035	0.0065695207817354
Bin20	0.0746337063227879	0.224280841964308	0	0.154432606349865	0.546652845363039
Bin21	0.0209880303247099	0.4266967626261	0	0.0717916619141569	0.480523545135034
Bin22	0.125208391908164	0.0017999263468911	0	0.642345239657738	0.230646442087206
Bin23	0.00695822762548741	0	0	0.822320265740536	0.170721506633977
Bin24	0.000630336136040304	0.038277883961198	0	0.930545508333498	0.0305462715692633
Bin25	0	0.736388817438395	0	0.262982881859838	0.000628300701767249
Bin26	0.206343017025827	0	0	0.772465858236314	0.0211911247378585
Bin27	0	0.291140319677044	0	0.708096096360226	0.000763583962729971
Bin28	0	0.0216566094122113	0	0.950097475635631	0.0282459149521581
Bin29	0	0.0228015006538318	0	0.932331132623705	0.0448673667224631
Bin30	0	0	0	0.906086233272809	0.0939137667271905
Bin31	0	0.371210098991144	0	0.597298110238257	0.0314917907705992
Bin32	0	0.172411427427208	0	0.394136078443198	0.433452494129594
Bin33	0	0.0879897661135478	0	0.894681587333876	0.0173286465525765
Bin34	0.158803439303286	0.00374942343151473	0	0.454394445856154	0.383052691409046
Bin35	0	0.00740690251821668	0	0.795453792667654	0.197139304814129
Bin36	0	0	0	0.959202031162913	0.040797968837087
Bin37	0	0.00118145680095536	0	0.438633801502159	0.560184741696885
Bin38	0	0	0	0.969344614233741	0.0306553857662585
Bin39	0.00198904070918665	0.491214408496598	0	0.466709897557952	0.0400866532362633
Bin40	0	0.955482253644108	0	0.0379736926182313	0.00654405373766041
Bin41	0	0.197132186394623	0	0.789974864505141	0.0128929491002368
Bin42	0.00245035552874869	0.120568678428407	0	0.8685006761768	0.00848028986604422
Bin43	0	0.618912293460356	0	0.37907190816079	0.00201579837885412
Bin44	0.0979972300112483	0.00140579129781439	0	0.881163187381351	0.0194337913095868
Bin45	0	0.858373902321227	0	0.0971603533811802	0.0444657442975927
Bin46	0	0.0103630654505935	0	0.961093418583904	0.0285435159655029
Bin47	0	0.000997432755780965	0	0.63750683705673	0.361495730187489
Bin48	0	0.000211579658396472	0	0.98120448449469	0.0185839358469138
Bin49	0	0.951325522490469	0	0.0436278432269817	0.00504663428254966
Bin50	0	0.375265798157776	0	0.583647683882907	0.0410865179593175
Bin51	0	0.420394791417227	0	0.578656048748434	0.000949159834339135
Bin52	0	0.797808904896521	0	0.201351605005879	0.000839490097600622
Bin53	0	0.00665196086707968	0	0.939867164055355	0.053480875077565
Bin54	0	0.140893393613374	0	0.848899466513424	0.0102071398732028
Bin55	0	0	0	0.811775932325755	0.188224067674245
